"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Pronomi combinati: glielo","Ho spiegato il problema a Lucia. ___ ho spiegato ieri.","Gliel'","Ce l'","Me l'","Se l'","'Le' + 'lo' davanti a vocale = 'gliel'': ho spiegato il problema a lei = gliel'ho spiegato."
"Pronomi combinati: gliela","Il professore chiede la risposta a Marco. Marco ___ dà subito.","gliela","gliele","glielo","glieli","Il professore chiede la risposta (femminile): 'gli' + 'la' = 'gliela'."
"Pronomi combinati: glielo","Mia madre vuole sapere il risultato. ___ dico stasera.","Glielo","Gliela","Glieli","Gliele","Il risultato è maschile singolare: 'le' + 'lo' = 'glielo'."
"Pronomi combinati: gliele","Il bambino vuole le caramelle. ___ compro al supermercato.","Gliele","Gliela","Glieli","Glielo","Le caramelle è femminile plurale: 'gli' + 'le' = 'gliele'."
"Stare + gerundio","Cosa fai? — ___ un libro.","Sto leggendo","Leggo","Ho letto","Leggevo","'Stare + gerundio' si usa per un'azione in corso in questo momento."
"Stare + gerundio","Non posso uscire, ___ .","sto studiando","studio","ho studiato","studiavo","'Stare + gerundio' indica che l'azione sta succedendo adesso."
"Stare + gerundio","I bambini ___ nel giardino.","stanno giocando","giocano","hanno giocato","giocavano","Con il soggetto plurale: stanno + gerundio."
"Stare + gerundio","Silenzio! Il bambino ___ .","sta dormendo","dorme","ha dormito","dormiva","'Stare + gerundio' per un'azione in corso: il bambino sta dormendo adesso."
"Stare + gerundio","Quando ti ho chiamato, ___ la cena.","stavo preparando","ho preparato","preparo","preparerò","'Stare + gerundio' si può usare anche al passato per un'azione in corso."
"Stare + gerundio","Maria non può venire. ___ .","Sta lavorando","Lavora","Ha lavorato","Lavorava","L'azione è in corso in questo momento: sta lavorando."
"Stare + gerundio","Cosa ___ voi in questo momento?","state facendo","fate","avete fatto","facevate","Con 'voi' si usa 'state': voi state facendo."
"Stare + gerundio","Non fare rumore! Noi ___ per l'esame.","stiamo studiando","studiamo","abbiamo studiato","studiavamo","'Non fare rumore!' indica un'azione in corso adesso: stiamo studiando in questo momento."
"Preposizioni: di/a/da/in/su","Vado ___ scuola ogni mattina.","a","in","di","da","Si dice 'andare a scuola'. La preposizione 'a' si usa con 'scuola'."
"Preposizioni: di/a/da/in/su","Questo è il libro ___ Marco.","di","a","da","su","La preposizione 'di' indica possesso: il libro di Marco."
"Preposizioni: di/a/da/in/su","Vengo ___ Roma.","da","di","a","in","La preposizione 'da' indica provenienza: vengo da Roma."
"Preposizioni: di/a/da/in/su","Abito ___ Italia da tre anni.","in","a","di","da","Con i nomi di paesi e nazioni si usa 'in': in Italia, in Francia."
"Preposizioni: di/a/da/in/su","Ho messo il libro ___ tavolo.","sul","al","dal","nel","La preposizione 'su' + 'il' = 'sul'. Si mette qualcosa su una superficie."
"Preposizioni: di/a/da/in/su","Vado ___ dentista domani.","dal","al","nel","sul","Si dice 'andare dal dentista'. 'Da' + 'il' = 'dal' per andare da una persona."
"Preposizioni: di/a/da/in/su","Sono nato ___ 1995.","nel","al","dal","sul","Con gli anni si usa 'in' + 'il' = 'nel': nel 1995, nel 2000."
"Preposizioni: di/a/da/in/su","Telefono ___ mia madre ogni sera.","a","di","da","su","Il verbo 'telefonare' regge la preposizione 'a': telefonare a qualcuno."
"Preposizioni: di/a/da/in/su","Il gatto dorme ___ divano.","sul","nel","al","dal","Il gatto dorme sopra il divano: su + il = sul."
"Preposizioni: di/a/da/in/su","Ho bisogno ___ un consiglio.","di","a","da","su","L'espressione è 'avere bisogno di': ho bisogno di qualcosa."
"Preposizioni: di/a/da/in/su","Andiamo ___ cinema stasera?","al","nel","dal","sul","Si dice 'andare al cinema'. A + il = al."
"Preposizioni: di/a/da/in/su","La lezione comincia ___ nove.","alle","nelle","dalle","sulle","Con le ore si usa 'a': a + le = alle. La lezione comincia alle nove."
"Imperfetto vs passato prossimo","Mentre ___ per la strada, ho incontrato Lucia.","camminavo","ho camminato","cammino","camminerò","L'imperfetto descrive l'azione di sfondo; il passato prossimo l'evento improvviso."
"Imperfetto vs passato prossimo","Da giovane, mio nonno ___ il violino.","suonava","ha suonato","suona","suonerà","'Da giovane' indica un'abitudine nel passato: si usa l'imperfetto."
"Stare + gerundio","Guarda! ___ !","Sta piovendo","Piove","Ha piovuto","Pioveva","'Guarda!' indica che l'azione succede adesso: sta piovendo in questo momento."
"Pronomi indiretti: gli/le","Il dottore visita il paziente e ___ dà una medicina.","gli","le","lo","li","'Gli' è il pronome indiretto maschile: il dottore dà una medicina a lui = gli dà."
