"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Si passivante: doppio soggetto coordinato","In quella scuola ___ il francese e il tedesco.","si insegnano","si insegna","si sono insegnati","si insegnate","Con il si passivante e due soggetti coordinati ('il francese e il tedesco'), il verbo va al plurale: 'si insegnano'. 'si insegnate' non esiste come forma verbale; 'si sono insegnati' sbaglia tempo e accordo."
"Congiuntivo passato: con sebbene + riflessivo","Sebbene Giulia ___ tutta la notte per l'esame, non si sentiva pronta.","si sia preparata","si è preparata","si abbia preparata","si avesse preparata","'Sebbene' + congiuntivo passato di un verbo riflessivo: 'si sia preparata'. I riflessivi usano 'essere', non 'avere' (escludono 'si abbia' e 'si avesse'). 'si è preparata' è indicativo, non adatto dopo 'sebbene'."
"Congiuntivo passato: con a meno che non","Ti aspettiamo alle otto, a meno che tu non ___ già.","sia partito","sei partito","abbia partito","sii partito","'A meno che non' richiede il congiuntivo. Per un'azione passata compiuta: 'sia partito' (congiuntivo passato con essere). 'abbia partito' sbaglia ausiliare (partire vuole essere); 'sii partito' è imperativo, forma inesistente qui."
"Congiuntivo passato: con credere + participio irregolare","Credo che loro ___ il problema senza troppa fatica.","abbiano risolto","hanno risolto","abbiano risoluto","siano risolti","Congiuntivo passato con participio irregolare: il pp di 'risolvere' è 'risolto' (non 'risoluto', forma inesistente). 'Risolvere' usa 'avere': 'abbiano risolto'. 'hanno risolto' è indicativo."
"Congiuntivo passato: con il superlativo relativo","È la cosa più stupida che tu ___ in vita tua.","abbia detto","hai detto","abbia dicuto","sia detto","Dopo un superlativo relativo ('la più stupida che') si usa il congiuntivo. 'Dire' ha participio irregolare 'detto' (non 'dicuto'). 'Dire' usa 'avere', non 'essere'. 'hai detto' è indicativo."
"Congiuntivo passato: con senza che + riflessivo","Il ladro è fuggito senza che nessuno ___ di niente.","si sia accorto","si è accorto","si fosse accorta","si abbia accorto","'Senza che' + congiuntivo passato. 'Accorgersi di' è pronominale con 'essere': 'si sia accorto' (m. sg. concordato con 'nessuno'). 'si fosse accorta' sbaglia il genere; 'si abbia accorto' sbaglia ausiliare; 'si è accorto' è indicativo."
"Congiuntivo passato: con è l'unico/a che + irregolare","Maria è l'unica che ___ a risolvere quel problema.","sia riuscita","è riuscita","abbia riuscita","sii riuscita","Dopo 'è l'unica che' si usa il congiuntivo. 'Riuscire' usa 'essere': 'sia riuscita'. 'abbia riuscita' sbaglia ausiliare; 'sii riuscita' è imperativo; 'è riuscita' è indicativo."
"Congiuntivo passato: con pare che + pronominale","Pare che il direttore ___ dal progetto senza avvisare nessuno.","si sia ritirato","si è ritirato","si abbia ritirato","sii ritirato","'Pare che' + congiuntivo passato di un verbo pronominale: 'si sia ritirato'. I pronominali usano 'essere'. 'si abbia' sbaglia ausiliare; 'sii ritirato' è imperativo; 'si è ritirato' è indicativo."
"Congiuntivo passato: con non è detto che","Non è detto che la squadra ___ per demeriti propri.","abbia perso","ha perso","abbia perdato","sia perso","'Non è detto che' richiede il congiuntivo. 'Perdere' ha participio irregolare 'perso' (non 'perdato', forma inesistente) e usa 'avere': 'abbia perso'. 'ha perso' è indicativo; 'sia perso' sbaglia ausiliare."
"Congiuntivo passato: con chiunque","Chiunque ___ quel museo è rimasto impressionato.","abbia visitato","ha visitato","abbia visitati","sia visitato","'Chiunque' richiede il congiuntivo. 'Visitare' usa 'avere' e con cong. passato senza clitico il pp non concorda: 'abbia visitato' (non 'abbia visitati'). 'sia visitato' sbaglia ausiliare; 'ha visitato' è indicativo."
"Congiuntivo passato: con è possibile + riflessivo","È possibile che Marco ___ male e sia rimasto a casa.","si sia sentito","si è sentito","si sia sentuto","sia si sentito","'È possibile che' + congiuntivo passato di un verbo riflessivo: 'si sia sentito'. Il pp di 'sentirsi' è 'sentito' (non 'sentuto', forma inesistente). 'sia si' sbaglia l'ordine clitico; 'si è sentito' è indicativo."
"Periodo ipotetico I: passato prossimo + imperativo","Se ___ già la cena, metti tutto in frigo.","hai preparato","avessi preparato","abbia preparato","avrai preparato","Il primo tipo ammette 'se + passato prossimo' per una condizione compiuta reale. Le altre forme appartengono al secondo tipo (congiuntivo imperfetto), al congiuntivo passato o al futuro anteriore, non alla protasi di un periodo di I tipo con imperativo presente."
"Periodo ipotetico I: presente + dovere modale","Se il bambino ___ male, dovete portarlo dal medico.","sta","stia","stesse","stando","Nel primo tipo (realtà) la condizione usa l'indicativo presente: 'se il bambino sta male'. 'stia' è congiuntivo (II tipo/altri triggers), 'stesse' congiuntivo imperfetto (II tipo), 'stando' è gerundio e non forma una protasi con 'se'."
"Periodo ipotetico I: futuro anteriore","Se domani non ___ il pacco, farò un reclamo.","sarà arrivato","fosse arrivato","sia arrivato","arriverebbe","Nel primo tipo si può usare il futuro anteriore per una condizione futura compiuta: 'se non sarà arrivato'. 'fosse arrivato' è congiuntivo trapassato (III tipo); 'sia arrivato' è congiuntivo passato, non ammesso dopo 'se' nel periodo reale; 'arriverebbe' è condizionale, mai nella protasi."
"Periodo ipotetico I: con finché","Se continui così, non ti fermare finché non ___.","finisci","finisca","finissi","finiresti","Nel primo tipo, tutta la frase resta nell'indicativo: 'se continui... finché non finisci'. 'finisca' è congiuntivo presente, 'finissi' congiuntivo imperfetto (II tipo), 'finiresti' condizionale: nessuno ammesso nella protasi del I tipo."
"Periodo ipotetico I: abitudine generale","Se non ___ la sveglia, rischi di perdere il volo ogni volta.","senti","sentissi","sentiresti","abbia sentito","Il primo tipo esprime una condizione reale abituale: 'se non senti (indicativo presente)... rischi'. 'sentissi' (cong. impf.) e 'sentiresti' (cond.) appartengono al II tipo; 'abbia sentito' è congiuntivo passato, non ammesso nella protasi del I tipo."
"Periodo ipotetico II: con doppio pronome","Se ___ i soldi, glieli presterei volentieri.","avessi","avrei","ho","abbia","Il secondo tipo: 'se avessi... glieli presterei'. 'avrei' (cond.) non va nella protasi; 'ho' (indic.) appartiene al I tipo; 'abbia' (cong. pres.) non esprime l'irrealtà del II tipo."
"Periodo ipotetico II: con potere nella principale","Se non piovesse, ___ fare una passeggiata.","potremmo","possiamo","potessimo","potremo","Il secondo tipo: la principale usa il condizionale. 'Potremmo' (condizionale presente). 'possiamo' è indicativo (I tipo); 'potessimo' è congiuntivo imperfetto, mai nell'apodosi; 'potremo' è futuro, non ammesso nel II tipo."
"Periodo ipotetico II: con verbo riflessivo","Se Maria ___ di più, otterrebbe risultati migliori.","si impegnasse","si impegnerebbe","si impegna","si impegni","Il secondo tipo con verbo riflessivo: 'se si impegnasse (congiuntivo imperfetto)... otterrebbe (condizionale)'. 'si impegnerebbe' è cond. (mai nella protasi); 'si impegna' è indicativo (I tipo); 'si impegni' è congiuntivo presente, tempo sbagliato per il II tipo."
"Periodo ipotetico II: con stare irregolare","Se le cose ___ diversamente, avremmo più opzioni.","stessero","starebbero","stanno","stiano","Il congiuntivo imperfetto di 'stare' (terza plurale) è 'stessero' (forma irregolare). 'starebbero' è condizionale (mai nella protasi); 'stanno' è indicativo (I tipo); 'stiano' è congiuntivo presente, tempo sbagliato per il II tipo."
"Periodo ipotetico II: cambio di soggetto","Se io ___ il capo e tu lavorassi qui, cambieremmo tutto.","fossi","sarei","sono","sia","Nella stessa frase del secondo tipo possono esserci due soggetti: 'se io fossi... e tu lavorassi... cambieremmo'. 'sarei' è condizionale (mai nella protasi); 'sono' è indicativo (I tipo); 'sia' è congiuntivo presente, tempo sbagliato per il II tipo."
"Ne partitivo: con troppo + accordo","Hai messo troppe spezie? — Sì, ___ ho messe troppe.","ne","ci","le","ne ci","'Ne' sostituisce 'delle spezie' (partitivo). Con il passato prossimo il participio concorda al f. pl.: 'ne ho messe troppe'. 'le ho messe troppe' è agrammaticale (il clitico definito non si combina con quantificatore). 'ci'/'ne ci' non esprimono partitivo."
"Ne partitivo: posizione con modale + infinito","Devo leggere molti libri. — Devi legger___ almeno cinque.","ne","ci","ce","li","'Ne' partitivo si unisce all'infinito dopo il modale: 'leggerne almeno cinque'. 'leggerli cinque' è agrammaticale (pronome definito + quantificatore). 'ci'/'ce' non esprimono valore partitivo."
"Ne partitivo: doppia negazione","Avete trovato delle soluzioni? — No, non ___ abbiamo trovata neanche una.","ne","ci","le","ce","'Ne' partitivo con doppia negazione e passato prossimo: 'non ne abbiamo trovata neanche una'. Il participio concorda al f. sg. con 'una'. 'le abbiamo trovata' è agrammaticale per accordo; 'ci'/'ce' non hanno valore partitivo."
"Ne locativo: uscirne figurato","Era una situazione difficile, ma alla fine ___ siamo usciti bene.","ne","ci","lo","gli","'Uscirne' in senso figurato: 'ne siamo usciti bene' = siamo usciti bene da quella situazione. 'uscire' si costruisce con 'ne' (da ciò), non con 'ci' né con 'lo'/'gli' come complemento di luogo figurato."
"Ne: con occuparsi di + passato","Chi si è occupato del problema? — ___ si è occupato il direttore.","Se ne","Ci se ne","Ne si","Se ci","'Occuparsi di' al passato prossimo: 'se ne è occupato'. Il pronome riflessivo 'se' precede 'ne'. L'ordine è fisso: se + ne + ausiliare. 'Ne si'/'Se ci' sbagliano ordine o pronome; 'Ci se ne' aggiunge un clitico non necessario."
"Ne: con andarsene al passato","La riunione era inutile, così ___ siamo andati dopo mezz'ora.","ce ne","ci ne","ne ci","ne ce","'Andarsene' al passato: 'ce ne siamo andati'. 'Ci' diventa 'ce' davanti a 'ne'. 'ci ne'/'ne ci'/'ne ce' sono tutti ordini clitici agrammaticali."
"Ne: con valerne la pena","Quel ristorante è caro. — Sì, ma ___ vale la pena per le occasioni speciali.","ne","ci","gli","lo","'Valerne la pena' = valere la pena di qualcosa. 'Ne vale la pena' = vale la pena di quel ristorante. L'idioma è fisso con 'ne'; 'ci'/'gli'/'lo' non formano l'espressione."
"Ne: con fregarsene al passato","Del suo parere non me ___ è mai fregato niente.","ne","ci","lo","ce","'Fregarsene' al passato: 'non me ne è mai fregato niente'. 'Fregarsene' è idioma fisso con 'ne'; 'ci'/'lo'/'ce' non formano la costruzione."
"Ne: con accorgersene al trapassato","Avevi un errore nel testo. — Non me ___ ero accorto affatto.","ne","ci","lo","gli","'Accorgersene' al trapassato: 'non me ne ero accorto'. 'Accorgersi di' si clitticizza con 'ne'; 'ci'/'lo'/'gli' non formano la costruzione (accorgersi non regge oggetto diretto né dativo)."
"Ne partitivo: con dislocazione","Di scuse ___ ho sentite abbastanza, ora voglio i fatti.","ne","ci","le","ce","'Ne' partitivo con dislocazione: 'di scuse ne ho sentite abbastanza'. Il participio concorda al f. pl. Con 'di scuse' (partitivo indefinito) solo 'ne' è possibile; 'le' richiederebbe 'le scuse' definito."
"Ci locativo: con riflessivo + ordine clitico","Ti sei trasferito a Bologna? — Sì, ___ trovo benissimo.","mi ci","ci mi","me ci","ci me","Con verbi riflessivi + 'ci' locativo, l'ordine è riflessivo + ci: 'mi ci trovo'. 'ci mi' inverte l'ordine; 'me ci'/'ci me' usano la forma tonica sbagliata (me/ci non si combinano così)."
"Ci locativo: tornarci + condizionale","Ti è piaciuta Venezia? — ___ tornerei ogni anno se potessi.","Ci","Ne","Gli","Lo","'Ci' locativo + condizionale: 'ci tornerei'. 'Ne tornerei' con tornare non è standard (tornare regge 'a', clitticizzato con 'ci'). 'Gli'/'Lo' non hanno valore locativo con 'tornare'."
"Ci idiomatico: volerci all'imperfetto","Per arrivare in centro prima ___ voleva un'ora, adesso bastano venti minuti.","ci","gli","la","si","'Volerci' all'imperfetto con soggetto singolare ('un'ora'): 'ci voleva'. L'idioma è fisso con 'ci'. 'gli'/'la'/'si' non formano il verbo idiomatico 'volerci'."
"Ci idiomatico: entrarci","Questa decisione non ___ niente con il problema di cui parliamo.","c'entra","ci entra","centra","c'è entra","'Entrarci' = avere a che fare con. 'Non c'entra niente' = non ha relazione. Attenzione: 'centra' (senza apostrofo) significa 'colpire il centro'; 'ci entra' non mostra l'elisione obbligatoria davanti a 'e'; 'c'è entra' è agrammaticale."
"Ci idiomatico: farcela al passato","Era un esame difficilissimo, ma alla fine ___ ho fatta.","ce l'","ci l'","ne l'","ce lo","'Farcela' al passato prossimo: 'ce l'ho fatta'. 'ci l'' e 'ne l'' sbagliano il primo clitico (l'idioma è con 'ce'); 'ce lo' non concorda con la 'la' fissa dell'espressione."
"Ci idiomatico: crederci + congiuntivo","È importante che tu ___ ancora, nonostante le difficoltà.","ci creda","ne creda","gli creda","ci credessi","'Crederci' = avere fiducia, idioma fisso con 'ci'. Dopo 'è importante che' si usa il congiuntivo presente: 'ci creda'. 'ne creda'/'gli creda' non formano l'idioma; 'ci credessi' è congiuntivo imperfetto, tempo sbagliato con trigger al presente."
"Ci idiomatico: pensarci + imperativo negativo","Non ___ pensare troppo, decidi e basta!","ci","gli","si","le","'Pensarci' con imperativo negativo: 'non ci pensare'. L'idioma è fisso con 'ci'; 'gli'/'si'/'le' non formano 'pensarci' (pensare a qualcosa → ci, non dativo né riflessivo)."
"Ci idiomatico: metterci + confronto","Io ___ metto mezz'ora, ma Luca ___ mette solo dieci minuti.","ci / ci","ne / ne","gli / gli","si / si","'Metterci' = impiegare tempo, idioma fisso con 'ci'. Il pronome non cambia con il soggetto: 'io ci metto... Luca ci mette'. 'ne'/'gli'/'si' non formano l'idioma."
"Ci + ne: con esserci all'imperfetto","Quanti errori c'erano nel testo? — ___ erano almeno dieci.","Ce n'","Ci n'","Ne ci","Ce li","'Ci' (esserci) + 'ne' (partitivo) all'imperfetto: 'ce n'erano'. 'Ci' diventa 'ce' davanti a 'ne' e 'ne' elide davanti a vocale. 'Ci n'' non fa l'abbassamento a 'ce'; 'Ne ci' inverte l'ordine; 'Ce li' usa il pronome definito invece del partitivo."
