"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Congiuntivo trapassato: piacere","Pensavo che il film le ___ di più.","fosse piaciuto","avesse piaciuto","era piaciuto","sarebbe piaciuto","'Piacere' usa l'ausiliare 'essere' nei tempi composti. Il congiuntivo trapassato è 'fosse piaciuto'."
"Congiuntivo trapassato: convenire","Sembrava che ___ accettare l'offerta subito.","fosse convenuto","avesse convenuto","era convenuto","convenisse","'Convenire' (nel senso di 'essere opportuno') usa 'essere': 'fosse convenuto accettare'. Il congiuntivo trapassato indica anteriorità."
"Periodo ipotetico I: futuro anteriore","Se entro domani non ___ risposto, chiamerò io.","avrà","avesse","avrebbe","abbia","Nel periodo ipotetico della realtà si può usare 'se + futuro anteriore' per un'azione futura completata: 'se non avrà risposto'."
"Periodo ipotetico I: imperativo","Se vedi Marco, ___ che lo cerco.","digli","gli diresti","gli dicessi","gli avresti detto","Nel periodo ipotetico della realtà, la conseguenza può essere un imperativo: 'se vedi Marco, digli'. È una struttura comune."
"Periodo ipotetico I: doppio futuro","Se ___ bel tempo, andremo al lago.","farà","facesse","farebbe","faccia","Nel primo tipo si può usare 'se + futuro, futuro': 'se farà bel tempo, andremo'. È una variante accettata."
"Periodo ipotetico I: presente + imperativo + negazione","Se non ti ___ bene, non venire al lavoro e vai dal medico.","senti","sentissi","sentiresti","senta","Nel primo tipo reale, la condizione usa l'indicativo presente: 'se non ti senti bene'. La conseguenza è un doppio imperativo. 'Sentissi' sarebbe il II tipo."
"Periodo ipotetico II: sapere","Se ___ dove abita, andrei a trovarlo.","sapessi","so","saprei","sappia","Nel II tipo, la condizione usa il congiuntivo imperfetto: 'se sapessi'. Attenzione: 'saprei' è condizionale, va nell'apodosi."
"Periodo ipotetico II: dovere","Se ___ scegliere un solo libro, prenderei questo.","dovessi","devo","dovrei","debba","La condizione del II tipo richiede il congiuntivo imperfetto: 'se dovessi'. 'Dovrei' è condizionale e va nella conseguenza."
"Periodo ipotetico II: misto con presente","Se non ___ così pigro, troverebbe un lavoro migliore.","fosse","è","sarebbe","sia","Il II tipo può descrivere situazioni permanenti: 'se non fosse così pigro' (ma lo è). Il congiuntivo imperfetto è obbligatorio."
"Periodo ipotetico II: volere","Se tu ___ davvero, potresti farcela.","volessi","vuoi","vorresti","voglia","Nella protasi del II tipo serve il congiuntivo imperfetto: 'se volessi'. 'Vorresti' è condizionale e appartiene all'apodosi."
"Periodo ipotetico II: dispiacere","Se non ti ___, aprirei la finestra.","dispiacesse","dispiace","dispiacerebbe","dispiaccia","Anche con verbi impersonali come 'dispiacere', il II tipo richiede il congiuntivo imperfetto: 'se non ti dispiacesse'."
"Periodo ipotetico III: misto con presente","Se avessi accettato quel lavoro, ora ___ a Londra.","vivrei","avrei vissuto","vivessi","vivevo","Il periodo ipotetico misto usa il trapassato congiuntivo nella condizione e il condizionale presente nella conseguenza, perché l'effetto è attuale."
"Periodo ipotetico III: con passivo","Se la lettera ___ spedita in tempo, l'avrebbero ricevuta.","fosse stata","era stata","sarebbe stata","è stata","Nella condizione irreale passata con il passivo, si usa 'se + congiuntivo trapassato passivo': 'se fosse stata spedita'."
"Periodo ipotetico III: doppio trapassato","Se non ___ intervenuto il medico, il paziente sarebbe morto.","fosse","avesse","era","fu","'Intervenire' usa l'ausiliare 'essere'. La forma corretta è 'se non fosse intervenuto'. 'Avesse' sbaglia l'ausiliare."
"Periodo ipotetico III: senza condizionale passato","Se l'avessi saputo prima, non ___ accettare.","avrei potuto","potevo","potessi","posso","La conseguenza del III tipo usa il condizionale passato: 'avrei potuto accettare'. 'Potevo' è indicativo imperfetto."
"Periodo ipotetico III: bastare","Se ___ bastato un po' di pazienza, non avremmo litigato.","fosse","avesse","era","sarebbe","'Bastare' usa l'ausiliare 'essere': 'se fosse bastato'. Il congiuntivo trapassato esprime la condizione irreale passata."
"Gerundio presente: pur + concessivo","___ conoscendo la verità, non disse nulla.","Pur","Per","Nel","Con","'Pur + gerundio' esprime concessione: 'nonostante conoscesse la verità'. 'Pur' è l'unica particella che si combina così col gerundio."
"Gerundio presente: soggetto diverso","___ tutti d'accordo, abbiamo proceduto senza discussione.","Essendo","Avendo","Erano","Per essere","Il gerundio assoluto può avere un soggetto diverso dalla principale: 'essendo tutti d'accordo'. 'Avendo' richiederebbe un oggetto diretto."
"Gerundio presente: stare + gerundio con pronomi","Quando ho chiamato, me lo ___ già spiegando per la terza volta.","stava","era","aveva","andava","Con la perifrasi 'stare + gerundio', i pronomi atoni precedono 'stare': 'me lo stava spiegando'. All'imperfetto: 'stava'. 'Era spiegando' non è corretto in italiano."
"Gerundio presente: andare + gerundio","I prezzi ___ aumentando sempre di più, anno dopo anno.","vanno","sono","hanno","vengono","'Andare + gerundio' indica un processo graduale e continuo: 'vanno aumentando'. Si usa per descrivere tendenze progressive nel tempo."
"Gerundio presente: negazione","Non ___ cosa rispondere, rimase in silenzio.","sapendo","sapere","saputo","sa","Il gerundio presente si nega con 'non': 'non sapendo'. Esprime causa: poiché non sapeva cosa rispondere."
"Gerundio passato: con pronome","___ vista arrivare, le sono andato incontro.","Avendola","Averla","Avutala","L'avendo","Il pronome si attacca al gerundio passato: 'avendola vista'. 'Averla' è infinito passato, non gerundio. 'L'avendo' non è corretto."
"Gerundio passato: riflessivo","___ reso conto dell'errore, ha chiesto scusa.","Essendosi","Avendosi","Si essendo","Essersi","Nei verbi riflessivi, il gerundio passato si forma con 'essendosi': il pronome si unisce al gerundio di 'essere'."
"Infinito: fare + infinito (causativo)","Ho ___ riparare la macchina dal meccanico.","fatto","faccio","facendo","feci","La costruzione causativa 'fare + infinito' indica che si fa compiere l'azione a qualcun altro: 'ho fatto riparare'."
"Infinito: lasciar + infinito","La mamma non mi ___ uscire ieri sera.","ha lasciato","lasciando","ha lasciata","aveva lasciar","'Lasciare + infinito' indica permettere. Al passato prossimo: 'non mi ha lasciato uscire'. Il participio non concorda con il pronome quando seguito da infinito."
"Infinito: dopo + infinito passato","Dopo ___ letto il libro, ne ho capito il messaggio.","aver","avendo","essendo","avuto","Dopo 'dopo' si usa l'infinito passato: 'dopo aver letto'. 'Avendo letto' sarebbe un gerundio passato, non un infinito passato."
"Infinito: stare per + infinito","Il treno ___ per partire quando siamo arrivati.","stava","era","andava","veniva","La perifrasi 'stare per + infinito' indica un'azione imminente: 'stava per partire'. 'Era per partire' non è corretto."
"Infinito: senza + infinito passato","È stato promosso senza ___ studiato molto.","aver","avendo","essendo","che abbia","Dopo 'senza' si usa l'infinito passato: 'senza aver studiato'. 'Avendo' formerebbe un gerundio, struttura diversa."
"Passivo con venire: congiuntivo","Voglio che il lavoro ___ completato entro venerdì.","venga","viene","vada","sia venuto","'Venire' al congiuntivo presente diventa 'venga': 'che il lavoro venga completato'. Esprime il passivo con sfumatura dinamica."
"Passivo con venire: condizionale","Se ci fossero più fondi, il progetto ___ finanziato.","verrebbe","venisse","verrà","veniva","Il passivo con 'venire' al condizionale: 'verrebbe finanziato'. Nell'apodosi del II tipo serve il condizionale presente, non il congiuntivo."
"Passivo con venire: trapassato prossimo","Quando ho chiamato, la notizia ___ già stata diffusa.","era","veniva","andava","aveva","Nei tempi composti del passivo, si usa solo 'essere': 'era già stata diffusa'. 'Venire' non è possibile nei tempi composti del passivo."
"Passivo con venire: futuro anteriore","Entro domani, la pratica ___ già stata esaminata dall'ufficio.","sarà","verrà","andrà","avrà","Nei tempi composti del passivo, si usa solo 'essere': 'sarà già stata esaminata'. 'Venire' e 'andare' non si usano nei tempi composti."
"Passivo con essere: modale","L'esame ___ essere sostenuto entro dicembre.","deve","viene","va a","sta per","Il passivo con verbo modale: 'deve essere sostenuto'. Il modale precede 'essere + participio'. 'Viene' non si combina così."
"Passivo con essere: si passivante","In questo negozio ___ solo prodotti biologici.","si vendono","vengono vendendo","stanno venduti","hanno venduto","Il 'si' passivante con soggetto plurale richiede il verbo al plurale: 'si vendono prodotti'. È la forma più naturale per esprimere azioni generiche."
"Passivo con andare: condizionale obbligo","Secondo il regolamento, quella decisione ___ presa dal direttore, non dal suo assistente.","andrebbe","verrebbe","sarebbe andata","starebbe","'Andare' al condizionale + participio esprime un obbligo attenuato o non rispettato: 'andrebbe presa' = 'dovrebbe essere presa'. Il condizionale aggiunge sfumatura di raccomandazione."
"Passivo con andare: imperfetto obbligo","Il rapporto ___ consegnato entro lunedì, ma nessuno l'ha fatto.","andava","stava","aveva","veniva","'Andare' all'imperfetto + participio esprime un obbligo passato: 'andava consegnato' = 'doveva essere consegnato'. Indica che l'obbligo non è stato rispettato."
"Passivo con andare: congiuntivo obbligo","Ritengo che queste norme ___ rispettate da tutti i dipendenti.","vadano","vanno","vengano","siano andate","'Andare' al congiuntivo presente + participio esprime obbligo in una subordinata: 'che vadano rispettate' = 'che debbano essere rispettate'. 'Vengano' indicherebbe solo azione passiva, senza obbligo."
"Passivo con andare: perdita + congiuntivo","Temo che molti dati ___ persi durante l'aggiornamento del sistema.","siano andati","sono andati","abbiano andato","vadano","'Andare' + participio per indicare perdita subita, coniugato al congiuntivo passato nella subordinata: 'siano andati persi'. Il congiuntivo è richiesto da 'temo che'."
"Passivo: distinzione venire/essere","La porta ___ chiusa. (stato risultante, non azione)","è","viene","va","sta","Quando si descrive uno stato risultante e non un'azione in corso, si usa 'essere': 'la porta è chiusa'. 'Viene' indicherebbe l'azione di chiudere."
