"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Vestiti: parole base","Un cappotto è ___.","una giacca lunga e pesante","un cappello piccolo e leggero","una gonna corta e colorata","una scarpa alta con il tacco","Il cappotto è lungo e pesante. Lo porti quando fa molto freddo."
"Vestiti: parole base","Cosa significa 'indossare'?","portare un vestito","lavare un vestito","comprare un vestito","cucire un vestito","Indossare significa mettere addosso, portare un indumento."
"Vestiti: parole base","Per andare in piscina porti ___.","il costume da bagno","il cappotto","la cravatta","gli stivali","Il costume da bagno è per nuotare in piscina o al mare."
"Vestiti: parole base","Le scarpe da ginnastica sono per ___.","fare sport","andare a una festa elegante","dormire a casa","nuotare in piscina","Le scarpe da ginnastica sono comode e leggere, perfette per lo sport."
"Tempo: parole base","Come si chiama il tempo quando c'è il sole?","soleggiato","nuvoloso","piovoso","nebbioso","Quando c'è il sole, il tempo è soleggiato. Sole = soleggiato."
"Tempo: parole base","Come si dice l'aggettivo da 'pioggia'?","piovoso","pioggioso","pioviero","piovente","L'aggettivo da 'pioggia' è 'piovoso'. Le altre forme non esistono in italiano standard."
"Tempo: parole base","Qual è l'aggettivo da 'nuvola'?","nuvoloso","nuvolato","nuvoliero","nuvolente","L'aggettivo da 'nuvola' è 'nuvoloso'. Le altre forme non esistono."
"Tempo: parole base","Qual è l'aggettivo da 'vento'?","ventoso","ventato","ventiero","ventente","L'aggettivo da 'vento' è 'ventoso'. Le altre forme non esistono in italiano."
"Tempo: parole base","La ___ oggi è di 20 gradi.","temperatura","nuvola","pioggia","neve","La temperatura dice quanto è caldo o freddo, in gradi."
"Tempo: parole base","Cosa cade dal cielo quando piove?","acqua","neve","foglie","sabbia","La pioggia è acqua che cade dalle nuvole."
"Tempo: parole base","Siamo a -5 gradi. Fa molto ___.","freddo","caldo","soleggiato","nuvoloso","A -5 gradi fa molto freddo. 'Fa soleggiato' e 'fa nuvoloso' non sono espressioni corrette: si dice 'c'è il sole' o 'è nuvoloso'."
"Tempo: parole base","Nevica. Cosa cade dal cielo?","la neve","la pioggia","la grandine","il vento","Quando nevica, cade neve bianca dal cielo."
"Tempo: parole base","Non vedi quasi niente fuori. C'è molta ___.","nebbia","pioggia","neve","grandine","Quando non vedi quasi niente, c'è nebbia. Il tempo è nebbioso."
"Tempo: parole base","In estate la temperatura è spesso ___.","alta","bassa","gelida","fredda","In estate fa caldo, quindi la temperatura è alta."
"Tempo: parole base","Un ___ porta pioggia forte, vento e fulmini.","temporale","arcobaleno","tramonto","alba","Un temporale è una tempesta con pioggia forte, vento e fulmini."
"Tempo: parole base","Dopo la pioggia a volte vedi un ___ nel cielo.","arcobaleno","fulmine","temporale","terremoto","L'arcobaleno ha molti colori e appare dopo la pioggia con il sole."
"Tempo: parole base","Quando il cielo è limpido e senza nuvole, è ___.","sereno","nuvoloso","piovoso","nebbioso","Sereno significa cielo chiaro, senza nuvole. Un bel tempo."
"Tempo: parole base","La grandine è fatta di ___.","ghiaccio","sabbia","terra","pioggia","La grandine è piccole palle di ghiaccio che cadono dal cielo."
"Tempo: parole base","In inverno il sole tramonta presto. Le giornate sono più ___.","corte","lunghe","ampie","estive","In inverno il sole tramonta presto, quindi le giornate sono corte."
"Tempo: parole base","L'ombrello serve quando ___.","piove","c'è il sole","fa freddo","c'è vento","L'ombrello ti protegge dalla pioggia. Lo apri sopra la testa."
"Animali: parole base","Il gatto è un animale ___.","domestico","selvatico","marino","tropicale","Il gatto vive in casa con le persone. È un animale domestico."
"Animali: parole base","Come si chiama il verso del cane?","abbaiare","miagolare","cantare","ruggire","Il cane abbaia. Il verso del cane è l'abbaio."
"Animali: parole base","Dove vive il pesce?","nell'acqua","nel bosco","nel cielo","nel deserto","Il pesce vive nell'acqua: nel mare, nel fiume o nel lago."
"Animali: parole base","L'uccello può ___.","volare","strisciare","nuotare","scavare","Gli uccelli hanno le ali e possono volare nel cielo."
"Animali: parole base","La mucca ci dà ___.","il latte","le uova","la lana","il miele","La mucca produce il latte. Dal latte facciamo il formaggio."
"Animali: parole base","La gallina fa ___.","le uova","il latte","il miele","la lana","La gallina fa le uova. Le uova sono un cibo comune."
"Animali: parole base","Dove vive il cavallo di solito?","in campagna","in mare","in città sul balcone","nel bosco profondo","Il cavallo vive in campagna o in una fattoria."
"Animali: parole base","Il coniglio ha le orecchie ___.","lunghe","corte","rotonde","quadrate","Il coniglio ha orecchie lunghe. È un animale piccolo e morbido."
"Animali: parole base","Quale animale ha il collo molto lungo?","la giraffa","il gatto","il cane","il coniglio","La giraffa ha un collo lunghissimo per mangiare le foglie alte."
"Animali: parole base","L'ape produce ___.","il miele","il latte","le uova","la lana","L'ape produce il miele. Il miele è dolce e giallo."
"Animali: parole base","La pecora ci dà ___.","la lana","il miele","le uova","la seta","Dalla pecora prendiamo la lana per fare vestiti caldi."
"Animali: parole base","Il leone è un animale ___.","selvatico","domestico","acquatico","piccolo","Il leone vive nella natura, in Africa. È selvatico e forte."
"Animali: parole base","Quale animale è molto lento?","la tartaruga","il cavallo","il gatto","il cane","La tartaruga è molto lenta. Ha una casa sul dorso."
"Animali: parole base","Il serpente non ha ___.","le zampe","la testa","gli occhi","la bocca","Il serpente non ha zampe. Si muove strisciando a terra."
"Animali: parole base","Dove vivono i pesci rossi in casa?","nell'acquario","nel giardino","nella cuccia","nella gabbia","I pesci rossi vivono in un acquario con acqua."
"Animali: parole base","Quale animale salta molto bene?","la rana","il pesce","il serpente","la tartaruga","La rana salta molto bene con le sue zampe lunghe."
"Animali: parole base","Il cane domestico dorme nella ___.","cuccia","gabbia","stalla","tana","La cuccia è la casetta del cane. Può essere in casa o fuori."
