"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Verbi riflessivi: lavarsi al presente","Lei ___ le mani prima di mangiare.","si lava","si lavano","si lavi","lava si","Con 'lei' il pronome riflessivo è 'si' e il verbo è alla terza persona singolare: 'si lava'."
"Verbi riflessivi: chiamarsi","Come ___ tuo fratello?","si chiama","si chiamo","chiama si","si chiamano","'Chiamarsi' è riflessivo. Con 'lui' (tuo fratello): 'si chiama'."
"Verbi riflessivi: divertirsi","Noi ___ molto alle feste.","ci divertiamo","si divertiamo","divertiamo ci","ci divertono","Con 'noi' il pronome riflessivo è 'ci': 'ci divertiamo'."
"Verbi riflessivi: alzarsi al passato","Stamattina Maria ___ presto.","si è alzata","si ha alzata","è si alzata","si è alzato","I verbi riflessivi usano 'essere' al passato prossimo. Maria è femminile: 'si è alzata'."
"Verbi riflessivi: prepararsi","Voi ___ per la festa?","vi preparate","si preparate","preparate vi","vi prepariamo","Con 'voi' il pronome riflessivo è 'vi': 'vi preparate'."
"Verbi riflessivi: sentirsi","Io non ___ bene oggi.","mi sento","si sento","mi senti","sento mi","Con 'io' il pronome riflessivo è 'mi' e il verbo è 'sento': 'mi sento'."
"Verbi riflessivi: mettersi al passato","I bambini ___ il pigiama.","si sono messi","si hanno messi","si sono messo","hanno si messi","I verbi riflessivi usano 'essere' al passato. Maschile plurale: 'si sono messi'."
"Verbi riflessivi: addormentarsi","Il gatto ___ sul divano.","si è addormentato","si ha addormentato","è addormentato si","si è addormentata","'Il gatto' è maschile. Verbo riflessivo al passato: 'si è addormentato'."
"Verbi riflessivi: trovarsi","Dove ___ la farmacia?","si trova","trova si","si trovo","si trovano","'Trovarsi' è riflessivo. Con soggetto singolare (la farmacia): 'si trova'."
"Pronomi oggetto diretto: lo (maschile)","Hai visto il film? Sì, ___ ho visto ieri.","lo","la","li","le","'Il film' è maschile singolare. Il pronome oggetto diretto è 'lo'."
"Pronomi oggetto diretto: la (femminile)","Conosci Maria? Sì, ___ conosco bene.","la","lo","le","li","'Maria' è femminile singolare. Il pronome oggetto diretto è 'la'."
"Pronomi oggetto diretto: li (maschile plurale)","Dove sono i libri? ___ ho messi sul tavolo.","Li","Le","Lo","La","'I libri' è maschile plurale. Il pronome oggetto diretto è 'li'."
"Pronomi oggetto diretto: le (femminile plurale)","Hai comprato le mele? Sì, ___ ho comprate al mercato.","le","li","la","lo","'Le mele' è femminile plurale. Il pronome oggetto diretto è 'le'."
"Pronomi oggetto diretto: posizione","Dove metto la borsa? ___ puoi mettere qui.","La","Le","Lo","Li","'La borsa' è femminile singolare. Il pronome 'la' va prima del verbo."
"Pronomi oggetto diretto: lo con infinito","Vuoi leggere il giornale? Sì, voglio legger___.","lo","la","li","le","'Il giornale' è maschile singolare. Con l'infinito, il pronome 'lo' si attacca alla fine."
"Pronomi oggetto diretto: la con verbo","Mangi la pasta? Sì, ___ mangio ogni giorno.","la","lo","le","li","'La pasta' è femminile singolare. Il pronome oggetto diretto è 'la'."
"Pronomi oggetto diretto: li con verbo","Chiami i tuoi amici? Sì, ___ chiamo stasera.","li","le","lo","la","'I tuoi amici' è maschile plurale. Il pronome oggetto diretto è 'li'."
"Pronomi oggetto diretto: le con verbo","Porti le valigie? Sì, ___ porto io.","le","li","la","lo","'Le valigie' è femminile plurale. Il pronome oggetto diretto è 'le'."
"Pronomi oggetto diretto: lo con accordo","Hai letto il messaggio? Sì, ___ ho letto.","lo","la","li","le","'Il messaggio' è maschile singolare. Il pronome oggetto diretto è 'lo'."
"Pronomi oggetto diretto: la con participio","Hai visto la partita? Sì, ___ ho vista.","la","lo","le","li","'La partita' è femminile singolare. Con 'avere' e pronome, il participio può concordare: 'l'ho vista'."
"Congiunzioni: perché (causa)","Quale congiunzione introduce una causa (il motivo di qualcosa)?","perché","quando","se","che","'Perché' introduce la causa. 'Quando' indica tempo, 'se' condizione, 'che' una dichiarazione."
"Congiunzioni: quando (tempo)","Quale congiunzione indica il momento in cui succede qualcosa?","quando","perché","se","che","'Quando' indica il tempo. 'Perché' indica la causa, 'se' la condizione, 'che' introduce una dichiarazione."
"Congiunzioni: se (condizione)","Quale congiunzione introduce una condizione incerta (forse sì, forse no)?","se","quando","perché","che","'Se' introduce una condizione incerta. 'Quando' indica tempo certo, 'perché' la causa, 'che' una dichiarazione."
"Congiunzioni: che (dichiarativa)","Penso ___ Marco sia simpatico.","che","ché","chi","cha","Dopo 'penso' si usa la congiunzione 'che' per introdurre una dichiarazione."
"Congiunzioni: perché (domanda)","Quale parola si usa per chiedere il motivo di qualcosa in una domanda?","perché","quando","se","che","'Perché' chiede il motivo. 'Quando' chiede il tempo, 'se' introduce una condizione, 'che' chiede 'che cosa'."
"Congiunzioni: quando (passato)","Quale congiunzione indica un periodo di tempo nel passato (= 'durante il tempo in cui')?","quando","quandi","quanto","quante","'Quando' indica il periodo di tempo. Le altre forme non esistono come congiunzioni in italiano."
"Congiunzioni: se (ipotesi)","Quale congiunzione introduce un'ipotesi incerta (= 'nel caso in cui')?","se","sè","sé","si","'Se' (senza accento) introduce un'ipotesi. 'Sé' con accento è un pronome, 'sì' significa 'yes', 'sè' non esiste."
"Congiunzioni: che (dopo sapere)","Quale congiunzione introduce un fatto certo dopo il verbo 'sapere'?","che","chi","ché","cha","Dopo 'sapere' + fatto certo si usa 'che'. 'Chi' è pronome relativo/interrogativo, 'ché' è arcaico per 'perché', 'cha' non esiste."
"Congiunzioni: perché (risposta)","Quale congiunzione si usa per rispondere a una domanda con 'perché?' e dare il motivo?","perché","perchè","perchò","pérché","'Perché' è l'unica forma corretta in italiano standard. Le altre grafie sono errate."
"Congiunzioni: quando (futuro)","Quale congiunzione indica il momento futuro in cui un'azione succederà (= 'nel momento in cui')?","quando","quanto","quali","quale","'Quando' è la congiunzione di tempo. Le altre parole non sono congiunzioni di tempo."
"Passato prossimo: scelta dell'ausiliare","Ieri sera noi ___ a casa di Luca.","siamo andati","abbiamo andati","siamo andato","abbiamo andato","'Andare' usa 'essere'. Con 'noi' maschile: 'siamo andati'."
"Passato prossimo: ausiliare con piacere","Il film mi ___ molto.","è piaciuto","ha piaciuto","è piaciuta","sono piaciuto","'Piacere' usa 'essere'. 'Il film' è maschile singolare: 'è piaciuto'."
"Verbi riflessivi: sposarsi al passato","Anna e Marco ___ l'anno scorso.","si sono sposati","si hanno sposati","si sono sposate","hanno si sposati","Verbo riflessivo al passato con 'essere'. Coppia mista, maschile plurale: 'si sono sposati'."
"Pronomi oggetto diretto: scelta del pronome","Bevi il caffè? Sì, ___ bevo ogni mattina.","lo","la","li","le","'Il caffè' è maschile singolare. Il pronome corretto è 'lo'."
