"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Patrimonio culturale","Come si chiama l'insieme dei monumenti e delle tradizioni di un paese?","il patrimonio culturale","il bilancio culturale","il commercio culturale","il contributo culturale","Il 'patrimonio culturale' comprende monumenti, opere d'arte e tradizioni che rappresentano la storia di un paese."
"Sito web","Come si chiama un insieme di pagine su internet dedicate a un argomento?","un sito web","un provider","un router","un server","Un 'sito web' è un gruppo di pagine collegate tra loro, accessibili tramite un indirizzo internet."
"Motore di ricerca","Come si chiama il servizio online che cerca pagine web usando parole chiave?","un motore di ricerca","un firewall","un modem","un server","Un 'motore di ricerca' come Google aiuta a trovare informazioni su internet usando parole chiave."
"Connessione","Come si chiama il collegamento che permette di navigare su internet?","la connessione","la trasmissione","la traduzione","la costruzione","La 'connessione' a internet è il collegamento che permette di accedere alla rete e navigare online."
"Stampare","Qual è il verbo per riprodurre un documento su carta?","stampare","scrivere","disegnare","copiare","'Stampare' significa trasferire testo o immagini su carta usando una stampante."
"Allegato","Come si chiama il file che si invia insieme a un'email?","un allegato","un indirizzo","un oggetto","un destinatario","Un 'allegato' è un documento, una foto o un file che si aggiunge a un messaggio email."
"Scultura","Come si chiama un'opera d'arte fatta con pietra, legno o metallo?","una scultura","una pittura","una stampa","una fotografia","Una 'scultura' è un'opera d'arte tridimensionale creata modellando materiali come marmo, legno o bronzo."
"Romanzo","Come si chiama un lungo racconto di narrativa?","un romanzo","un saggio","un manuale","un articolo","Un 'romanzo' è un'opera di narrativa lunga che racconta una storia con personaggi e una trama."
"Recensione","Come si chiama il testo che esprime un'opinione su un film, un libro o un ristorante?","una recensione","una ricevuta","una relazione","una richiesta","Una 'recensione' è un commento critico che valuta la qualità di un'opera, un prodotto o un servizio."
"Palcoscenico","Come si chiama la parte del teatro dove gli attori recitano?","il palcoscenico","il camerino","la platea","il balcone","Il 'palcoscenico' è lo spazio rialzato nel teatro dove si svolge lo spettacolo."
"Edicola","Dove si comprano giornali e riviste per strada?","all'edicola","alla libreria","alla cartoleria","alla tipografia","L'edicola è il chiosco dove si vendono giornali, riviste e a volte anche libri."
"Registrare","Qual è il verbo per salvare audio o video?","registrare","ascoltare","ripetere","recitare","'Registrare' significa catturare suoni o immagini su un supporto per poterli riascoltare o rivedere."
"Quotidiano","Come si chiama un giornale che esce ogni giorno?","un quotidiano","un settimanale","un mensile","un annuario","Un 'quotidiano' è un giornale pubblicato ogni giorno con notizie aggiornate."
"Pubblicità","Come si chiama il messaggio che promuove un prodotto in televisione?","la pubblicità","la puntata","la programmazione","la premiazione","La 'pubblicità' è un messaggio commerciale che cerca di convincere le persone a comprare un prodotto."
"Puntata","Come si chiama un singolo episodio di una serie televisiva?","una puntata","una pagina","una scena","una pausa","Una 'puntata' è un singolo episodio di una serie TV o di un programma che va in onda regolarmente."
"Conduttore","Come si chiama la persona che presenta un programma televisivo?","il conduttore","il regista","il tecnico","il cameraman","Il 'conduttore' è la persona che guida e presenta un programma televisivo o radiofonico."
"Tastiera","Come si chiama l'oggetto con i tasti che si usa per scrivere al computer?","la tastiera","lo schermo","il cavo","la stampante","La 'tastiera' è il dispositivo con lettere e numeri usato per digitare testo al computer."
"Cartella","Come si chiama lo spazio sul computer dove si organizzano i file?","una cartella","una pagina","una finestra","una barra","Una 'cartella' è uno spazio virtuale nel computer dove si raggruppano e organizzano documenti e file."
"Capolavoro","Come si chiama un'opera d'arte di grandissimo valore?","un capolavoro","un manoscritto","un catalogo","un frammento","Un 'capolavoro' è un'opera d'arte considerata eccezionale per la sua qualità e importanza."
"Tradizione","Come si chiama un'usanza che si ripete di generazione in generazione?","una tradizione","una tendenza","una cerimonia","una novità","Una 'tradizione' è un costume o un'abitudine culturale trasmessa dai genitori ai figli nel tempo."
"Artigianato","Come si chiama l'attività di creare oggetti a mano?","l'artigianato","l'industria","il commercio","l'agricoltura","L'artigianato è l'attività di produrre oggetti unici usando le mani e tecniche tradizionali."
"Dati","Come si chiamano le informazioni digitali elaborate da un computer?","i dati","i testi","i fogli","i codici","I 'dati' sono informazioni numeriche o testuali che vengono raccolte, archiviate ed elaborate dal computer."
"Profilo","Come si chiama la pagina personale su una rete sociale?","il profilo","il portfolio","il programma","il progetto","Il 'profilo' è la pagina personale dove si inseriscono informazioni su di sé in una piattaforma online."
"Patrimonio UNESCO","Come si definiscono i luoghi protetti dall'UNESCO per il loro valore culturale?","patrimonio dell'umanità","tesoro nazionale","riserva culturale","monumento statale","Il 'patrimonio dell'umanità' è il titolo che l'UNESCO assegna a luoghi di eccezionale valore culturale o naturale."
"Notifica","Come si chiama l'avviso che appare sul telefono quando si riceve un messaggio?","una notifica","una nota","una novità","una nomina","Una 'notifica' è un avviso automatico che il telefono mostra quando c'è un nuovo messaggio o aggiornamento."
