"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Condizionale: gentilezza con 'avere'","'___ per caso un bicchiere d'acqua?' Qual è la forma corretta?","Avrebbe","Ha","Avrà","Abbia","Il condizionale 'avrebbe' si usa per richieste molto gentili e formali: 'Avrebbe un bicchiere d'acqua?' è più cortese di 'Ha un bicchiere d'acqua?'."
"Pronomi relativi: 'il quale' con preposizione articolata","'Gli amici con ___ sono uscito ieri sera sono simpaticissimi.' Qual è la forma alternativa a 'con cui'?","i quali","il quale","le quali","cui","'Con cui' può essere sostituito da 'con + articolo + quale': 'con i quali'. L'articolo si accorda con 'amici' (maschile plurale). È uno stile più formale."
"Imperativo: irregolare 'andare' (tu)","'___ subito a casa, è tardi!' Qual è la forma corretta per 'tu'?","Va'","Vada","Andasse","Andate","L'imperativo di 'andare' con tu: va' (con apostrofo). 'Vada' è la forma di cortesia (Lei), 'andate' è per voi."
"Imperativo: irregolare 'dire' (tu)","'___ la verità a tua madre!' Qual è la forma corretta per 'tu'?","Di'","Dici","Dica","Dire","L'imperativo di 'dire' con tu è 'di'' (con apostrofo). È una forma abbreviata irregolare. 'Dici' è indicativo, non imperativo."
"Imperativo: irregolare 'fare' (tu)","'___ attenzione quando attraversi la strada!' Qual è la forma corretta per 'tu'?","Fa'","Facci","Faccia","Fare","L'imperativo di 'fare' con tu: fa' (con apostrofo). È una forma irregolare abbreviata. 'Faccia' è la forma di cortesia (Lei)."
"Imperativo: irregolare 'dare' (tu)","'___ questo libro a Marco!' Qual è la forma corretta per 'tu'?","Da'","Dia","Desse","Date","L'imperativo di 'dare' con tu: da' (con apostrofo). 'Dia' è la forma di cortesia (Lei), 'date' è per voi."
"Imperativo: Lei con verbo irregolare 'venire'","'___ nel mio ufficio, per favore, signora.' Qual è la forma corretta?","Venga","Vieni","Venire","Viene","L'imperativo formale (Lei) di 'venire': venga. Viene dal congiuntivo presente. 'Vieni' è l'imperativo informale (tu)."
"Imperativo: Lei con verbo irregolare 'andare'","'___ dritto e poi giri a destra, signore.' Qual è la forma corretta?","Vada","Va'","Vai","Andare","L'imperativo formale (Lei) di 'andare': vada. Viene dal congiuntivo presente. Non confondere con 'va'' (imperativo tu)."
"Imperativo: negativo Lei","'Non ___ in quel ristorante, signora. Non è buono.' Qual è la forma corretta?","vada","andare","va'","vai","L'imperativo negativo con Lei usa la stessa forma dell'imperativo affermativo: 'Non vada'. Solo con 'tu' si usa l'infinito (non andare)."
"Imperativo: pronome con tu affermativo","'Questo dolce è buono. ___!' Qual è la forma corretta per 'tu'?","Assaggialo","Lo assaggia","Assaggia lo","Lo assaggiare","Con l'imperativo affermativo (tu), il pronome si attacca alla fine del verbo: assaggia + lo = assaggialo. È una sola parola."
"Imperativo: pronome con Lei","'Questo documento è pronto. ___, signore.' Qual è la forma corretta?","Lo firmi","Firmilo","Lo firma","Firmalo","Con l'imperativo formale (Lei), il pronome va PRIMA del verbo: 'lo firmi'. È diverso dall'imperativo con tu, dove il pronome va dopo."
"Imperativo: negativo tu con pronome","'Quella torta è per domani. Non ___!' Qual è la forma corretta per 'tu'?","mangiarla","mangiarela","mangiala","mangiali","Con l'imperativo negativo tu, il pronome si attacca all'infinito che perde la -e finale: 'non mangiarla'. 'Mangiala' è l'affermativo (non può seguire 'non'), e 'mangiarela' non è una forma valida."
"Pronomi relativi: 'che' o 'cui'?","'La ragazza ___ ti ho parlato ieri si chiama Lucia.' Qual è la forma corretta?","di cui","che","a cui","la quale","Il verbo è 'parlare di qualcuno', quindi serve la preposizione 'di': 'di cui'. Non si può usare 'che' con una preposizione."
"Pronomi relativi: 'cui' senza articolo","'Il film ___ abbiamo visto ieri era noioso.' Qual è la forma corretta?","che","cui","di cui","il cui","Qui 'film' è oggetto diretto di 'vedere' (vedere qualcosa, senza preposizione), quindi si usa 'che', non 'cui'."
"Pronomi relativi: 'il quale' accordo","'Ho visitato le città, ___ sono molto belle.' Qual è la forma corretta?","le quali","i quali","la quale","il quale","'Le quali' si accorda con 'le città' (femminile plurale). Con 'il quale' bisogna sempre accordare genere e numero."
"Pronomi relativi: 'cui' con 'su'","'L'argomento ___ abbiamo discusso è complesso.' Qual è la forma corretta?","su cui","che","di cui","a cui","Il verbo è 'discutere su qualcosa', quindi serve 'su cui'. La preposizione dipende sempre dal verbo della frase relativa."
"Pronomi relativi: 'cui' possessivo plurale","'Conosco un professore, i ___ studenti vincono sempre le gare.' Qual è la forma corretta?","cui","quali","che","suoi","'I cui studenti': l'articolo 'i' si accorda con 'studenti' (maschile plurale), non con 'professore'. 'Cui' è invariabile e va sempre tra l'articolo e il nome posseduto."
"Pronomi relativi: 'il quale' con preposizione","'L'azienda per ___ lavoro è internazionale.' Qual è la forma corretta?","la quale","il quale","i quali","le quali","'Azienda' è femminile singolare, quindi: 'per la quale'. Con 'il quale' bisogna sempre accordare genere e numero con l'antecedente."
"Pronomi relativi: doppia relativa","'La persona ___ ho incontrato e ___ ti ho parlato è il nuovo direttore.' Quali pronomi completano la frase?","che … di cui","che … che","di cui … che","cui … di cui","Il primo verbo è 'incontrare qualcuno' (oggetto diretto → 'che'), il secondo è 'parlare di qualcuno' (preposizione → 'di cui'). Bisogna analizzare ogni verbo separatamente."
"Pronomi relativi: 'cui' senza preposizione","'Il giorno ___ ci siamo conosciuti era piovoso.' Qual è la forma corretta?","in cui","in quale","a cui di","il cui","Con i complementi di tempo si usa 'in cui': 'il giorno in cui'. 'In quale' senza articolo è agrammaticale; 'il cui' esprime possesso, non tempo."
"Pronomi relativi: scelta tra forme","'La persona ___ ho telefonato non ha risposto.' Qual è la forma corretta?","a cui","che","di cui","con cui","Il verbo è 'telefonare a qualcuno', quindi serve 'a cui'. Bisogna sempre pensare alla preposizione richiesta dal verbo."
"Connettori: benché con irregolare","'Benché ___ molti problemi, non si lamenta mai.' Qual è la forma corretta?","abbia","ha","avesse","avrebbe","Dopo 'benché' serve il congiuntivo. 'Avere' al congiuntivo presente: io abbia, tu abbia, lui abbia. Il contesto è attuale, quindi si usa il presente."
"Connettori: sebbene con 'noi'","'Sebbene non ___ d'accordo, rispettiamo la decisione.' Qual è la forma corretta?","siamo","saremo","saremmo","eravamo","Dopo 'sebbene' si usa il congiuntivo. Con 'noi', il congiuntivo di 'essere' è 'siamo', che ha la stessa forma dell'indicativo! Il modo si riconosce dal contesto."
"Connettori: affinché con irregolare","'Ti do la mappa affinché tu non ti ___.' Qual è la forma corretta?","perda","perdi","perdessi","perdere","Dopo 'affinché' serve il congiuntivo presente. 'Perdersi' al congiuntivo: io mi perda, tu ti perda. La radice cambia: 'perd-' non 'perder-'."
"Connettori: purché con negazione","'Puoi uscire purché non ___ troppo tardi.' Qual è la forma corretta?","torni","tornerai","torneresti","tornare","Dopo 'purché' serve il congiuntivo: 'purché non torni'. Anche con la negazione, il modo resta il congiuntivo."
"Connettori: nonostante + congiuntivo irregolare","'Nonostante lui non ___ bene l'italiano, riesce a farsi capire.' Qual è la forma corretta?","sappia","sa","sapesse","saprebbe","'Nonostante' richiede il congiuntivo. Il contesto è attuale, quindi serve il congiuntivo presente: 'sappia'. 'Sapere' è irregolare al congiuntivo: sappia, sappia, sappia, sappiamo, sappiate, sappiano."
"Connettori: a condizione che","'Ti aiuto a condizione che tu mi ___ dopo.' Qual è la forma corretta?","aiuti","aiuterai","aiuteresti","aiutare","'A condizione che' ha lo stesso significato di 'purché' e richiede il congiuntivo: 'a condizione che tu mi aiuti'."
"Connettori: malgrado + congiuntivo","'Malgrado ___ molto giovane, ha già molta esperienza.' Qual è la forma corretta?","sia","è","fosse","sarebbe","'Malgrado' è sinonimo di 'nonostante' e 'benché'. Richiede il congiuntivo: 'malgrado sia giovane'. Il contesto è attuale, quindi presente."
"Connettori: benché vs perché","'Studio molto ___ l'esame sia difficile.' Qual è il connettore corretto?","benché","perché","affinché","purché","'Benché' (although) introduce una concessione: 'studio molto anche se è difficile'. 'Perché' con il congiuntivo significherebbe 'so that', cambiando il senso."
"Congiuntivo: con 'a meno che non'","'Andiamo al parco, a meno che non ___.' Qual è la forma corretta?","piova","piove","pioverà","piovesse","'A meno che non' (unless) richiede il congiuntivo: 'a meno che non piova'. Il 'non' è pleonastico e non rende la frase negativa."
