"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Arabic B2+ Vocab 1","ما الفرق بين «مُقتَضَب» و«مُوجَز»؟","مقتضب: قصير قد يكون ناقصاً، موجز: مختصر مع حفظ المعنى","مقتضب: طويل، موجز: قصير","كلاهما يعني الاختصار مع كمال المعنى","مقتضب: إيجابي، موجز: سلبي","المقتضب قد يكون ناقصاً بسبب الاختصار، أمّا الموجز فيحافظ على كمال المعنى."
"Arabic B2+ Vocab 1","ما الكلمة المناسبة: اتّسم خطابه بـ___؟","البلاغة","الطلاقة","الصراحة","الحدّة","نقول «اتّسم بالبلاغة» أي كان بليغاً مؤثّراً في إيصال المعنى بأفضل صورة."
"Arabic B2+ Vocab 1","ما معنى «نزاهة»؟","استقامة وعدالة وعدم تحيّز","ذكاء وفطنة","شجاعة وجرأة","كرم وسخاء","النزاهة هي البُعد عن الفساد والتحيّز."
"Arabic B2+ Vocab 1","ما الفعل المناسب: ___ بصمته على المشروع؟","ترك","وضع","حطّ","رمى","نقول «ترك بصمته» أي أثّر تأثيراً واضحاً ومميّزاً."
"Arabic B2+ Vocab 1","ما الفرق بين «تبنّى» و«اعتنق»؟","تبنّى: فكرة أو مشروعاً، اعتنق: ديناً أو عقيدة","كلاهما يُستخدم للأفكار فقط دون الأديان","تبنّى: رفض، اعتنق: قبل","تبنّى: مؤقت، اعتنق: سطحي","تبنّى رأياً أي جعله رأيه، واعتنق ديناً أي دخل فيه واتّبعه."
"Arabic B2+ Vocab 1","ما الكلمة المناسبة: كان القرار ___ للجدل؟","مثيراً","مصدراً","سبباً","دافعاً","نقول «مثيراً للجدل» وهي عبارة اصطلاحية ثابتة."
"Arabic B2+ Vocab 1","ما معنى «تذمّر»؟","شكوى وتعبير عن الاستياء","فرح وسرور","صمت وهدوء","موافقة ورضا","التذمّر هو التعبير عن عدم الرضا والشكوى."
"Arabic B2+ Vocab 1","ما الفعل المناسب: ___ خلافاتهم جانباً؟","نحّوا","أكلوا","رموا","ألقوا","نقول «نحّى خلافاته جانباً» أي تجاوزها مؤقتاً."
"Arabic B2+ Vocab 1","ما الفرق بين «مُغالَطة» و«غَلطة»؟","مغالطة: خطأ منطقي متعمّد، غلطة: خطأ عفوي","كلاهما يعني الخطأ العفوي غير المقصود","مغالطة: صغيرة، غلطة: كبيرة","مغالطة: عفوية، غلطة: متعمّدة","المغالطة حجّة فاسدة تبدو صحيحة، والغلطة خطأ بسيط غير مقصود."
"Arabic B2+ Vocab 1","ما الكلمة المناسبة: يجب ___ الفجوة بين النظرية والتطبيق؟","سدّ","إغلاق","قفل","ختم","نقول «سدّ الفجوة» أي ملء الثغرة وإزالة النقص."
"Arabic B2+ Vocab 1","ما معنى «استئثار»؟","الاستحواذ والانفراد بالشيء دون غيره","المشاركة والتعاون","التنازل والتخلّي","التوزيع بالتساوي","الاستئثار هو الانفراد بالشيء وعدم مشاركته مع الآخرين."
"Arabic B2+ Vocab 1","ما الفعل المناسب: ___ الأمن والاستقرار في المنطقة؟","صان","أمّن","خزّن","ادّخر","نقول «صان الأمن» أي حماه وحافظ عليه. «أمّن» تعني وفّر التأمين لا الحماية."
"Arabic B2+ Vocab 1","ما الفرق بين «مزاعم» و«ادّعاءات»؟","مزاعم: أقوال غير مثبتة بظنّ الكذب، ادّعاءات: أقوال تحتاج إثباتاً","كلاهما يُستخدم للأقوال المثبتة رسمياً","مزاعم: مثبتة، ادّعاءات: كاذبة","مزاعم: إيجابية، ادّعاءات: محايدة","المزاعم تحمل ظلالاً سلبية أكثر من الادّعاءات."
"Arabic B2+ Vocab 1","ما الكلمة المناسبة: تمّ ___ القانون الجديد؟","إقرار","إصدار","إجراء","إنشاء","نقول «إقرار القانون» أي الموافقة عليه رسمياً."
"Arabic B2+ Vocab 1","ما معنى «مُلتَبِس»؟","غامض ومُشكِل","واضح وصريح","بسيط وسهل","مألوف ومعروف","الملتبس هو الأمر الذي يختلط فيه الحقّ بالباطل ويصعب تمييزه."
"Arabic B2+ Vocab 1","ما الفعل المناسب: ___ بمبادرة لحلّ النزاع؟","تقدّم","قدّم","مشى","سار","نقول «تقدّم بمبادرة» أي عرضها واقترحها رسمياً."
"Arabic B2+ Vocab 1","ما الفرق بين «تواطؤ» و«تعاون»؟","تواطؤ: اتّفاق سرّي على أمر سيّئ، تعاون: عمل مشترك إيجابي","تواطؤ: إيجابي، تعاون: سلبي","كلاهما يدلّ على العمل المشترك الإيجابي","تواطؤ: علني، تعاون: سرّي","التواطؤ يحمل دلالة سلبية دائماً بخلاف التعاون."
"Arabic B2+ Vocab 1","ما الكلمة المناسبة: أثارت السياسة الجديدة ___ واسعاً؟","جدلاً","صمتاً","حواراً","كلاماً","نقول «أثارت جدلاً» للإشارة إلى خلاف حادّ في الآراء."
"Arabic B2+ Vocab 1","ما معنى «ترسيخ»؟","تثبيت وتعزيز بشكل دائم","إزالة وتفكيك","تغيير وتعديل","تأجيل وتأخير","ترسيخ الشيء يعني تثبيته وجعله راسخاً لا يتزعزع."
"Arabic B2+ Vocab 1","ما الفعل المناسب: ___ على عاتقه مسؤولية كبرى؟","ألقى","وضع","حمّل","رمى","نقول «ألقى على عاتقه» أي حمّله مسؤولية ثقيلة."
"Arabic B2+ Vocab 1","ما الفرق بين «ثغرة» و«فجوة»؟","ثغرة: نقطة ضعف يمكن استغلالها، فجوة: فراغ أو نقص عامّ","كلاهما يعني نقطة ضعف أمنية","ثغرة: كبيرة، فجوة: صغيرة","ثغرة: إيجابية، فجوة: سلبية","الثغرة نقطة ضعف محدّدة قابلة للاستغلال، والفجوة فراغ أو اختلاف بين شيئين."
"Arabic B2+ Vocab 1","ما الكلمة المناسبة: يتمتّع بـ___ واسعة في مجاله؟","خبرة","معرفة","علم","ثقافة","نقول «يتمتّع بخبرة» للدلالة على تجربة عملية طويلة."
"Arabic B2+ Vocab 1","ما معنى «انتقائي»؟","يختار بعناية ما يناسبه فقط","يقبل كلّ شيء دون تمييز","يرفض كلّ شيء","لا يهتمّ بالاختيار","الانتقائي من ينتقي ويختار بعناية وفق معايير محدّدة."
"Arabic B2+ Vocab 1","ما الفعل المناسب: ___ الغموضَ عن الموضوع؟","أزال","زاد","شال","نزع","نقول «أزال الغموض» أي وضّح الأمر وكشف خفاياه."
"Arabic B2+ Vocab 1","ما الفرق بين «منوط» و«مناط»؟","منوط: مُعلَّق ومُوكَل، مناط: موضع التعليق","كلاهما اسم مفعول بالمعنى نفسه","منوط: سلبي، مناط: إيجابي","منوط: اسم مكان، مناط: اسم مفعول","الأمر منوط بفلان أي موكول إليه، والمناط هو ما يُعلَّق عليه الحكم."
"Arabic B2+ Vocab 1","ما الكلمة المناسبة: طرح رؤية ___ لمستقبل المؤسّسة؟","استشرافية","استعراضية","استرجاعية","استعجالية","رؤية استشرافية أي تتطلّع إلى المستقبل وتستشرفه."
"Arabic B2+ Vocab 1","ما معنى «تقويض»؟","إضعاف وهدم الأساس","تقوية ودعم","إصلاح وترميم","بناء وتشييد","تقويض الشيء يعني هدم أساسه وإضعافه من الداخل."
"Arabic B2+ Vocab 1","ما الفعل المناسب: ___ حواراً بنّاءً مع الطرف الآخر؟","أجرى","عمل","صنع","أغلق","نقول «أجرى حواراً» وهو التلازم اللفظي الفصيح للدلالة على إدارة نقاش منظّم."
