"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Wish: present situation","She wishes she ___ taller.","were","be","would be","has been","'Were' is the subjunctive form used after 'wish' for present unreal situations. 'Would be' is used with 'wish' for complaints about behaviour, not for states like height."
"Wish: present ability","I wish I ___ play the piano.","could","can","would","may","'Wish + could' expresses regret about a present ability you don't have. 'Could' is the past form of 'can' used after wish."
"Wish: annoying habit","I wish he ___ leaving his clothes on the floor.","would stop","will stops","would stopped","is stop","'Wish + would' is used to express irritation about someone else's repeated behaviour that we want to change."
"Wish: past regret","I wish I ___ that email yesterday.","hadn't sent","didn't send","wouldn't send","don't send","'Wish + past perfect' expresses regret about a past action. 'Hadn't sent' shows you sent it and now regret it."
"Wish: past regret about inaction","She wishes she ___ harder for the exam.","had studied","had studyed","would studied","has studying","'Wish + past perfect' (had studied) expresses regret about something that didn't happen in the past."
"Wish: past event","We wish we ___ to that concert last month.","had gone","had went","would gone","has gone","To express regret about a past event, use 'wish + past perfect'. 'Had gone' shows this is about an unreal past."
"Wish: present with knew","I wish I ___ the answer to this question.","knew","know","would know","have known","'Wish + past simple' is used for present wishes. 'Knew' (past simple of 'know') expresses a current wish."
"Wish: someone else's behaviour","I wish you ___ so much noise at night.","wouldn't make","don't make","hasn't made","won't make","'Wish + would' is used when we want someone else to change their behaviour. It expresses annoyance or a complaint."
"Wish: past with could","He wishes he ___ to the meeting yesterday.","could have come","could has come","can came","could have came","'Wish + could have + past participle' expresses regret about a past inability or missed opportunity."
"Modals of deduction: must be (present)","He's been working all day without a break. He ___ exhausted — look at his face!","must be","must is","must being","must been","'Must be' expresses a strong logical deduction about the present. After 'must', we use the bare infinitive 'be', not 'is', 'being', or 'been'."
"Modals of deduction: can't be (present)","She only started learning last week. She ___ fluent already.","can't be","can't is","can't being","doesn't be","'Can't be' expresses a negative deduction — you believe something is impossible. After 'can't', we use the bare infinitive 'be'."
"Modals of deduction: might be (present)","I think I heard something outside. It ___ a cat, but I'm not sure.","might be","might is","might being","might to be","'Might be' expresses a possible deduction. After 'might', we use the bare infinitive 'be', not 'is', 'being', or 'to be'."
"Modals of deduction: must have (past)","The ground is wet. It ___ during the night.","must have rained","must has rained","must had rained","must have raining","'Must have + past participle' is used for strong deductions about the past. The auxiliary must be 'have' (not 'has'/'had') and followed by the past participle 'rained'."
"Modals of deduction: can't have (past)","She can't have ___ the bus — she left the house only two minutes ago.","caught","catch","catching","catches","After 'can't have', we use a past participle. 'Can't have caught' means it was impossible for her to catch it."
"Modals of deduction: might have (past)","He's not answering his phone. He ___ it at home.","might have left","might has left","might had left","might have leaving","'Might have + past participle' expresses a possible deduction about the past. The auxiliary 'have' takes the past participle 'left'."
"Modals of deduction: must be (identity)","Look at that expensive car. The owner ___ very wealthy.","must be","must is","must are","must to be","'Must be' shows a confident deduction about the present. After 'must', we use the bare infinitive 'be'."
"Modals of deduction: can't have (disbelief)","He ___ eaten the whole cake — there were eight slices! It's impossible.","can't have","can't has","can't had","can't having","'Can't have + past participle' expresses disbelief about a past event. The auxiliary is 'have', not 'has', 'had', or 'having'."
"Modals of deduction: could be (possibility)","I'm not sure what that noise is. It ___ the neighbours' dog, or maybe a fox.","could be","could is","could being","could to be","'Could be' expresses a possible deduction. After 'could', we use the bare infinitive 'be'."
"Modals of deduction: must have been","The restaurant was empty when we arrived. Everyone ___ already.","must have left","must has left","must left","must have leaving","'Must have + past participle' makes a confident deduction about the past. The auxiliary 'have' takes the past participle 'left'."
"Defining relative clause: who","The woman ___ lives next door is a doctor.","who","which","whom","what","'Who' introduces a defining relative clause about a person. 'Which' is for things, 'whom' is for object position (not subject), and 'what' cannot introduce a relative clause."
"Defining relative clause: which","The book ___ I borrowed from the library was excellent.","which","who","whose","what","'Which' (or 'that') introduces a defining relative clause about a thing. 'Who' is for people, 'whose' shows possession, and 'what' cannot introduce a relative clause on a noun."
"Defining relative clause: whose","That's the man ___ car was stolen last week.","whose","who","which","who's","'Whose' shows possession in a relative clause. It means 'the man's car'. Don't confuse it with 'who's' (who is)."
"Defining relative clause: where","This is the park ___ we first met.","where","which","what","when","'Where' is used in defining relative clauses to refer to places. It means 'in which we first met'. 'What' cannot introduce a relative clause modifying a noun."
"Non-defining relative clause: who","My brother, ___ lives in London, is visiting this weekend.","who","that","which","whom","Non-defining relative clauses use commas and give extra information. 'Who' refers to a person. Note: 'that' cannot be used in non-defining clauses."
"Non-defining relative clause: which","The movie, ___ was directed by Spielberg, won three awards.","which","that","who","whom","In non-defining relative clauses (with commas), 'which' refers to things. 'That' cannot replace 'which' in non-defining clauses."
"Non-defining relative clause: punctuation","The Eiffel Tower ___ was built in 1889, attracts millions of visitors.",", which","which","that",", that","The Eiffel Tower is unique, so extra information about it requires a non-defining clause: comma + 'which'. 'That' cannot be used in non-defining clauses."
"Defining vs non-defining: meaning","Which sentence means 'all of the students passed'?","The students, who studied hard, passed the exam.","The students who studied hard passed the exam.","The students that studied hard passed the exam.","Students who studied hard passed the exam.","The non-defining clause (with commas) adds extra info about ALL the students. Without commas, it would mean only SOME students (the ones who studied hard) passed."
"Non-defining relative clause: whose","My neighbour, ___ dog barks all night, apologised yesterday.","whose","who's","which","that","In a non-defining relative clause, 'whose' shows possession ('the neighbour's dog'). 'Who's' means 'who is', 'which' cannot refer to a person, and 'that' cannot be used in non-defining clauses."
"Defining relative clause: omitting pronoun","The film ___ we saw last night was boring.","(no word needed)","who","whom","whose","In defining relative clauses, the relative pronoun (which/that) can be omitted when it is the object of the clause. 'We saw the film' — 'film' is the object."
"So...that: degree","The music was ___ loud that we couldn't hear each other.","so","such","very","too","'So + adjective + that' describes the degree of something and its result. 'So loud that' is the correct pattern."
"Such...that: with noun phrase","It was ___ a difficult exam that many students failed.","such","so","very","too","'Such + a/an + adjective + noun + that' is the correct pattern when a noun follows. 'Such a difficult exam that' is correct."
"So...that: with adverb","She spoke ___ quickly that nobody understood her.","so","such","very","too","'So + adverb + that' describes how an action was done and its result. 'So quickly that' follows this pattern."
"Such...that: with plural noun","They were ___ kind people that everyone loved them.","such","so","very","too","Before adjective + plural noun, we use 'such'. 'Such kind people that' is correct. 'So' cannot be used directly before an adjective + noun."
"So...that: with much/many","There were ___ many people that we couldn't find a seat.","so","such","very","too","'So' is used before 'much', 'many', 'few', and 'little' + that. 'So many people that' is the correct form."
"Such...that: with uncountable noun","It was ___ terrible weather that we stayed inside.","such","so","very","too","Before adjective + uncountable noun (without a/an), use 'such'. 'Such terrible weather that' is correct."
"So...that: negative result","The question was ___ hard that nobody could answer it.","so","such","such a","very","'So + adjective + that' is correct when no noun follows the adjective. 'So hard that' describes the degree and result."
"Such...that: with a/an","He told ___ a funny joke that everyone laughed.","such","so","so a","very","'Such + a/an + adjective + noun + that' is the pattern. 'Such a funny joke that' is correct. You cannot say 'so a funny joke'."
"So vs such: choosing correctly","The food was ___ good that we ordered more.","so","such","such a","very","When only an adjective follows (no noun), use 'so'. 'So good that' is correct. 'Such' needs a noun phrase after it."
"So...that: with few","He had ___ few friends that he felt lonely.","so","such","such a","very","'So' is used before 'few' and 'little' (meaning 'not many/much') + that. 'So few friends that' is correct."
