"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Figurative language","'She runs like the wind' is an example of a ___.","simile","metaphor","hyperbole","idiom","A simile compares two things using 'like' or 'as'. Here, her running speed is compared to the wind using 'like'."
"Figurative language","'I've told you a million times' is an example of ___.","hyperbole","metaphor","simile","irony","Hyperbole is deliberate exaggeration for emphasis. Nobody has literally said something a million times."
"Figurative language","'The wind whispered through the trees' is an example of ___.","personification","metaphor","simile","alliteration","Personification gives human qualities to non-human things. Wind cannot literally whisper — that is a human action."
"Figurative language","Which sentence uses irony?","The fire station burned down.","The sun was shining brightly.","She sang a beautiful song.","The dog chased the cat.","Irony involves a contrast between expectation and reality. A fire station — meant to fight fires — burning down is deeply ironic."
"Proverb meaning","What does 'Don't count your chickens before they hatch' mean?","Don't assume success before it actually happens.","Don't be greedy with your resources.","Don't trust people who make promises.","Don't rush into things without planning.","This proverb warns against making plans based on outcomes that haven't occurred yet."
"Proverb meaning","What does 'The early bird catches the worm' mean?","People who act promptly have an advantage.","Morning is the best time to eat.","Birds are more successful than other animals.","You should always wake up early.","This proverb means that those who start early or act quickly gain an advantage over others."
"Proverb meaning","What does 'Actions speak louder than words' mean?","What you do matters more than what you say.","You should be quiet and listen more.","Physical actions are always better than talking.","Speaking loudly shows confidence.","This proverb emphasizes that behavior and deeds reveal true character more than promises or statements."
"Proverb meaning","What does 'Every cloud has a silver lining' mean?","Even bad situations have a positive aspect.","The weather always improves eventually.","Clouds are more beautiful than people think.","You should always look at the sky.","This proverb means that something good can be found in every difficult or unpleasant situation."
"Proverb completion","Complete the proverb: 'A penny saved is ___.'","a penny earned","a penny worth","a pennies earned","an penny earned","'A penny saved is a penny earned' is the fixed proverb. The other options mangle the article, noun form, or second half."
"Proverb completion","Complete the proverb: 'When in Rome, ___.'","do as the Romans do","do as Romans does","do like the Romans do","do as the Roman do","'When in Rome, do as the Romans do' is the fixed proverb. The other options break subject-verb agreement or change the fixed wording."
"Proverb completion","Complete the proverb: 'You can't judge a book ___.'","by its cover","by it's cover","by its covers","by their cover","'You can't judge a book by its cover' is the fixed proverb. 'It's' is the contraction of 'it is'; the possessive is 'its' (singular)."
"Phrasal verb: come up with","Which phrasal verb means 'to think of or invent an idea or solution'?","come up with","come up","come up against","come up to","'Come up with' means to produce an idea. 'Come up' means to arise/approach, 'come up against' means to encounter a problem, and 'come up to' means to approach or equal."
"Phrasal verb: look into","Which phrasal verb means 'to investigate something'?","look into","look after","look up to","look down on","'Look into' means to investigate. 'Look after' means to care for, 'look up to' means to admire, and 'look down on' means to despise."
"Phrasal verb: put off","Which phrasal verb means 'to postpone something to a later time'?","put off","put up with","put away","put down","'Put off' means to postpone. 'Put up with' means to tolerate, 'put away' means to store, and 'put down' means to place down or criticise."
"Phrasal verb: turn down","Which phrasal verb means 'to refuse or reject an offer'?","turn down","turn up","turn in","turn on","'Turn down' means to reject. 'Turn up' means to arrive, 'turn in' means to submit or go to bed, and 'turn on' means to activate."
"Phrasal verb: bring up","Which phrasal verb means 'to mention or introduce a topic in conversation'?","bring up","bring about","bring down","bring back","'Bring up' means to mention a topic. 'Bring about' means to cause, 'bring down' means to lower or defeat, and 'bring back' means to return something."
"Phrasal verb: carry out","Which phrasal verb means 'to perform or execute a task or plan'?","carry out","carry on","carry away","carry off","'Carry out' means to perform a task. 'Carry on' means to continue, 'carry away' means to transport away (or get over-excited, when passive), and 'carry off' means to succeed at something difficult."
"Phrasal verb: figure out","Which phrasal verb means 'to solve or understand something through thinking'?","figure out","figure in","figure up","figure on","'Figure out' means to understand through thinking. 'Figure in' means to include, 'figure up' means to calculate (AmE), and 'figure on' means to expect or plan."
"Phrasal verb: get along with","Which phrasal verb means 'to have a friendly relationship with someone'?","get along with","get away with","get over","get through","'Get along with' means to have a good relationship. 'Get away with' means to escape punishment, 'get over' means to recover from, and 'get through' means to finish or endure."
"Phrasal verb: run out of","Which phrasal verb means 'to use up the entire supply of something'?","run out of","run into","run over","run up","'Run out of' means to use up a supply. 'Run into' means to meet by chance, 'run over' means to hit with a vehicle, and 'run up' means to accumulate (e.g., a bill)."
"Idiom: over the moon","Which idiom means 'extremely happy or delighted'?","over the moon","over a moon","over the moons","under the moon","'Over the moon' is the fixed idiom meaning extremely happy. The article, number and preposition are all fixed."
"Idiom: can of worms","Which phrase is the fixed idiom meaning 'a situation that causes many new problems'?","a can of worms","a can of worm","a cans of worms","the can of worm","'A can of worms' is the fixed form. 'Worms' must be plural, the article is 'a', and 'cans' breaks agreement."
"Idiom: bury the hatchet","Which phrase is the fixed idiom meaning 'to make peace and end a conflict'?","bury the hatchet","bury a hatchet","bury the hatchets","burry the hatchet","'Bury the hatchet' is the fixed idiom. The article 'the', singular 'hatchet', and the spelling 'bury' are all fixed."
"Idiom: drag one's feet","Which phrase is the fixed idiom meaning 'to delay or act slowly on purpose'?","drag your feet","drag your foot","drag the feet","drag on your feet","'Drag your feet' is the fixed idiom. The noun must be plural, and the possessive (not 'the') is required."
"Idiom: sugarcoat","Don't ___ it — just tell me exactly what the doctor said.","sugarcoat","sugarblanket","sweetcoat","sugarcover","'Sugarcoat' means to make unpleasant news seem more acceptable than it is. The other options are not English words."
