"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Gerund vs infinitive: remember + infinitive (task)","Which sentence means 'Don't forget this task'? Please remember ___ the lights when you leave.","to turn off","to turning off","for turn off","turns off","'Remember + to-infinitive' = a task to do. 'To turning off', 'for turn off', and 'turns off' are ungrammatical after 'remember' here."
"Gerund vs infinitive: try + gerund (experiment)","The room was hot, so I tried ___ the window. It helped a lot!","opening","for opening","to opening","opens","'Try + gerund' means you experiment with a solution. The other forms are ungrammatical after 'tried' in this slot."
"Gerund vs infinitive: try + infinitive (attempt)","I tried ___ the heavy box, but I wasn't strong enough.","to lift","for lifting","to lifting","lifts","'Try + to-infinitive' means you attempted something difficult. 'For lifting', 'to lifting', and 'lifts' are ungrammatical after 'tried' here."
"Gerund vs infinitive: forget + gerund (memory)","Which sentence means 'the memory will stay with me'? I'll never forget ___ Paris for the first time.","visiting","to visiting","for visiting","visits","'Forget + gerund' = the memory of a past experience. 'To visiting', 'for visiting', and 'visits' are ungrammatical after 'forget' here."
"Gerund vs infinitive: forget + infinitive (task)","Don't forget ___ milk on the way home.","to buy","to buying","for buy","buys","'Forget + to-infinitive' = fail to do a future task. 'To buying', 'for buy', and 'buys' are ungrammatical here."
"Gerund vs infinitive: enjoy","I enjoy ___ in the park on Sundays.","walking","to walk","walk","for walking","'Enjoy' is always followed by a gerund (-ing), never an infinitive or bare verb."
"Gerund vs infinitive: want","She wants ___ a doctor when she grows up.","to become","becoming","become","for becoming","'Want' is always followed by a to-infinitive, never a gerund or bare verb."
"Too/enough: too + adjective + to","This coffee is too hot ___.","to drink","for drink","drinking","to drinking","'Too + adjective + to-infinitive': too hot to drink. The other forms are ungrammatical in this slot."
"Too/enough: adjective + enough","Is the water warm ___ to swim in?","enough","enougher","enoughly","the enough","'Enough' goes after the adjective: warm enough. 'Enougher', 'enoughly', and 'the enough' are not valid English."
"Too/enough: enough + noun","We don't have enough ___ to finish the project.","time","of time","the time","much time","'Enough' goes directly before an uncountable noun: enough time. 'Of time', 'the time', and 'much time' cannot follow 'enough' — 'enough' already quantifies the noun, so no article or extra quantifier is allowed."
"Too/enough: enough + to","She is old enough ___ a car.","to drive","for driving","driving","to driving","'Adjective + enough + to-infinitive': old enough to drive. The other forms are ungrammatical here."
"Too/enough: too + to","He is too young ___ alone at night.","to go out","for going out","going out","to going out","'Too + adjective + to-infinitive': too young to go out. The other forms are ungrammatical here."
"Too/enough: too much/many","There are too ___ people in this room.","many","much","mucher","enougher","'Too many' is for countable nouns (people). 'Too much', 'mucher', and 'enougher' are ungrammatical here."
"Too/enough: too much","He puts too ___ sugar in his tea.","much","many","mucher","more much","'Too much' is for uncountable nouns (sugar). 'Too many' is for countable nouns; 'mucher' and 'more much' are not valid English."
"Too/enough: not enough + noun","There aren't enough ___ for everyone.","chairs","of chairs","chair","chairses","'Not enough + plural countable noun': not enough chairs. 'Of chairs', 'chair' (singular), and 'chairses' are ungrammatical here."
"Too/enough: enough position","The box is light ___ for me to carry.","enough","too","so","very","After an adjective with 'for me to carry', only 'enough' fits. 'Light too for me to carry', 'light so for me to carry', and 'light very for me to carry' are all ungrammatical (these words precede the adjective)."
"Too/enough: too...to vs enough...to","She spoke too quickly for me ___. Can you repeat it?","to understand","understanding","to understanding","for understand","'Too + adverb + for someone + to-infinitive': too quickly for me to understand. The other forms are ungrammatical here."
