"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Adverbs of frequency: position","I ___ go to the gym on Mondays.","usually","use to","am usually","usual","'Usually' is an adverb of frequency. It goes before the main verb: I usually go."
"Adverbs of frequency: position","He ___ drinks coffee in the morning.","always","every time","all times","is always","'Always' goes before the main verb: He always drinks. ('Is always' is used with 'be', not with other verbs.)"
"Adverbs of frequency: meaning","We ___ eat out. Maybe once or twice a year.","hardly ever","usually","often","always","'Hardly ever' means almost never. Once or twice a year = very rare."
"Adverbs of frequency: position","They are ___ happy to help.","always","every time","all the time","ever","With the verb 'be', adverbs of frequency go after it: They are always happy."
"Adverbs of degree: too","This coffee is ___ hot to drink.","too","verily","enough","soly","'Too' + adjective + 'to' means 'more than is good or possible'. Too hot to drink = you cannot drink it."
"Adverbs of degree: very vs too","The film was ___ long, but I still enjoyed it.","very","veryly","enough","muchly","'Very' is neutral emphasis. Use 'very' before an adjective to intensify it."
"Adverbs of degree: quite","The test was ___ difficult, but most students passed.","quite","quitely","enough","extremly","'Quite' means 'fairly' or 'somewhat'. It goes before the adjective: quite difficult."
"Adverbs of degree: really","I am ___ tired today. I need to sleep more.","really","too much","reallyly","so many","'Really' is an adverb that means 'very'. 'Too much' is used with nouns/verbs, not with adjectives like 'tired'."
"Gerund vs infinitive: enjoy","I enjoy ___ in the park.","walking","to walk","walk","walked","After 'enjoy', we always use the gerund (-ing form): enjoy walking, enjoy reading."
"Gerund vs infinitive: want","She wants ___ a doctor.","to become","becoming","become","became","After 'want', we always use the infinitive (to + verb): want to become."
"Gerund vs infinitive: avoid","You should avoid ___ too much sugar.","eating","to eat","eat","ate","After 'avoid', we always use the gerund (-ing form): avoid eating."
"Gerund vs infinitive: decide","They decided ___ to Paris for the holiday.","to go","going","go","went","After 'decide', we use the infinitive (to + verb): decided to go."
"Gerund vs infinitive: finish","Have you finished ___ your homework?","doing","to do","do","did","After 'finish', we use the gerund (-ing form): finish doing."
"Gerund vs infinitive: hope","I hope ___ you again soon.","to see","seeing","see","saw","After 'hope', we use the infinitive (to + verb): hope to see."
"Gerund vs infinitive: mind","Do you mind ___ the window?","opening","to open","open","opened","After 'mind', we use the gerund (-ing form): Do you mind opening...?"
"Gerund vs infinitive: learn","He is learning ___ the guitar.","to play","playing","play","played","After 'learn', we use the infinitive (to + verb): learning to play."
"Gerund vs infinitive: suggest","She suggested ___ a movie tonight.","watching","to watch","watch","watched","After 'suggest', we use the gerund (-ing form): suggested watching."
"Gerund vs infinitive: promise","He promised ___ me with my project.","to help","helping","help","helped","After 'promise', we use the infinitive (to + verb): promised to help."
"Too and enough: too + adjective","He is ___ young to drive a car.","too","enough","veryly","soly","'Too' + adjective + 'to' means something is more than the acceptable level. Too young to drive = he cannot drive."
"Too and enough: adjective + enough","She is ___ to ride the roller coaster.","tall enough","enough tall","taller enough","enoughly tall","'Enough' comes after the adjective: tall enough (not 'enough tall')."
"Too and enough: enough + noun","We don't have ___ to finish the project.","enough time","too time","enoughs time","enough of time","'Enough' comes before a noun: enough time, enough money."
"Too and enough: too much","There is ___ noise in here. I can't concentrate.","too much","too many","too of","enoughs","'Too much' is used with uncountable nouns. Noise is uncountable, so we say 'too much noise'."
"Too and enough: too many","There are ___ people on the bus. Let's wait for the next one.","too many","too much","too of","manys","'Too many' is used with countable plural nouns. People is countable, so we say 'too many people'."
"Too and enough: not + adjective + enough","This bag is ___ for all my books.","not big enough","not enough big","too enough big","enough not big","'Not' + adjective + 'enough': not big enough. 'Enough' always comes after the adjective."
"Comparatives: as...as","Tom is ___ his brother.","as tall as","as tall that","as taller as","more tall as","We use 'as + adjective + as' to say two things are equal: as tall as."
"Comparatives: less","This exercise is ___ than the last one.","less difficult","lesser difficult","more less difficult","leaster difficult","'Less' is the opposite of 'more'. Less difficult = not as difficult."
"First conditional: question","What will you do if you ___ the job?","don't get","will not get","doesn't get","not get","In first conditional questions, the 'if' clause uses present simple: if you don't get."
"Adverbs of degree: enough as adverb","He didn't run fast ___ to win the race.","enough","too","veryly","muchly","'Enough' as an adverb goes after the adjective or adverb: fast enough."
"Gerund: after preposition","She is good ___ languages.","at learning","at to learn","in learn","for learned","After an adjective + preposition, we use the gerund: good at learning, interested in doing."
"Superlatives: one of the","Paris is one of ___ cities in Europe.","the most beautiful","the beautifulest","the most beautifulest","the beautifuler","'One of the + superlative + plural noun' is the correct pattern. Long adjectives use 'most'."
"Too and enough: enough with verb","I didn't sleep ___. I'm exhausted.","enough","enoughly","too of","veryly","'Enough' can follow a verb to mean 'a sufficient amount': didn't sleep enough."
