"title","question","correct","wrong1","wrong2","wrong3","explanation"
"censure vs censor","Choose the grammatical sentence using 'censor'.","The government censored the newspaper.","The government censured the newspaper from publishing.","The government censor the newspaper yesterday.","The government was censor the newspaper.","'Censored' (past tense of 'censor') means 'removed or suppressed content'. The other sentences have tense or structural errors."
"Oxymoron","The phrase 'deafening silence' is an example of _____.","oxymoron","pleonasm","zeugma","synecdoche","An oxymoron combines two contradictory terms for effect. 'Deafening' (extremely loud) and 'silence' (absence of sound) directly contradict each other."
"disinterested vs uninterested","'Disinterested' most precisely means _____.","impartial, having no personal stake","extremely bored","secretly envious","poorly informed","'Disinterested' means impartial or unbiased. It is often confused with 'uninterested', which means lacking interest."
"Antithesis","'It was the best of times, it was the worst of times' is an example of _____.","antithesis","anacoluthon","catachresis","hendiadys","Antithesis places contrasting ideas in parallel grammatical structures for rhetorical effect. 'Best' and 'worst' are direct opposites in matching clause structures."
"Word meaning: aroma","Which word most precisely means 'a pleasant, distinctive smell'?","aroma","ardour","armada","arsenal","'Aroma' specifically denotes a pleasant smell. The other words are unrelated: 'ardour' is passion, 'armada' is a fleet, 'arsenal' is a weapons store."
"Word meaning: stench","Which word most precisely means 'a strong, foul smell'?","stench","stanza","stencil","stipend","'Stench' specifically denotes a foul, revolting smell. The other words are unrelated: 'stanza' is a verse section, 'stencil' is a template, 'stipend' is a salary."
"Hyperbole","The statement 'I've told you a million times' is an example of _____.","hyperbole","litotes","metonymy","synecdoche","Hyperbole is deliberate exaggeration for emphasis or effect. 'A million times' is obviously not literal — it exaggerates to stress the speaker's frustration."
"Word meaning: venerable","Which word means 'worthy of respect because of age or dignity'?","venerable","venal","vehement","vociferous","'Venerable' conveys both age and prestige. 'Venal' means corruptible, 'vehement' means forceful, 'vociferous' means loudly insistent."
"Word meaning: replicate","In a scientific context, 'replicate' most precisely means _____.","reproduce results exactly under the same conditions","make a rough copy from memory","summarise the findings","challenge the original conclusions","'Replicate' in science means to reproduce an experiment's conditions and results exactly, testing reliability."
"fewer vs less: count nouns","Choose the grammatical sentence.","We invited fewer guests this year.","We invited fewests guests this year.","We invited more fewer guests this year.","We invited the fewer of guests this year.","'Fewer' modifies plural count nouns like 'guests'. 'Fewests' is not a word; 'more fewer' is an impossible double comparative; 'the fewer of' is not a valid construction."
"fewer vs less: mass nouns","Choose the grammatical sentence.","She drinks less coffee than she used to.","She drinks fewer coffee than she used to.","She drinks fewest coffee than she used to.","She drink less coffee than she used to.","'Less' is required before mass nouns like 'coffee'. 'Fewer' only modifies count nouns; the other options have agreement or superlative errors."
"lay vs lie: intransitive present","Choose the grammatical sentence.","I lie down every afternoon for a nap.","I lays down every afternoon for a nap.","I laid down every afternoon for a nap.","I am lie down every afternoon for a nap.","'Lie' (intransitive, present) means 'to recline'. 'Lays' is the wrong person, 'laid' is past tense, and 'am lie' lacks a correct form."
"lay vs lie: transitive present","Choose the grammatical sentence.","Please lay the book on the table.","Please lie the book on the table.","Please laying the book on the table.","Please lays the book on the table.","'Lay' is transitive and takes an object ('the book'). 'Lie' is intransitive and cannot take an object; 'laying' lacks a subject-verb; 'lays' is the wrong imperative form."
"lay vs lie: past participle of 'lie'","Choose the grammatical sentence.","She has lain on the sofa all afternoon.","She has lay on the sofa all afternoon.","She has laying on the sofa all afternoon.","She has lainer on the sofa all afternoon.","The past participle of intransitive 'lie' (recline) is 'lain', used after 'has/have'. 'Has lay' lacks a participle form, 'has laying' mixes auxiliaries, and 'lainer' is not a word."
"Confusables: further (comparative)","Choose the grammatical sentence.","The shop is further from here than I thought.","The shop is farthest from here than I thought.","The shop is more far from here than I thought.","The shop is most far from here than I thought.","'Further' and 'farther' are both accepted for physical distance; among the options, only 'further' is grammatical. 'Farthest' and 'most far' are ungrammatical comparatives."
"Word meaning: militate","To 'militate against' something means to _____.","work against it or make it less likely","reduce its severity","negotiate between parties","relieve its effects","'Militate against' means to have force against. It is often confused with 'mitigate', which means to make less severe."
"mitigate vs militate","Choose the grammatical sentence using 'mitigate'.","The new law will mitigate the damage caused by the flood.","The new law will mitigate against the damage caused by the flood.","The new law will mitigate from the damage caused by the flood.","The new law will mitigate to the damage caused by the flood.","'Mitigate' is transitive and takes a direct object. 'Mitigate against/from/to' are not standard English constructions."
"Paradox","The statement 'The only thing I know is that I know nothing' is a _____.","paradox","pun","malapropism","euphemism","A paradox is a seemingly self-contradictory statement that reveals a deeper truth. A pun is a play on words, a malapropism is a humorous misuse, a euphemism is a softened term."
"Euphemism","Saying someone 'passed away' instead of 'died' is an example of _____.","euphemism","litotes","understatement","circumlocution","A euphemism substitutes a mild or indirect expression for one considered too harsh. 'Passed away' softens the bluntness of 'died'."
"Metaphor vs simile","Which sentence contains a simile, not a metaphor?","Her voice was like velvet.","Her voice was velvet.","She velveted her words.","Velvet described her voice.","A simile makes an explicit comparison using 'like' or 'as'. A metaphor states the comparison directly without 'like' or 'as'."
"Personification","'The wind whispered through the trees' is an example of _____.","personification","apostrophe","metonymy","synecdoche","Personification attributes human qualities (whispering) to non-human things (the wind)."
"Metonymy","'The White House announced new sanctions' uses _____ — a place standing in for the people who work there.","metonymy","metaphor","simile","hyperbole","Metonymy substitutes a closely associated term for the thing meant — here, 'The White House' stands in for the US presidential administration."
"Synecdoche","'All hands on deck' — where 'hands' means 'sailors' — is an example of _____.","synecdoche","metonymy","oxymoron","irony","Synecdoche uses a part to represent the whole (hands for sailors) or vice versa. It is often distinguished from metonymy, which uses an associated term."
"Alliteration","'She sells seashells by the seashore' is an example of _____.","alliteration","assonance","consonance","onomatopoeia","Alliteration is the repetition of initial consonant sounds in nearby words. Here, the 's' sound recurs across the phrase."
"Assonance","'The rain in Spain stays mainly in the plain' relies on the repetition of vowel sounds, which is called _____.","assonance","alliteration","sibilance","anaphora","Assonance is the repetition of vowel sounds in nearby words. The long 'a' sound is repeated across 'rain', 'Spain', 'stays', 'mainly', and 'plain'."
"Onomatopoeia","Words like 'buzz', 'hiss', and 'crash' are examples of _____.","onomatopoeia","alliteration","personification","hyperbole","Onomatopoeia refers to words that imitate the sounds they describe."
"Chiasmus","'Ask not what your country can do for you — ask what you can do for your country' is an example of _____.","chiasmus","anaphora","epistrophe","tautology","Chiasmus reverses the order of words or concepts in two parallel clauses (A-B, B-A) for rhetorical effect."
