"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Relative clauses: defining vs non-defining","I only have one brother. Which sentence uses commas CORRECTLY?","My brother, who lives in Berlin, is visiting next week.","My brother who lives in Berlin is visiting next week.","My brother, who lives in Berlin is visiting next week.","My brother who lives in Berlin, is visiting next week.","Since there is only one brother, the clause 'who lives in Berlin' is extra information (non-defining) and needs commas on BOTH sides. Without commas, it would imply you have multiple brothers and you're specifying which one."
"Relative clauses: that vs which (non-defining)","'My car, ___ I bought last year, already needs repairs.' Which is correct?","which","that","what","it","In non-defining relative clauses (with commas), use 'which,' not 'that.' 'My car, which I bought last year,...' is correct. 'That' cannot be used in non-defining clauses."
"Relative clauses: whom as object","'The teacher ___ the students admire most is retiring.' Which is correct?","whom","whose","which","who's","'Whom' is the object form. The students admire HIM/HER, so 'whom' is correct: 'the teacher whom the students admire.' In casual speech 'who' or omission is common, but 'whom' is the formal choice."
"Relative clauses: when","'I remember the day ___ we first met.' Which is correct?","when","which","where","what","Use 'when' for times: 'the day when we first met.' You could also say 'the day (that) we first met' or 'on which,' but 'when' is the most natural relative adverb for time."
"Passive voice: past participle form of break","'The window ___ during the storm.' Which passive form is correct?","was broken","was broke","broken was","were broken","The past participle of 'break' is 'broken' (irregular). Passive = be + past participle, so 'was broken.' 'Broke' is the past simple, not the participle; 'were' doesn't agree with singular 'window'; 'broken was' has wrong word order."
"Passive voice: past simple passive with be","'He ___ fired from his job last week.' Which completes a past passive?","was","were","been","being","Past simple passive = was/were + past participle. Singular 'he' takes 'was fired.' 'Were' is for plural subjects; 'been' and 'being' can't stand alone as finite verbs here."
"Passive voice: present simple passive","'Emails ___ every day by the assistant.' Which is the correct present simple passive?","are sent","are send","is sent","sending","Present simple passive = am/is/are + past participle. Plural 'emails' takes 'are sent.' 'Send' is the base form (not a participle); 'is' doesn't agree with plural; 'sending' is a gerund/participle alone, not a finite passive."
"Passive voice: modal + passive","'This report ___ by Friday.' Which is correct?","must be finished","must be finish","must finished","must to be finished","Modal + passive = modal + be + past participle. 'Must be finished' follows this pattern. No 'to' after 'must,' and you need 'be' before the participle."
"Passive voice: can + passive","'The problem ___ easily.' Which is correct?","can be solved","can solved","can be solve","can to be solved","Modal passives: can + be + past participle. 'Can be solved.' Never omit 'be,' and the main verb must be a past participle ('solved,' not 'solve')."
"Passive voice: should + passive","'Children ___ to wear helmets when cycling.' Which is correct?","should be encouraged","should encouraged","should be encourage","should to be encouraged","Should + be + past participle: 'should be encouraged.' The 'be' is essential, and 'encouraged' is the past participle form."
"Passive voice: present continuous passive","'A new bridge ___ across the river right now.' Which is correct?","is being built","is building","is been built","is being build","Present continuous passive: is/are + being + past participle. 'Is being built' shows an ongoing action in passive voice. 'Built' (not 'build') is the past participle."
"Passive voice: past participle form","'The letter ___ to the wrong address.' Which is correct?","was sent","was send","was sended","was sending","The past participle of 'send' is 'sent' (irregular verb). 'Was sent' is the correct passive form. 'Sended' is not a word, and 'send' is the base form."
"Passive voice: it is said that","'___ that the company is planning to expand.' Which is correct?","It is said","It said","It says","It is say","'It is said that...' is a formal passive construction for reporting general beliefs or rumours. The structure is: It + is + past participle + that clause."
"Passive voice: impersonal passive","'The meeting ___ to start at 9 AM.' Which is correct?","is expected","expects","is expecting","expected","Impersonal passives like 'is expected,' 'is believed,' 'is thought' report information without naming who holds the expectation. 'The meeting is expected to start...' avoids stating who expects it."
"Reported speech: will becomes would","He said, 'I will call you tomorrow.' Reported: 'He said he ___ call me the next day.' Which is correct?","would","will","would be","willed","Reporting in the past backshifts 'will' to 'would': 'He said he would call...' 'Will' fails to backshift after a past reporting verb; 'would be' adds an extra verb that breaks the structure; 'willed' is a different verb entirely."
"Reported speech: can becomes could","She said, 'I can swim.' Reported: 'She said she ___ swim.' Which backshifted modal is correct?","could","cans","can to","coulded","The modal 'can' backshifts to 'could' in reported speech after a past reporting verb. Modals don't take -s ('cans'), don't take 'to' ('can to'), and have no regular past form ('coulded')."
"Reported speech: suggest","'Let's go to the beach,' she said. Reported: 'She suggested ___ to the beach.' Which is correct?","going","to go","we will go","that we would went","'Suggest' is followed by a gerund (suggest + -ing) or 'suggest that + subject + base verb.' 'She suggested going to the beach' is correct. 'Suggest to go' is a common error."
"Reported speech: recommend","The doctor said, 'You should exercise more.' Reported: 'The doctor recommended that I ___ more.' Which is correct?","exercise","to exercise","should exercised","exercises","After 'recommend that,' use the base verb (subjunctive): 'recommended that I exercise.' No 'to,' no 'should,' and no -s ending. This is the formal subjunctive pattern."
"Reported speech: insist","'I'll pay for dinner,' he said firmly. Reported: 'He insisted ___ paying for dinner.' Which is correct?","on","to","for","at","'Insist' takes the preposition 'on' + gerund: 'He insisted on paying.' Alternatively: 'He insisted that he pay/would pay.' But 'insist to' is incorrect."
"Reported speech: deny","'I didn't take the money,' she said. Reported: 'She denied ___ the money.' Which is correct?","taking","to take","that taking","she takes","'Deny' is followed by a gerund: 'denied taking.' Not 'denied to take.' This is one of those verbs where you must memorise the pattern."
"Reported speech: warn","'Don't touch the wire!' he said. Reported: 'He warned me ___ the wire.' Which is correct?","not to touch","not touching","no to touch","not touch","'Warn someone not to do something' uses 'not' + to-infinitive: 'not to touch.' The other options mix wrong forms: gerund instead of infinitive, 'no' instead of 'not,' or a bare infinitive without 'to.'"
"Reported speech: promise","'I will be there at 8,' she said. Reported: 'She promised ___ there at 8.' Which is correct?","to be","being","to been","that being","'Promise' takes 'to' + infinitive: 'She promised to be there.' This is different from verbs like 'suggest' or 'deny,' which take a gerund."
"Reported speech: advise + object","The teacher said, 'You should revise every day.' Reported: 'The teacher advised us ___ every day.' Which is correct?","to revise","revising","that revise","revise","'Advise' + object + to-infinitive: 'advised us to revise.' Note that 'suggest' uses a different pattern (suggest + -ing or suggest that...), but 'advise' takes the infinitive when there's a person as object."
"Reported speech: question word order","'Where do you work?' she asked. Reported: Which is correct?","She asked where I worked.","She asked where did I work.","She asked where do I work.","She asked where I did work.","In reported questions, use statement word order (subject + verb), not question order. 'She asked where I worked' — NOT 'where did I work.' The auxiliary 'did' disappears."
"Used to / would: state vs habit","'I ___ live in Paris when I was a child.' Which is correct?","used to","would","would used to","use","'Used to' describes past states (living somewhere, owning something, being something). 'Would' CANNOT replace 'used to' for states — only for repeated actions. Living in a place is a state, so only 'used to' works."
"Used to / would: repeated action","'Every summer, we ___ visit our grandparents in the countryside.' Which is also correct alongside 'used to'?","would","use to","are used to","had used to","For REPEATED past actions, both 'used to' and 'would' work. 'We would visit our grandparents every summer' describes a habitual past action, so 'would' is fine here."
"Used to / would: state (tricky)","'She ___ have long hair when she was younger.' Which is correct?","used to","would","would used to","would to","Having long hair is a STATE, not a repeated action. 'Would' cannot describe past states — only 'used to' works. 'She used to have long hair' is the only correct option."
"Used to / would: negative form","'I ___ like spicy food, but now I love it.' Which is correct?","didn't use to","wasn't use to","wouldn't used to","not used to","In the negative, the auxiliary 'did' carries past tense and the main verb returns to base form: 'didn't use to.' 'Wasn't use to' mixes be + base verb; 'wouldn't used to' stacks two past-tense markers; 'not used to' lacks an auxiliary."
"Used to / would: question form","'___ you use to play any sports at school?' Which is correct?","Did","Used","Would","Do","To form a question with 'used to,' use 'Did + subject + use to...?' The auxiliary 'did' carries the past tense. 'Did you use to play...?' is the correct question form."
"Be used to vs used to","'I ___ getting up early because I've done it for years.' Which is correct?","am used to","used to","use to","did used to","'Be used to' + gerund means 'be accustomed to.' 'I am used to getting up early' = it's normal for me now. This is completely different from 'used to' (past habit). The key difference: 'be used to' describes a CURRENT state of familiarity."
"Be used to: negative","'She ___ working night shifts yet. She only started last week.' Which is correct?","isn't used to","doesn't used to","didn't use to","used to not","'Isn't used to' + gerund = not yet accustomed to. 'She isn't used to working night shifts' means it still feels strange to her. This is present tense 'be used to,' not past habit 'used to.'"
"Get used to","'Don't worry — you'll ___ the noise eventually.' Which is correct?","get used to","used to","use to get","be use to","'Get used to' means 'gradually become accustomed to.' 'You'll get used to the noise' = over time it will stop bothering you. 'Get used to' describes the PROCESS of becoming familiar."
"Used to / would: belief (state)","'People ___ believe the earth was flat.' Which is correct?","used to","would","would used to","were use to","Believing something is a STATE (a mental state), not a repeated action. 'Would' cannot be used for past states. Only 'used to' works: 'People used to believe the earth was flat.'"
"Used to: past state now finished","'He ___ own a motorcycle, but he sold it years ago.' Which is correct?","used to","is used to","would to","was use to","Owning something is a STATE, not a repeated action, so 'would' cannot be used. 'Used to' + base verb describes a past state that is no longer true: 'He used to own a motorcycle.' 'Is used to' means accustomed to, a different meaning; 'would to' and 'was use to' are ungrammatical."
