"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Present perfect: just","'He has ___ arrived; he walked in one minute ago.' Which is correct?","just","yet","ever","ago","Use 'just' to say something happened very recently: 'He has just arrived.'"
"Present perfect: negative","'They ___ never been to Japan.' Which is correct?","have","has","are","is","With they, use 'have' + never + past participle: 'They have never been.'"
"Possessive pronoun: mine","'This bag is ___. I bought it last week.' Which is correct?","mine","my","me","I","'Mine' is a possessive pronoun. It replaces 'my bag.' Use it alone, without a noun after it."
"Possessive pronoun: yours","'Is this phone ___?' Which is correct?","yours","your","you","you're","'Yours' is a possessive pronoun. It stands alone: 'Is this phone yours?' No noun after it."
"Possessive pronoun: his","'That bicycle is ___. He rides it to school.' Which is correct?","his","him","he","he's","'His' can be a possessive pronoun (standing alone): 'That bicycle is his.'"
"Possessive pronoun: hers","'The red coat is ___. She left it on the chair.' Which is correct?","hers","her","she","her's","'Hers' is a possessive pronoun. No apostrophe needed. It stands alone without a noun."
"Possessive pronoun: ours","'That garden is ___. We planted the flowers.' Which is correct?","ours","our","us","we","'Ours' is a possessive pronoun. It replaces 'our garden' and stands alone."
"Possessive pronoun: theirs","'The house on the corner is ___.' Which is correct?","theirs","their","them","they","'Theirs' is a possessive pronoun. It replaces 'their house' and stands alone."
"Possessive pronoun: mine","'Your car is blue, but ___ is white.' Which is correct?","mine","my","me","I'm","'Mine' replaces 'my car.' Use it alone: 'mine is white.' No noun follows."
"Possessive pronoun: yours","'My keys are here. Where are ___?' Which is correct?","yours","your","you","your's","'Yours' replaces 'your keys.' It stands alone. No apostrophe is needed."
"Possessive adjective: my","'___ name is Anny.' Which is correct?","My","Mine","Me","I","'My' is a possessive adjective. It goes before a noun: 'My name.'"
"Possessive adjective: your","'Is this ___ umbrella?' Which is correct?","your","yours","you","you're","'Your' is a possessive adjective. It goes before a noun: 'your umbrella.'"
"Possessive adjective: his","'He forgot ___ wallet at home.' Which is correct?","his","him","he","he's","'His' is a possessive adjective here. It goes before a noun: 'his wallet.'"
"Possessive adjective: her","'She loves ___ new job.' Which is correct?","her","hers","she","she's","'Her' is a possessive adjective. It goes before a noun: 'her new job.'"
"Possessive adjective: our","'We are painting ___ house this weekend.' Which is correct?","our","ours","us","we","'Our' is a possessive adjective. It goes before a noun: 'our house.'"
"Possessive adjective: their","'___ children go to the same school.' Which is correct?","Their","Theirs","Them","They","'Their' is a possessive adjective. It goes before a noun: 'Their children.'"
"Possessive adjective: its","'The cat is licking ___ paw.' Which is correct?","its","it's","it","is","'Its' is a possessive adjective (no apostrophe). 'It's' means 'it is.' Use 'its' before a noun."
"Possessive adjective: my","'I always bring ___ lunch to work.' Which is correct?","my","mine","me","I","'My' goes before a noun: 'my lunch.' 'Mine' would stand alone without a noun."
"Adverb of frequency: always","'She ___ brushes her teeth before bed.' Which is correct?","always","ever","all","every","The adverb goes before the main verb: 'She always brushes.' 'Ever' is for questions and negatives."
"Adverb of frequency: never","'I ___ eat fast food. I prefer home cooking.' Which is correct?","never","not","none","ever","'Never' goes before the main verb: 'I never eat.' It already includes the negative — don't add 'not.'"
"Adverb of frequency: usually","'We ___ go to the park on Sundays.' Which is correct?","usually","usual","ever","much","The adverb goes before the main verb: 'We usually go.' 'Usual' is an adjective — the adverb form is 'usually.'"
"Adverb of frequency: sometimes","'He ___ works late on Fridays.' Which is correct?","sometimes","occasional","some","sometime","'Sometimes' is the adverb: 'He sometimes works late.' 'Occasional' is an adjective; 'sometime' means 'at an unknown time.'"
"Adverb of frequency: often","'They ___ visit their grandparents.' Which is correct?","often","much","many","lot","The adverb goes before the main verb: 'They often visit.' 'Much' and 'many' are not adverbs of frequency."
"Adverb of frequency: rarely","'She ___ watches television.' Which is correct?","rarely","rare","few","scarce","The adverb goes before the main verb: 'She rarely watches.' 'Rare' is an adjective — the adverb form is 'rarely.'"
"Adverb of frequency: with be","'He is ___ late for class.' Which is correct?","always","ever","every","all","With the verb 'be,' the adverb goes after it: 'He is always late.' 'Ever' is for questions and negatives."
"Adverb of frequency: with be","'They are ___ happy to help.' Which is correct?","usually","usual","normal","much","With the verb 'be,' the adverb goes after it: 'They are usually happy.' 'Usual' and 'normal' are adjectives, not adverbs."
