"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Nummer: 31","'Deze maand heeft ___ dagen.' Het getal is 31. Welk woord past?","eenendertig","eenentwintig","dertig","negenentwintig","31 is 'eenendertig' in het Nederlands."
"Nummer: rangtelwoord","'Januari is de ___ maand van het jaar.' Welk woord past?","eerste","tweede","derde","laatste","Januari is maand nummer 1, dus de 'eerste'."
"Nummer: rangtelwoord 3","'Woensdag is de ___ dag van de week.' Welk woord past?","derde","tweede","vierde","vijfde","Woensdag is dag nummer 3: de 'derde' dag."
"Nummer: rangtelwoord 2","'Februari is de ___ maand.' Welk woord past?","tweede","eerste","derde","vierde","Februari is maand nummer 2: de 'tweede'."
"Kleur: rood","Welke kleur hebben de meeste brandweerauto's?","rood","blauw","groen","geel","Brandweerauto's zijn 'rood'."
"Kleur: blauw","Welke kleur heeft de lucht op een mooie dag?","blauw","groen","rood","zwart","De lucht is 'blauw' op een mooie dag."
"Kleur: groen","Welke kleur heeft gras?","groen","geel","blauw","rood","Gras is 'groen'."
"Kleur: geel","Welke kleur heeft een banaan?","geel","groen","oranje","rood","Een banaan is 'geel'."
"Kleur: wit","Welke kleur heeft sneeuw?","wit","grijs","blauw","zwart","Sneeuw is 'wit'."
"Kleur: zwart","Welke kleur heeft de nacht?","zwart","wit","grijs","bruin","De nacht is 'zwart' (donker)."
"Kleur: oranje","Welke kleur is typisch Nederlands? De kleur van de koning.","oranje","rood","geel","blauw","'Oranje' is de kleur van het Nederlandse koningshuis."
"Kleur: grijs","Welke kleur krijg je als je wit en zwart mengt?","grijs","groen","rood","geel","Wit en zwart samen geven 'grijs'."
"Dag: maandag","Welke dag komt na zondag?","maandag","dinsdag","zaterdag","vrijdag","Na zondag komt 'maandag', de eerste werkdag."
"Dag: vrijdag","Welke dag komt voor zaterdag?","vrijdag","donderdag","woensdag","zondag","Voor zaterdag komt 'vrijdag'."
"Dag: woensdag","Welke dag zit in het midden van de werkweek?","woensdag","dinsdag","donderdag","maandag","'Woensdag' is de middelste werkdag."
"Dag: zaterdag","'Op ___ ga ik naar de markt.' Het is het weekend. Welke dag past?","zaterdag","dinsdag","woensdag","donderdag","'Zaterdag' is de eerste dag van het weekend."
"Dag: donderdag","Welke dag komt na woensdag?","donderdag","dinsdag","vrijdag","maandag","Na woensdag komt 'donderdag'."
"Dag: weekend","Welke twee dagen vormen het weekend?","zaterdag en zondag","maandag en dinsdag","woensdag en donderdag","dinsdag en woensdag","Het weekend is 'zaterdag en zondag'."
"Maand: januari","Welke maand is de eerste maand van het jaar?","januari","februari","maart","december","'Januari' is de eerste maand van het jaar."
"Maand: december","In welke maand is Kerstmis?","december","november","januari","oktober","Kerstmis is in 'december'."
"Maand: mei","Welke maand komt na april?","mei","juni","maart","juli","Na april komt 'mei'."
"Maand: augustus","Welke maand komt na juli?","augustus","september","juni","oktober","Na juli komt 'augustus'."
"Maand: maart","Welke maand is de derde maand van het jaar?","maart","april","februari","mei","'Maart' is de derde maand."
"Maand: oktober","Welke maand komt na september?","oktober","november","augustus","december","Na september komt 'oktober'."
"Tijd: 's ochtends","Je eet ontbijt om 7 uur. Wanneer is dat?","'s ochtends","'s middags","'s avonds","'s nachts","Ontbijt om 7 uur is 's ochtends."
"Tijd: 's avonds","Je eet om 19:00. Wanneer is dat?","'s avonds","'s ochtends","'s middags","'s nachts","19:00 is 's avonds."
"Tijd: vandaag","Welk woord betekent 'deze dag, nu'?","Vandaag","Morgen","Gisteren","Overmorgen","'Vandaag' betekent deze dag, nu."
"Tijd: morgen","Welk woord betekent 'de dag na vandaag'?","Morgen","Vandaag","Gisteren","Eergisteren","'Morgen' is de dag na vandaag."
"Tijd: gisteren","Welk woord betekent 'de dag voor vandaag'?","Gisteren","Morgen","Vandaag","Overmorgen","'Gisteren' is de dag voor vandaag."
"Nummer: 50","Welk woord is het getal 50?","vijftig","veertig","zestig","vijftien","50 is 'vijftig' in het Nederlands."
"Kleur: bruin","Welke kleur heeft chocolade?","bruin","zwart","rood","oranje","Chocolade is 'bruin'."
"Begroeting: dag","Welk woord gebruik je als begroeting en als afscheid?","Dag","Hallo","Tot ziens","Welterusten","'Dag' kun je gebruiken als begroeting en als afscheid."
"Tijd: half twee","Hoe laat is 13:30 in het Nederlands?","half twee","half een","half drie","twee uur","13:30 is 'half twee'. In het Nederlands tel je naar het volgende uur."
"Nummer: 0","Welk woord is het getal 0?","nul","een","negen","tien","0 is 'nul' in het Nederlands."
