"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Passief: indirect object als onderwerp","De kinderen ___ een verhaal verteld door de juf.","werden","werd","wierden","is verteld","Meervoudig onderwerp ('de kinderen') vereist 'werden'. 'Werd' is enkelvoud, 'wierden' bestaat niet, 'is verteld' past niet bij meervoud."
"Passief: agens-voorzetsel","Het schilderij werd ___ een beroemde kunstenaar gemaakt.","door","bij","aan","naar","Het agens in passieve zinnen wordt altijd met 'door' aangegeven. 'Bij/aan/naar een kunstenaar gemaakt' betekent iets anders of is ongrammaticaal als agens-markering."
"Zou: beleefd verzoek","___ u het bezwaarlijk vinden als ik het raam opendeed?","Zou","Zoudt","Zal","Zult","'Zou u' is de standaard beleefdheidsvorm in het moderne Nederlands. 'Zoudt' is verouderd/ongrammaticaal, 'zal/zult u' is direct en mist de beleefde conditionele nuance die 'als ik ... opendeed' eist."
"Zou: irrealis heden","Als ik meer tijd had, ___ ik vaker naar de sportschool gaan.","zou","zoude","zal","zullen","Na 'als + OVT' (irrealis heden) volgt 'zou' + infinitief. 'Zoude' is verouderd, 'zal/zullen' breekt de irrealis-constructie."
"Zou: irrealis verleden","Als we eerder waren vertrokken, ___ we de trein nog gehaald hebben.","zouden","zoudden","zulden","zal","Na 'als + VVT' (irrealis verleden) volgt 'zouden' + VD + hebben/zijn bij meervoud. 'Zoudden/zulden' bestaan niet."
"Zou: beleefde wens","Ik ___ graag een kopje koffie willen.","zou","zoud","zul","zouden","'Zou graag willen' is een vaste beleefde uitdrukking (1e persoon enkelvoud). 'Zoud/zul' bestaan niet, 'zouden' is meervoud."
"Zou: irrealis + hebben","Zonder jouw hulp ___ ik het nooit gehaald hebben.","zou","zul","zoude","zouden","1e persoon enkelvoud irrealis verleden: 'zou ... gehaald hebben'. 'Zul/zoude' zijn geen bestaande vormen, 'zouden' is meervoud."
"Zou: toekomst in verleden","Ze beloofde dat ze de volgende dag ___ bellen.","zou","zul","zal","zalt","In indirecte rede verschuift 'zal' naar 'zou'. 'Zul/zalt' bestaan niet als vorm, 'zal' breekt de tijdverschuiving na 'beloofde'."
"Zou: beleefd voorstel","___ we samen naar de film gaan vanavond?","Zouden","Zoudden","Zuld","Zullend","'Zouden we' is het beleefde voorstel (meervoud). De andere vormen bestaan niet in het Nederlands."
"Zou: voorzichtige mogelijkheid","Het ___ wel eens waar kunnen zijn.","zou","zoud","zulde","zouen","'Zou + kunnen zijn' drukt voorzichtige mogelijkheid uit (3e persoon enkelvoud). De overige vormen bestaan niet."
"Zou: meervoud onvervulde voorwaarde","Als het niet had geregend, ___ we naar het strand gegaan zijn.","zouden","zoudden","zulden","zullen","Irrealis verleden meervoud: 'zouden ... gegaan zijn'. 'Zoudden/zulden' zijn ongrammaticaal; 'zullen' is futurum en past niet bij 'had geregend'."
"Zou: irrealis met zijn","Ze ___ eerder aangekomen zijn als de trein op tijd was geweest.","zou","zoude","zulde","zouen","Irrealis verleden: 'zou + aangekomen + zijn'. 'Aankomen' neemt 'zijn' als hulpwerkwoord. De andere vormen bestaan niet."
"Zou: zouden + moeten","De studenten ___ volgens de regels het examen opnieuw moeten maken.","zouden","zoudden","zulden","zalden","'Zouden + moeten + infinitief' geeft hypothetische verplichting. De overige vormen bestaan niet als vervoeging."
"Indirecte rede: tijdverschuiving","Direct: 'Ik ben ziek.' Indirect: Hij zei dat hij ziek ___.","was","ben","bent","waart","'Ben/bent' horen bij directe rede (ik/jij). 'Waart' is een verouderde vorm van 'jullie'. Na 'hij zei dat hij' volgt 'was'."
"Indirecte rede: zou gaan","Ze vertelde dat ze de volgende week naar Amsterdam ___.","zou gaan","zal gaan","gaat zullen","ging zullen","Toekomst in het verleden: 'zou gaan'. 'Zal gaan' hoort bij directe rede. 'Gaat zullen' en 'ging zullen' zijn ongrammaticaal."
"Indirecte rede: ja/nee-vraag","Hij vroeg ___ ik de volgende dag kon komen.","of","dat","wie","die","Een ja/nee-vraag in indirecte rede wordt ingeleid door 'of'. 'Dat' hoort bij mededelingen, 'wie/die' zijn vraag- of betrekkelijke voornaamwoorden die hier niet passen."
"Indirecte rede: plaatsvraag","Ze vroeg ___ ik het boek had gelegd.","waar","of","dat","hoezo","Open vraag met vraagwoord: 'waar' blijft behouden. 'Of' is voor ja/nee-vragen, 'dat' voor mededelingen, 'hoezo' past semantisch niet bij 'had gelegd'."
"Indirecte rede: bevel","De politieagent zei dat de automobilist aan de kant ___ gaan staan.","moest","moet","moesten","gemoeten","Een bevel in indirecte rede wordt 'moest' (3e persoon enkelvoud OVT). 'Moet' is OTT, 'moesten' is meervoud, 'gemoeten' bestaat niet."
"Indirecte rede: bezittelijk vnw","Direct: 'Ik heb mijn sleutels verloren.' Indirect: Ze zei dat ze ___ sleutels had verloren.","haar","mijner","harer","ikzijn","Het bezittelijk vnw verschuift van 1e persoon ('mijn') naar 3e persoon vrouwelijk ('haar'). 'Mijner/harer' zijn verouderde genitieven, 'ikzijn' bestaat niet."
"Indirecte rede: tijdsaanduiding","Direct: 'Ik heb het gisteren gedaan.' Indirect: Hij vertelde dat hij het de dag ___ had gedaan.","ervoor","gisteren","gisterens","voorleden","'De dag ervoor' is de vaste verschuiving van 'gisteren' in indirecte rede. 'Gisteren' blijft niet staan (perspectiefverschuiving), 'gisterens' bestaat niet, 'voorleden' is geen bijwoord."
"Indirecte rede: VTT → VVT","Direct: 'Ik heb het gedaan.' Indirect: Ze zei dat ze het ___.","had gedaan","heeft gedaan","hebt gedaan","heb gedaan","Tijdverschuiving: VTT ('heb gedaan') → VVT ('had gedaan'). De andere vormen zijn OTT of horen bij 'ik/jij' in directe rede."
"Indirecte rede: hier → daar","Direct: 'Ik woon hier.' Indirect: Hij vertelde dat hij ___ woonde.","daar","hier","hierzo","daarzo","Perspectiefverschuiving: 'hier' → 'daar'. 'Hierzo/daarzo' zijn spreektaal en geen standaard indirecte-rede vormen; 'hier' behoudt niet de tijdverschuiving."
"Indirecte rede: zullen → zouden","Direct: 'We zullen morgen vroeg vertrekken.' Indirect: Ze zeiden dat ze de volgende dag vroeg ___ vertrekken.","zouden","zullen","zulden","zalden","'Zullen' verschuift naar 'zouden' in indirecte rede. 'Zullen' hoort bij directe rede, 'zulden/zalden' bestaan niet."
"Hoewel: concessie","___ hij moe was, ging hij toch naar de sportschool.","Hoewel","Ondanks","Ondanks dat hij","Ondanks hij","'Hoewel' leidt een bijzin in. 'Ondanks' is een voorzetsel en eist een zelfstandig naamwoord, geen bijzin. 'Ondanks dat hij' is informeel afgekeurd en hier past slechts 'hoewel' foutloos; 'Ondanks hij' is ongrammaticaal."
"Hoewel: VVT in bijzin","Hoewel ze de hele nacht ___ had, was ze toch niet moe.","gewerkt","werkt","werken","gewerkte","Na 'hoewel' staat het vervoegde werkwoord achteraan. VVT vereist VD 'gewerkt' + 'had'. 'Werkt/werken' zijn niet de juiste VD, 'gewerkte' is een verbogen adjectief."
"Tenzij: uitzondering","Je mag niet naar binnen, ___ je een kaartje hebt.","tenzij","dattenzij","tenzijdat","tenzei","'Tenzij' = 'behalve als'. De andere vormen bestaan niet in het Nederlands."
"Tenzij: met zou","Het feest gaat door, tenzij de gemeente het op het laatste moment nog ___ verbieden.","zou","zoude","zulde","zullende","Hypothetische mogelijkheid na 'tenzij': 'zou + infinitief'. 'Zoude/zulde/zullende' bestaan niet als standaardvormen."
"Doordat: feitelijke oorzaak","De ruit brak ___ er een steen tegenaan vloog.","doordat","dattedoor","zodatzo","hoewelt","'Doordat' markeert een feitelijke, directe oorzaak-gevolg-relatie bij een gebeurtenis. De andere vormen bestaan niet als voegwoord."
"Doordat: woordvolgorde","Doordat de trein vertraging ___, miste ik mijn afspraak.","had","hadt","hebben","heeftte","Na 'doordat' staat het werkwoord achteraan. 3e persoon OVT van 'hebben' is 'had'. De overige vormen zijn ongrammaticaal of bestaan niet."
"Zodat: doel","Ik studeer hard ___ ik het examen kan halen.","zodat","zodatdat","zoodat","zodatte","'Zodat' drukt doel/resultaat uit. De andere vormen bestaan niet als voegwoord in het standaard Nederlands."
"Zodat: bewust doel","Ze deed de deur op slot ___ niemand naar binnen kon komen.","zodat","zodatte","zodaar","datzo","'Zodat' geeft een bewust doel aan. De andere vormen bestaan niet."
"Terwijl: gelijktijdigheid","___ hij de afwas deed, luisterde zij naar een podcast.","Terwijl","Terwijlst","Terweil","Terwijldat","'Terwijl' drukt gelijktijdigheid uit. De andere vormen zijn spelfouten of bestaan niet."
"Terwijl: contrast","___ de ene collega altijd te laat komt, is de ander altijd stipt op tijd.","Terwijl","Terwijlst","Terweil","Terwijldat","'Terwijl' kan ook een contrast uitdrukken. De overige vormen bestaan niet in het standaard Nederlands."
"Hoewel: VD-positie","Hoewel het de hele ochtend hard ___, bleven de kinderen toch spelen.","regende","regent","regenend","regenende","In de bijzin na 'hoewel' staat de persoonsvorm achteraan. OVT 'regende' past bij OVT 'bleven' in de hoofdzin. 'Regent' is OTT, 'regenend(e)' zijn deelwoorden, geen persoonsvorm."
"Tenzij: persoonsvorm","We gaan picknicken, tenzij het morgen ___.","regent","regenen","regenende","te regenen","Na 'tenzij' staat de persoonsvorm achteraan. 'Regent' is 3e persoon enkelvoud OTT (gebruikt voor toekomst na voegwoorden). 'Regenen' is infinitief, 'regenende' deelwoord, 'te regenen' beknopte bijzin."
"Passief + hoewel","Hoewel de school vorig jaar grondig ___ gerenoveerd, waren er al nieuwe gebreken zichtbaar.","was","is","had","heeft","VVT passief in de bijzin: 'was gerenoveerd'. 'Is gerenoveerd' (VTT) breekt de tijdsafstemming met 'waren ... zichtbaar'. 'Had/heeft gerenoveerd' is actief, niet passief."
"Zou + passief + modaal","Volgens het rapport ___ deze fout eenvoudig voorkomen kunnen worden.","had","word","zijnde","gewordt","Hier is 'had ... kunnen worden' de passieve irrealis verleden met modaal. 'Word/zijnde/gewordt' bestaan niet of zijn ongrammaticaal in deze constructie."
"Indirecte rede + tenzij","Ze zei dat ze niet ___ komen, tenzij het weer beter werd.","zou","zal","zult","zouden","Indirecte rede: 'zal' → 'zou' (3e persoon enkelvoud). 'Zult' is 2e persoon, 'zouden' is meervoud."
"Doordat + passief","___ het gebouw jarenlang slecht werd onderhouden, stortte het dak uiteindelijk in.","Doordat","Zodatte","Tenzeij","Hoewelt","'Doordat' markeert de feitelijke oorzaak (passieve bijzin: 'werd onderhouden'). De overige vormen bestaan niet."
"Terwijl + passief","___ de ene zaal werd verbouwd, werd de andere zaal gebruikt voor vergaderingen.","Terwijl","Terwijlst","Terwijldat","Terweil","'Terwijl' geeft gelijktijdigheid tussen beide passieve handelingen. De andere vormen bestaan niet."
