"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Aanhef: Geachte heer/mevrouw","Wanneer gebruik je 'Geachte heer/mevrouw' als aanhef?","bij een formele brief aan een onbekende","bij een e-mail aan een goede vriend","bij een sms","bij een kaartje aan familie","'Geachte heer/mevrouw' is de standaard formele aanhef wanneer de naam van de ontvanger onbekend is."
"Afsluiting: Hoogachtend","Wanneer gebruik je 'Hoogachtend' als afsluiting?","in een zeer formele, officiële brief","in een bericht aan vrienden","in een sms","in een informele e-mail","'Hoogachtend' is de meest formele afsluiting en wordt in officiële en juridische brieven gebruikt."
"Afsluiting: Met vriendelijke groet","Wanneer past 'Met vriendelijke groet' het best?","in een zakelijke e-mail","op een ansichtkaart aan familie","in een sms naar vrienden","in een liefdesbrief","'Met vriendelijke groet' is de standaard afsluiting voor zakelijke e-mails."
"Betekenis: bijgaand","Wat betekent 'bijgaand' in 'Bijgaand treft u de offerte aan'?","als bijlage meegestuurd","hieronder beschreven","eerder genoemd","binnenkort te versturen","'Bijgaand' betekent 'als bijlage meegestuurd' en is standaard in formele zakelijke correspondentie."
"Betekenis: desgewenst","Wat betekent 'desgewenst' in 'Desgewenst kunnen wij u nadere informatie verstrekken'?","indien u dat wenst","direct","kosteloos","per post","'Desgewenst' betekent 'indien gewenst' en is gebruikelijk in zakelijke brieven."
"Betekenis: gaarne","Wat betekent 'gaarne' in 'Wij zouden gaarne een afspraak maken'?","graag","helaas","opnieuw","persoonlijk","'Gaarne' is het formele equivalent van 'graag'."
"Betekenis: derhalve","Wat betekent 'derhalve' in 'De resultaten waren onvoldoende; derhalve stellen wij een nieuw onderzoek voor'?","daarom","hoewel","echter","bovendien","'Derhalve' is het formele equivalent van 'daarom' en wordt in juridische teksten gebruikt."
"Betekenis: teneinde","Wat betekent 'teneinde' in 'Teneinde misverstanden te voorkomen, vult u het formulier volledig in'?","om te","nadat","zonder dat","ondanks dat","'Teneinde' is het formele equivalent van 'om (te)'."
"Betekenis: middels","Wat betekent 'middels' in 'Middels dit schrijven informeren wij u'?","door middel van","ondanks","zonder","naast","'Middels' is een formeel voorzetsel dat 'door middel van' betekent."
"Betekenis: ingevolge","Wat betekent 'ingevolge' in 'Ingevolge uw verzoek van 3 maart sturen wij u de documenten'?","naar aanleiding van","ondanks","tegen de wens van","voorafgaand aan","'Ingevolge' is een zeer formeel woord dat 'naar aanleiding van' betekent."
"Betekenis: uwerzijds","Wat betekent 'uwerzijds' in 'Wij wachten op een reactie uwerzijds'?","van uw kant","van onze kant","van niemand","van de overheid","'Uwerzijds' is de formele uitdrukking voor 'van uw kant'."
"Betekenis: niet in de gelegenheid","Wat betekent 'wij zijn niet in de gelegenheid' in een formele afwijzing?","wij kunnen niet","wij willen graag","wij twijfelen","wij beslissen later","'Niet in de gelegenheid zijn' is een diplomatieke manier om aan te geven dat iets niet mogelijk is."
"Betekenis: aangescherpt","Wat betekent 'aangescherpt kunnen worden' in 'Het rapport zou aangescherpt kunnen worden'?","verbeterd worden","verkort worden","vertaald worden","goedgekeurd worden","'Aangescherpt worden' is een diplomatieke formulering voor 'verbeterd worden'."
"Betekenis: zou het mogelijk zijn","Wat drukt 'Zou het mogelijk zijn de deadline te verschuiven?' uit?","een beleefd verzoek om uitstel","een bevel","een weigering","een excuus","De vraagvorm 'Zou het mogelijk zijn' maakt dit een beleefde vraag om uitstel."
"Betekenis: ander perspectief","Wat drukt 'Ik zou het vanuit een ander perspectief willen benaderen' uit?","beleefde onenigheid","volledige instemming","onwetendheid","boosheid","Deze formulering vermijdt directe tegenspraak en presenteert een alternatieve zienswijze."
"Betekenis: achterblijven bij verwachtingen","Wat betekent 'de uitkomst blijft achter bij onze verwachtingen'?","het resultaat is tegenvallend","het resultaat is uitstekend","het resultaat is onbekend","het resultaat is op tijd","Dit is een zakelijke, diplomatieke manier om teleurstelling uit te drukken."
"Betekenis: zo vriendelijk zijn","Wat drukt 'Zou u zo vriendelijk willen zijn om…' uit?","een zeer beleefd verzoek","een bevel","een klacht","een dreigement","Deze formulering combineert de aanvoegende wijs met een compliment en is zeer beleefd."
"Betekenis: onder uw aandacht brengen","Wat betekent 'iets onder uw aandacht brengen' in een zakelijke e-mail?","u diplomatiek herinneren","u beschuldigen","u ontslaan","u bedanken","'Onder uw aandacht brengen' is een diplomatieke formulering voor een herinnering zonder verwijt."
"Betekenis: enigszins ambitieus","Wat betekent 'enigszins ambitieus'?","een beetje ambitieus","zeer ambitieus","helemaal niet ambitieus","ambitieus noch bescheiden","'Enigszins' betekent 'in lichte mate / een beetje'."
"Betekenis: vermoedelijk","Wat betekent 'vermoedelijk' in 'Het project wordt vermoedelijk uitgesteld'?","waarschijnlijk","zeker","nooit","onverwacht","'Vermoedelijk' betekent 'waarschijnlijk' en geeft een redelijk hoge mate van verwachting aan."
"Betekenis: dienen te","Wat betekent 'dienen te' in 'Alle medewerkers dienen zich aan de gedragscode te houden'?","moeten (formeel)","kunnen (optioneel)","willen (vrijwillig)","hoeven niet","'Dienen te' is het formele equivalent van 'moeten' in reglementen."
"Betekenis: betreffende","Wat betekent 'betreffende' in 'Betreffende uw klacht van 12 januari'?","met betrekking tot","in plaats van","los van","ondanks","'Betreffende' is het formele voorzetsel voor 'met betrekking tot'."
"Betekenis: vooralsnog","Wat betekent 'vooralsnog' in 'De situatie is vooralsnog ongewijzigd'?","tot nu toe / voorlopig","definitief","binnenkort","sinds lange tijd","'Vooralsnog' betekent 'voorlopig / tot nu toe' en wordt in verslagen gebruikt."
"Betekenis: inmiddels","Wat betekent 'inmiddels' in 'De directeur heeft inmiddels een besluit genomen'?","ondertussen","nooit","binnenkort","vroeger","'Inmiddels' betekent 'ondertussen' en wordt in formele teksten vaker gebruikt dan 'ondertussen'."
"Betekenis: voorts","Wat betekent 'voorts' in 'Voorts willen wij u wijzen op de gewijzigde openingstijden'?","bovendien / verder","echter","ondanks dat","vroeger","'Voorts' is het formele equivalent van 'verder' of 'bovendien'."
"Betekenis: evenwel","Wat betekent 'evenwel' in 'Het plan is ambitieus; evenwel zijn er enkele bezwaren'?","echter","daarom","bovendien","bijvoorbeeld","'Evenwel' is zeer formeel en betekent 'echter'. Het drukt een tegenstelling uit."
"Betekenis: alsdan","Wat betekent 'alsdan' in 'Het contract wordt alsdan ontbonden'?","in dat geval","nooit","onmiddellijk","met terugwerkende kracht","'Alsdan' is een zeer formeel, juridisch woord dat 'in dat geval' betekent."
"Betekenis: vertrouwen erop","Wat drukt 'Wij vertrouwen erop u hiermee voldoende te hebben geïnformeerd' uit?","een formele afsluiting","een klacht","een verzoek om meer informatie","een waarschuwing","Dit is een standaardformulering voor het beleefd afsluiten van een formele brief."
"Betekenis: ter hand komen","Wat betekent 'is het schrijven u ter hand gekomen?'","heeft u de brief ontvangen?","heeft u de brief geschreven?","heeft u de brief verloren?","heeft u de brief doorgestuurd?","'Ter hand komen' is een zeer formele uitdrukking voor 'ontvangen'. 'Schrijven' betekent hier 'brief'."
"Betekenis: schrijven (zelfstandig naamwoord)","Wat betekent 'uw schrijven' in een formele brief?","uw brief","uw handschrift","uw handtekening","uw auteurschap","'Schrijven' als zelfstandig naamwoord is een formeel synoniem voor 'brief'."
