"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Drinken: koud","Wat drink je als je iets wilt zonder bubbels?","spa blauw","spa rood","cola","bier","Spa blauw is plat water, zonder bubbels."
"Drinken: koud","Hoe heet het drankje van geperst fruit?","sap","limonade","melk","thee","Sap is gemaakt van geperst fruit, bijvoorbeeld sinaasappelsap."
"Drinken: alcohol","Hoe heet het populaire Nederlandse alcoholische drankje van hop?","bier","wijn","jenever","likeur","Bier is gemaakt van hop en graan. Nederland is bekend om bier."
"Drinken: alcohol","Welk drankje drink je uit een wijnglas?","wijn","bier","jenever","cocktail","Wijn drink je uit een wijnglas. Er is rode en witte wijn."
"Maaltijden","Hoe heet de eerste maaltijd van de dag?","ontbijt","lunch","avondeten","nagerecht","Het ontbijt is de eerste maaltijd, 's ochtends."
"Maaltijden","Hoe heet de maaltijd rond 12 uur?","lunch","ontbijt","avondeten","diner","De lunch eet je rond 12 uur, midden op de dag."
"Maaltijden","Hoe heet de warme maaltijd 's avonds?","avondeten","ontbijt","lunch","tussendoortje","Het avondeten is de warme maaltijd 's avonds, rond 18 uur."
"Maaltijden","Hoe noem je iets kleins dat je eet tussen de maaltijden?","tussendoortje","voorgerecht","nagerecht","hoofdgerecht","Een tussendoortje is een kleine snack tussen de maaltijden."
"Restaurant: menu","Welk woord gebruik je voor het eerste gerecht in een restaurant?","voorgerecht","hoofdgerecht","nagerecht","bijgerecht","Het voorgerecht is het eerste gerecht, voor het hoofdgerecht."
"Restaurant: menu","Hoe noem je het grootste gerecht van de maaltijd?","hoofdgerecht","voorgerecht","nagerecht","bijgerecht","Het hoofdgerecht is het belangrijkste en grootste gerecht."
"Restaurant: menu","Hoe noem je het zoete gerecht na het eten?","nagerecht","voorgerecht","hoofdgerecht","bijgerecht","Het nagerecht komt na het hoofdgerecht. Het is vaak zoet."
"Restaurant: bestellen","Wat zeg je als je eten wilt kiezen in een restaurant?","Ik wil graag bestellen","Ik wil graag betalen","Ik wil graag reserveren","Ik wil graag klagen","Bestellen betekent: zeggen wat je wilt eten of drinken."
"Restaurant: bestellen","Wat vraag je aan de ober als je wilt weten wat ze hebben?","Mag ik de menukaart?","Mag ik de rekening?","Mag ik de fooi?","Mag ik de bon?","De menukaart laat zien wat je kunt bestellen."
"Restaurant: betalen","Wat vraag je als je wilt betalen in een restaurant?","Mag ik de rekening?","Mag ik de menukaart?","Mag ik bestellen?","Mag ik reserveren?","De rekening is het papier met het totaalbedrag."
"Restaurant: betalen","Hoe noem je extra geld dat je geeft voor goede service?","fooi","wisselgeld","korting","prijs","Fooi is extra geld voor de ober als dank voor goede service."
"Restaurant: personeel","Hoe noem je de persoon die je eten brengt?","ober","kok","gastheer","barman","De ober neemt je bestelling op en brengt het eten."
"Restaurant: personeel","Hoe noem je de persoon die het eten klaarmaakt?","kok","ober","afwasser","gastheer","De kok maakt het eten klaar in de keuken."
"Restaurant: situaties","Wat betekent 'reserveren'?","een tafel van tevoren vastleggen","eten bestellen","de rekening betalen","een klacht indienen","Reserveren betekent: vooraf een tafel regelen voor een bepaalde tijd."
"Winkelen: geld","Hoe noem je hoeveel iets kost?","prijs","wisselgeld","korting","bon","De prijs is hoeveel geld je moet betalen voor iets."
"Winkelen: geld","Hoe heet het geld dat je terugkrijgt?","wisselgeld","fooi","prijs","korting","Wisselgeld krijg je terug als je meer betaalt dan de prijs."
"Winkelen: geld","Wat krijg je als iets goedkoper is dan normaal?","korting","wisselgeld","fooi","boete","Korting betekent dat je minder betaalt dan de normale prijs."
"Winkelen: geld","Hoe heet het papiertje dat je krijgt na het betalen?","bon","rekening","menukaart","briefje","De bon is het bewijs van je aankoop."
"Winkelen: betalen","Hoe noem je betalen zonder contant geld?","pinnen","wisselen","storten","sparen","Pinnen is betalen met je bankpas."
"Winkelen: betalen","Hoe noem je geld in munten en briefjes?","contant geld","pin","creditcard","overschrijving","Contant geld zijn munten en briefjes die je in je portemonnee hebt."
"Winkelen: winkels","Waar koop je brood, taart en gebak?","bakker","slager","groenteboer","visboer","Bij de bakker koop je brood, taart en gebak."
"Winkelen: winkels","Waar koop je vlees?","slager","bakker","visboer","groenteboer","Bij de slager koop je vlees, zoals kip en biefstuk."
"Winkelen: winkels","Waar kun je bijna alles kopen voor het eten?","supermarkt","bakker","slager","markt","In de supermarkt kun je bijna alles kopen: eten, drinken en meer."
"Winkelen: hoeveelheden","Hoe vraag je om 100 gram kaas?","een ons kaas","een pond kaas","een kilo kaas","een liter kaas","Een ons is 100 gram. Nederlanders zeggen 'een ons' voor 100 gram."
"Winkelen: hoeveelheden","Hoeveel gram is een pond?","500 gram","100 gram","250 gram","1000 gram","Een pond is 500 gram. Twee pond is een kilo."
"Winkelen: hoeveelheden","Hoeveel is een kilo?","1000 gram","100 gram","500 gram","250 gram","Een kilo is 1000 gram."
"Winkelen: situaties","Wat zeg je als je hulp wilt in een winkel?","Kunt u mij helpen?","Kunt u mij betalen?","Kunt u mij bellen?","Kunt u mij brengen?","'Kunt u mij helpen?' is een beleefde vraag om hulp in een winkel."
"Winkelen: situaties","Hoe vraag je hoeveel iets kost?","Wat kost dit?","Wat weegt dit?","Wat is dit?","Waar is dit?","'Wat kost dit?' vraag je als je de prijs wilt weten."
