"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Idioom: het schip ingaan","Wat betekent 'het schip ingaan'?","Bedrogen of misleid worden","Een lange reis beginnen","Heel hard werken voor weinig geld","Ruzie krijgen met een vriend","Als je 'het schip ingaat', ben je bedrogen. Iemand heeft je misleid en je hebt verloren."
"Spreekwoord: wie het laatst lacht...","Hoe eindigt het spreekwoord 'Wie het laatst lacht...'?","lacht het best","lacht het hardst","lacht alleen","wint altijd","'Wie het laatst lacht, lacht het best' betekent: de uiteindelijke winnaar is degene die het langst volhoudt, niet wie eerst succes lijkt te hebben."
"Spreekwoord: oefening baart...","Hoe eindigt het spreekwoord 'Oefening baart...'?","kunst","kennis","moed","kracht","'Oefening baart kunst' betekent: door veel te oefenen word je er goed in. 'Baren' betekent hier: voortbrengen."
"Spreekwoord: de appel en de boom","Hoe luidt het spreekwoord over de appel en de boom?","De appel valt niet ver van de boom","De appel groeit niet zonder de boom","De appel is mooier dan de boom","De appel zoekt altijd de boom","Dit spreekwoord betekent dat kinderen vaak op hun ouders lijken in karakter of gedrag."
"Spreekwoord: als de kat van huis is...","Hoe eindigt dit spreekwoord?","dansen de muizen op tafel","slapen de muizen in de kast","eten de muizen de kaas","spelen de muizen buiten","'Als de kat van huis is, dansen de muizen op tafel' betekent: als de baas weg is, doen mensen wat ze willen."
"Spreekwoord: beter laat dan...","Hoe eindigt dit spreekwoord?","nooit","te vroeg","morgen","niets","'Beter laat dan nooit' betekent: het is beter om iets te laat te doen dan het helemaal niet te doen."
"Spreekwoord: wie een kuil graaft...","Hoe eindigt dit spreekwoord?","valt er zelf in","vindt er goud in","maakt hem dieper","kan niet meer stoppen","'Wie een kuil graaft voor een ander, valt er zelf in' betekent: als je iemand kwaad wilt doen, lijd je er vaak zelf onder."
"Spreekwoord: de morgenstond","Hoe luidt het spreekwoord met 'de morgenstond'?","De morgenstond heeft goud in de mond","De morgenstond brengt wijsheid mee","De morgenstond verdrijft de nacht","De morgenstond is altijd stil","'De morgenstond heeft goud in de mond' betekent: vroeg opstaan en beginnen is voordelig."
"Spreekwoord: wie niet waagt...","Hoe eindigt dit spreekwoord?","wie niet wint","wie niet leert","wie niet leeft","wie niet probeert","'Wie niet waagt, wie niet wint' betekent: als je geen risico neemt, kun je ook niet winnen of slagen."
"Uitdrukking: met een kluitje in het riet","Wat betekent 'iemand met een kluitje in het riet sturen'?","Iemand afschepen met een slecht excuus","Iemand naar een verkeerde plek sturen","Iemand een mooi cadeau geven","Iemand opsluiten op een eenzame plek","Als je iemand 'met een kluitje in het riet stuurt', geef je een onbevredigend antwoord om van die persoon af te komen."
"Uitdrukking: op de kast jagen","Wat betekent 'iemand op de kast jagen'?","Iemand heel erg irriteren of boos maken","Iemand aanmoedigen om hoger te klimmen","Iemand bang maken met een grap","Iemand dwingen om op te ruimen","'Iemand op de kast jagen' betekent iemand zo irriteren dat die persoon boos wordt."
"Uitdrukking: door de zure appel bijten","Wat betekent 'door de zure appel heen bijten'?","Iets onaangenaams doen omdat het nodig is","Een slechte maaltijd opeten uit beleefdheid","Heel hard werken zonder pauze","Een moeilijk boek uitlezen","Je doet iets wat je niet leuk vindt, maar het moet. Je bijt door de zure appel: je zet door."
"Uitdrukking: het paard achter de wagen spannen","Wat betekent 'het paard achter de wagen spannen'?","Dingen in de verkeerde volgorde doen","Heel hard werken voor weinig resultaat","Twee dingen tegelijk proberen","Iemand anders je werk laten doen","Als het paard achter de wagen staat, kan het niet trekken. Je doet dingen in de verkeerde volgorde."
"Uitdrukking: iets onder de knie krijgen","Wat betekent 'iets onder de knie krijgen'?","Iets goed leren beheersen","Iets proberen te verbergen","Een blessure oplopen","Iets met geweld oplossen","'Iets onder de knie krijgen' betekent dat je iets hebt geleerd en het nu goed kunt. Bijvoorbeeld: 'Ik krijg het Nederlands onder de knie.'"
"Uitdrukking: een ander licht werpen op","Wat betekent 'een ander licht werpen op iets'?","Iets vanuit een nieuw perspectief bekijken","Iets onzichtbaar maken voor anderen","Een probleem oplossen met een slim idee","Kritiek geven op iemands werk","Als je 'een ander licht op iets werpt', laat je zien dat je het ook anders kunt bekijken. Het perspectief verandert."
"Uitdrukking: op eigen benen staan","Wat betekent 'op eigen benen staan'?","Zelfstandig zijn, zonder hulp van anderen","Heel lang moeten wachten","Fysiek sterk en gezond zijn","Altijd alleen zijn zonder vrienden","'Op eigen benen staan' betekent dat je onafhankelijk bent. Je hebt geen financiële of praktische hulp van anderen nodig."
"Uitdrukking: water naar de zee dragen","Wat betekent 'water naar de zee dragen'?","Iets nutteloos doen, iets brengen waar al genoeg is","Heel hard werken zonder te klagen","Een onmogelijke taak proberen te voltooien","Hulp bieden aan iemand die het niet wil","De zee heeft al genoeg water. 'Water naar de zee dragen' is dus zinloos: je doet iets onnodig."
"Abstract naamwoord: geduld","Welk woord past? '___ is een schone zaak.'","Geduld","Geluk","Gemak","Geweld","'Geduld is een schone zaak' is een bekend spreekwoord. Het betekent: het loont om rustig af te wachten."
"Abstract naamwoord: twijfel","Welk woord past? 'Ik heb grote ___ of dit plan gaat werken.'","twijfel","waarde","afstand","omvang","'Twijfel' betekent onzekerheid: je weet niet zeker of iets waar is of gaat lukken. 'Grote twijfel hebben' is een vaste combinatie."
"Abstract naamwoord: vooroordeel","Wat is een 'vooroordeel'?","Een mening over iemand die je hebt voordat je diegene kent","Een officiële klacht bij de rechter","Een belangrijk besluit dat je samen neemt","Een compliment dat niet gemeend is","'Vooroordeel' is letterlijk: een oordeel dat je vóóraf hebt. Je hebt al een mening zonder genoeg informatie."
"Abstract naamwoord: welvaart","Wat betekent 'welvaart'?","Materiële rijkdom en goede levensomstandigheden","Het gevoel van geluk na een prestatie","De kwaliteit van het onderwijs","De snelheid waarmee een land groeit","'Welvaart' gaat over materiële rijkdom: geld, bezit en een goed leven. Het gaat niet direct over emotioneel geluk."
"Uitdrukking: een blauwtje lopen","Wat betekent 'een blauwtje lopen'?","Afgewezen worden als je verliefd bent","Een ongeluk krijgen tijdens het hardlopen","Een blauwe plek oplopen bij het sporten","Verdwalen in een onbekende stad","Als je 'een blauwtje loopt', word je afgewezen door iemand op wie je verliefd bent."
"Uitdrukking: de draad kwijtraken","Wat betekent 'de draad kwijtraken'?","Niet meer weten waar je was in een verhaal of gesprek","Je sleutels verliezen op een drukke plek","Een kledingstuk kapotmaken","Heel erg moe worden na een lange dag","'De draad kwijtraken' betekent dat je vergeet waar je was in je verhaal. De 'draad' is de lijn van het gesprek."
"Uitdrukking: aan de bel trekken","Wat betekent 'aan de bel trekken'?","Alarm slaan over een probleem of misstand","Iemand uitnodigen voor een feestje","Op het laatste moment beslissen","Iemand wakker maken die slaapt","'Aan de bel trekken' betekent: aandacht vragen voor een probleem. Je waarschuwt anderen."
"Idioom: met de billen bloot","Wat betekent 'met de billen bloot moeten'?","Je fouten of zwakheden moeten tonen","Hard gestraft worden voor een fout","Je kleren moeten wassen op het werk","Heel slecht voorbereid zijn op een examen","'Met de billen bloot' betekent dat je gedwongen wordt je zwakke kant te laten zien. Je kunt niets meer verbergen."
"Uitdrukking: iets in de wind slaan","Wat betekent 'iets in de wind slaan'?","Een waarschuwing of advies negeren","Iets heel snel en makkelijk doen","Proberen iets onmogelijks te bereiken","Heel boos worden op iemand","Als je advies 'in de wind slaat', negeer je het. Je luistert niet naar de waarschuwing."
"Abstract naamwoord: besef","Wat betekent 'besef'?","Het moment waarop je je iets duidelijk realiseert","Een korte pauze tijdens het werk","Een schriftelijke bevestiging van een afspraak","De prijs die je voor iets moet betalen","'Besef' is het moment dat je iets realiseert of begrijpt. 'Het besef kwam' betekent: iemand realiseerde zich iets."
"Uitdrukking: het ijs breken","Wat betekent 'het ijs breken'?","De eerste stap zetten om een ongemakkelijke situatie te doorbreken","Een bevroren meer oversteken in de winter","Een ruzie oplossen met een vriend","Een moeilijke test met goed gevolg afleggen","'Het ijs breken' betekent de spanning doorbreken, vooral bij een eerste ontmoeting. Net als in het Engels: 'break the ice'."
"Spreekwoord: eind goed...","Hoe eindigt het spreekwoord 'Eind goed...'?","al goed","alles goed","altijd goed","ook goed","'Eind goed, al goed' betekent: als het resultaat goed is, vergeet je de problemen onderweg."
"Uitdrukking: op het puntje van de tong","Wat betekent 'het ligt op het puntje van mijn tong'?","Ik weet het bijna maar kan er niet opkomen","Ik wil het heel graag vertellen","Ik heb net iets lekkers gegeten","Ik ben heel zenuwachtig om te spreken","Als iets 'op het puntje van je tong ligt', weet je het antwoord bijna. Je voelt dat je het weet, maar het woord komt niet."
"Uitdrukking: iemand de das omdoen","Wat betekent 'iemand de das omdoen'?","Iemand te gronde richten of vernietigen","Iemand een mooi cadeau geven","Iemand helpen met aankleden","Iemand een compliment geven over kleding","'Iemand de das omdoen' betekent iemand kapotmaken of ruïneren. Het klinkt onschuldig, maar het betekent iets heel negatiefs."
