"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Frequentie: zelden","Ik eet ___ vlees, misschien een keer per jaar.","zelden","vaak","soms","altijd","Een keer per jaar is heel weinig = 'zelden'. Bijna nooit, maar niet helemaal nooit."
"Frequentie: nooit","Ik drink ___ alcohol. Echt nul procent.","nooit","zelden","soms","vaak","Nul procent = 'nooit'. Je doet het helemaal niet, niet een keer."
"Frequentie: elke dag","Hoe zeg je 'every day' in het Nederlands?","elke dag","elke week","elk jaar","elke maand","'Elke dag' = every day. 'Elke week' = every week."
"Frequentie: meestal","Ik ontbijt ___ om 8 uur, maar soms later.","meestal","nooit","zelden","altijd","'Meestal' = het grootste deel van de tijd, maar niet 100%. 'Altijd' = echt elke keer."
"Gezondheid: misselijk","Je maag voelt raar en je denkt dat je moet overgeven. Je bent ___","misselijk","duizelig","moe","verkouden","Een raar gevoel in je maag met de drang om over te geven = 'misselijk'."
"Gezondheid: duizelig","Alles draait om je heen. Je bent ___","duizelig","misselijk","verkouden","moe","Als alles lijkt te draaien, ben je 'duizelig'. 'Misselijk' gaat over je maag."
"Gezondheid: verband","Je hebt een wond aan je hand. Wat doet de dokter eromheen?","een verband","een recept","een medicijn","een pleister","Een 'verband' gaat om een wond heen. Een 'pleister' is voor een kleine wond."
"Tijd: tien voor half","Hoe laat is het? 1:20","tien voor half twee","kwart over een","half twee","een uur","1:20 = 'tien voor half twee'. In het Nederlands reken je vaak via het halve uur."
"Routine: haar kammen","Welk werkwoord gebruik je met een kam?","kammen","poetsen","koken","fietsen","Met een kam = 'kammen'. 'Poetsen' doe je met tanden of schoenen, niet met een kam."
"Routine: boodschappen doen","Na je werk ga je naar de supermarkt. Je gaat ___","boodschappen doen","sporten","studeren","werken","Naar de supermarkt voor eten = 'boodschappen doen'."
"Routine: koken","Welk werkwoord betekent 'een warme maaltijd bereiden'?","koken","wassen","schoonmaken","afwassen","'Koken' = een warme maaltijd bereiden. 'Wassen' en 'schoonmaken' gaan over reinigen."
"Gezondheid: rustig aan","De dokter zegt: blijf thuis en doe het ___ aan.","rustig","snel","druk","hard","'Doe het rustig aan' = niet te veel doen, rust nemen. Dat zegt de dokter als je ziek bent."
"Frequentie: om de dag","Je sport maandag, woensdag en vrijdag. Je sport ___","om de dag","elke dag","om de week","zelden","Maandag, woensdag, vrijdag = 'om de dag' (de ene dag wel, de andere niet)."
