"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Voegwoord: woordvolgorde na omdat","'Ze is blij omdat ze een nieuwe baan ___ ___.' (hebben, vinden) Wat is correct?","heeft gevonden","heeft vinden","vinden heeft","gevonden had","Na 'omdat' gaan de werkwoorden naar het einde. Het vervoegde werkwoord staat achteraan: 'heeft gevonden.'"
"Voegwoord: want vs. omdat","'Ik ga slapen ___ ik moe ben.' Welk voegwoord past bij deze woordvolgorde (werkwoord aan het einde)?","omdat","want","wants","omdats","Na 'want' blijft de woordvolgorde SVO ('want ik ben moe'). Bij 'ik moe ben' (werkwoord achteraan) hoort een onderschikkend voegwoord: 'omdat'."
"Voegwoord: dat (2)","'Ik denk ___ het morgen gaat regenen.' Wat is correct?","dat","want","omdat","als","Na 'denken' gebruik je 'dat' om een mening te geven: 'Ik denk dat...'"
"Voegwoord: inversie na bijzin","'Omdat het regent, ___ ik een paraplu mee.' Wat is correct?","neem","ik neem","neemt","nemen","Als de bijzin eerst komt, begint de hoofdzin met het werkwoord (inversie): 'Omdat het regent, neem ik...'"
"Voegwoord: als (2)","'Als je honger hebt, ___ je iets eten.' Wat is correct?","kun","je kunt","kan je","kunt je het","Na een bijzin vooraan komt het werkwoord direct: 'Als je honger hebt, kun je...'"
"Voorzetsel: in","'De kat zit ___ de doos.' (binnenin, inside) Wat is correct?","in","ins","inne","naar","'In' = inside. Voor 'binnenin' gebruik je 'in de doos'. ('Ins', 'inne' en 'naar' zijn hier geen geldige voorzetsels.)"
"Voorzetsel: op","'Het boek ligt ___ de tafel.' Wat is correct?","op","in","aan","naar","'Op' = on/on top of. Het boek ligt op de tafel."
"Voorzetsel: aan","'Het schilderij hangt ___ de muur.' Wat is correct?","aan","op","in","naar","'Aan' gebruik je voor dingen die hangen: 'aan de muur.'"
"Voorzetsel: met","'Ik ga ___ de trein naar Amsterdam.' Wat is correct?","met","mets","metter","aant","Voor vervoermiddelen gebruik je 'met': 'met de trein'. ('Mets', 'metter' en 'aant' bestaan niet als voorzetsel.)"
"Voorzetsel: naar","'Morgen gaan wij ___ het strand.' Wat is correct?","naar","in","op","aan","'Naar' = richting/bestemming: 'naar het strand.'"
"Voorzetsel: van","'Dit is het huis ___ mijn ouders.' Wat is correct?","van","met","aan","voor","'Van' = bezit/herkomst: 'het huis van mijn ouders.'"
"Voorzetsel: voor","'Dit cadeau is ___ jou bestemd.' Wat is correct?","voor","voort","vors","vore","'Voor' = for (bestemd voor iemand): 'voor jou bestemd'. ('Voort', 'vors' en 'vore' bestaan niet als voorzetsel.)"
"Voorzetsel: bij","'Ik logeer ___ mijn oma thuis.' Wat is correct?","bij","bijs","bije","bijt","'Bij' = at someone's place: 'bij mijn oma thuis'. ('Bijs', 'bije' en 'bijt' bestaan niet als voorzetsel.)"
"Voorzetsel: naar vs. in","'Ik ga ___ de supermarkt.' (richting) Wat is correct?","naar","in","op","bij","'Naar' = je gaat ergens naartoe (richting): 'naar de supermarkt.'"
"Voorzetsel: in vs. naar","'Ik ben binnen ___ de supermarkt, tussen de schappen.' Wat is correct?","in","naar","ins","nar","'In' = binnen in iets: 'binnen in de supermarkt'. ('Naar' drukt richting uit, niet locatie; 'ins' en 'nar' bestaan niet.)"
"Voorzetsel: op (2)","'Zij werkt ___ kantoor.' Wat is correct?","op","in","aan","bij","Vaste combinatie: 'op kantoor' (= at the office)."
"Voorzetsel: aan (2)","'Wij zitten ___ tafel te eten.' (vaste uitdrukking: 'eten aan een tafel') Wat is correct?","aan","aane","aant","anne","Vaste combinatie: 'aan tafel' (= at the table, eating). ('Aane', 'aant' en 'anne' bestaan niet als voorzetsel.)"
"Voltooid deelwoord: onscheidbaar","'Zij heeft het verhaal ___.' (vertellen) Wat is correct?","verteld","geverteld","vertellen","geteld","Werkwoorden met ver-, be-, ge-, her-, ont- krijgen geen extra 'ge-': 'verteld.'"
"Voltooid deelwoord: onscheidbaar (2)","'Hij heeft de brief ___.' (ontvangen) Wat is correct?","ontvangen","geontvangen","ontvangd","ontvangt","Werkwoorden met 'ont-' krijgen geen 'ge-' in het voltooid deelwoord: 'ontvangen.'"
"Voltooid deelwoord: -t of -d?","'Ik heb de auto ___.' (wassen) Wat is correct?","gewassen","gewast","gewasd","gewasst","'Wassen' is een sterk werkwoord. Het voltooid deelwoord is 'gewassen' (ge- + -en)."
"Scheidbaar: meedoen","'Wil je ook ___?' (meedoen) Wat is correct?","meedoen","doe mee","doen mee","mee te doen","Na 'willen' blijft het scheidbare werkwoord heel: 'Wil je meedoen?'"
"Scheidbaar: afspreken","'We ___ morgen om tien uur ___.' (afspreken) Wat is correct?","spreken ... af","afspreken we","spreekt ... af","af ... spreken","In een hoofdzin splits je 'afspreken': 'We spreken af.'"
"Voegwoord: toen","'___ ik klein was, woonde ik in Utrecht.' Wat is correct?","Toen","Als","Want","Dat","'Toen' gebruik je voor een specifiek moment in het verleden: 'Toen ik klein was...'"
"Voorzetsel: over","'We praten ___ het weer.' Wat is correct?","over","van","op","aan","'Praten over' = praten over een onderwerp: 'over het weer.'"
"Voltooid deelwoord: zijn (verandering)","'Het water ___ bevroren.' Wat is correct?","is","heeft","ben","hebben","'Bevriezen' is een verandering van toestand. Je gebruikt 'zijn': 'Het water is bevroren.'"
