"title","question","correct","wrong1","wrong2","wrong3","explanation"
"French B2+ Vocab 2","Quel mot désigne une phrase courte et frappante qui résume une pensée ?","aphorisme","digression","périphrase","circonlocution","L'aphorisme formule une vérité générale de manière brève et percutante."
"French B2+ Vocab 2","Quel mot désigne un écart par rapport au sujet principal d'un discours ?","digression","parenthèse","apostrophe","prétérition","La digression éloigne temporairement du sujet principal ; la parenthèse insère une remarque brève."
"French B2+ Vocab 2","Quelle figure consiste à feindre de ne pas dire ce que l'on dit pourtant (ex. 'je ne vous parlerai pas de...') ?","prétérition","antiphrase","litote","hypotypose","La prétérition annonce qu'on ne dira pas une chose tout en la disant effectivement."
"French B2+ Vocab 2","Quelle figure insiste sur une idée en reprenant un même mot à la fin de plusieurs phrases successives ?","épiphore","anadiplose","polyptote","hypallage","L'épiphore répète en fin de phrases ; l'anadiplose reprend en tête la fin de la précédente ; le polyptote décline un même mot ; l'hypallage déplace un mot."
"French B2+ Vocab 2","Quelle figure fait parler un mort, un objet ou une idée personnifiée ?","prosopopée","personnification","allégorie","apostrophe","La prosopopée donne la parole ; la personnification attribue des traits humains sans nécessairement faire parler."
"French B2+ Vocab 2","Quel mot désigne une description si vive qu'elle semble mettre la scène sous les yeux du lecteur ?","hypotypose","ekphrasis","allégorie","métaphore","L'hypotypose peint la scène de manière frappante et animée ; l'ekphrasis décrit spécifiquement une œuvre d'art."
"French B2+ Vocab 2","Lequel de ces verbes signifie précisément 'exprimer ses idées de manière confuse et décousue' ?","divaguer","argumenter","démontrer","exposer","'Divaguer' = parler à tort et à travers ; les trois autres désignent au contraire une expression structurée."
"French B2+ Vocab 2","Quel verbe signifie 'rendre une idée plus subtile, nuancée' ?","affiner","polir","corriger","réviser","'Affiner' (une pensée, une analyse) porte l'idée de raffinement intellectuel ; 'polir' s'applique au style."
"French B2+ Vocab 2","Quel verbe décrit le fait de travailler un texte pour en perfectionner la forme ?","peaufiner","rédiger","ébaucher","composer","'Peaufiner' = mettre la dernière main, perfectionner les détails d'un texte déjà rédigé."
"French B2+ Vocab 2","Lequel de ces adjectifs ne qualifie PAS un propos mordant et ironique ?","emphatique","caustique","sarcastique","acerbe","'Emphatique' qualifie un ton pompeux et solennel, pas mordant ; 'caustique', 'sarcastique' et 'acerbe' désignent tous un propos piquant et ironique."
"French B2+ Vocab 2","Quel adjectif décrit un rire amer, méprisant, souvent silencieux ?","sardonique","caustique","ironique","moqueur","'Sardonique' qualifie spécifiquement un rire ou sourire amer et méprisant."
"French B2+ Vocab 2","Quel adjectif qualifie un discours cherchant à convaincre en s'adressant à la raison ?","argumentatif","descriptif","narratif","explicatif","Le discours argumentatif vise à convaincre par des raisons ; le descriptif dépeint ; le narratif raconte."
"French B2+ Vocab 2","Quel mot désigne spécifiquement le talent naturel de s'exprimer avec force et persuasion ?","éloquence","verbiage","bavardage","loquacité","L'éloquence est le don de persuader par la parole ; le verbiage est un flot de mots vides ; la loquacité est le simple fait de parler beaucoup."
"French B2+ Vocab 2","Quel mot désigne l'ensemble des règles techniques de l'art oratoire ?","rhétorique","éloquence","grammaire","stylistique","La rhétorique est la discipline ; l'éloquence le talent de l'orateur ; la stylistique étudie le style littéraire."
"French B2+ Vocab 2","Quel verbe implique une intention sournoise de faire entendre quelque chose de désobligeant sans le dire ouvertement ?","insinuer","expliciter","clarifier","déclarer","'Insinuer' implique une intention, souvent malveillante, de faire entendre à mots couverts ; les trois autres désignent au contraire une expression claire et ouverte."
"French B2+ Vocab 2","Quel verbe désigne le fait d'accuser ouvertement et avec vigueur une injustice ?","dénoncer","critiquer","condamner","reprocher","'Dénoncer' implique une révélation publique et virulente d'un fait répréhensible."
"French B2+ Vocab 2","Quel mot désigne un discours violent qui attaque quelqu'un ?","diatribe","plaidoyer","éloge","panégyrique","La diatribe est une critique virulente ; le plaidoyer défend ; l'éloge et le panégyrique louent."
"French B2+ Vocab 2","Quel mot désigne un discours solennel à la louange de quelqu'un ?","panégyrique","diatribe","réquisitoire","pamphlet","Le panégyrique fait l'éloge appuyé ; diatribe, réquisitoire et pamphlet attaquent."
"French B2+ Vocab 2","Lequel de ces verbes ne signifie PAS 'mettre en valeur un élément dans un discours' ?","escamoter","souligner","mettre en relief","faire ressortir","'Escamoter' = dissimuler, faire disparaître — c'est l'inverse ; les trois autres désignent bien l'action de mettre en valeur."
"French B2+ Vocab 2","Lequel de ces adjectifs ne qualifie PAS un raisonnement d'une grande clarté ?","fumeux","limpide","lumineux","cristallin","'Fumeux' qualifie au contraire un raisonnement obscur et confus ; les trois autres désignent une parfaite clarté."
"French B2+ Vocab 2","Lequel de ces adjectifs ne qualifie PAS un style excessivement solennel et ampoulé ?","dépouillé","pompeux","grandiloquent","emphatique","'Dépouillé' = sans ornement, sobre — c'est l'inverse ; les trois autres désignent tous un style affectant une grandeur excessive."
"French B2+ Vocab 2","Quel verbe signifie 'parler longuement et de façon ennuyeuse d'un sujet' ?","pérorer","discourir","disserter","argumenter","'Pérorer' a une connotation péjorative : parler avec prétention et longueur ; les autres sont neutres."
"French B2+ Vocab 2","Lequel de ces mots ne désigne PAS un cliché langagier rebattu ?","néologisme","poncif","lieu commun","stéréotype","Le néologisme est un mot nouvellement créé — l'opposé d'un cliché usé ; 'poncif', 'lieu commun' et 'stéréotype' désignent tous une formule rebattue."
"French B2+ Vocab 2","Quel mot désigne une vérité d'évidence, banale au point d'être inutile à dire ?","truisme","paradoxe","axiome","sophisme","Le truisme énonce une évidence indiscutable ; le paradoxe surprend ; l'axiome est un principe fondateur ; le sophisme est un raisonnement fallacieux."
"French B2+ Vocab 2","Quel adjectif qualifie spécifiquement un propos à double sens, souvent grivois ?","équivoque","explicite","univoque","catégorique","'Équivoque' implique une double interprétation possible, souvent à sous-entendu grivois ; les trois autres désignent au contraire un sens unique et clair."
"French B2+ Vocab 2","Lequel de ces verbes ne signifie PAS 'rendre plus intense' ?","atténuer","accentuer","amplifier","intensifier","'Atténuer' = diminuer, affaiblir — c'est l'inverse ; les trois autres désignent bien une augmentation d'intensité."
"French B2+ Vocab 2","Quel mot désigne le ton général, la couleur affective d'un texte ?","tonalité","timbre","intonation","accent","La tonalité littéraire désigne l'atmosphère dominante d'un texte (tragique, lyrique, comique...)."
"French B2+ Vocab 2","Lequel de ces adjectifs ne qualifie PAS un style sans ornement ?","ampoulé","sobre","dépouillé","épuré","'Ampoulé' désigne au contraire un style chargé et pompeux ; les trois autres décrivent tous un style nu et sans excès."
"French B2+ Vocab 2","Lequel de ces verbes ne désigne PAS le fait d'exprimer une idée de manière concise et resserrée ?","délayer","condenser","ramasser","resserrer","'Délayer' = étendre, diluer (une idée, un propos) — c'est l'inverse ; les trois autres désignent bien une expression compacte."
