"title","question","correct","wrong1","wrong2","wrong3","explanation"
"French A2 Grammar 1","Elle est ___ à Paris hier.","arrivée","arrivé","arrivés","arriver","Avec 'être', le participe passé s'accorde : sujet féminin → 'arrivée'."
"French A2 Grammar 1","Nous sommes ___ tôt ce matin.","partis","parti","partons","partir","Avec 'être' et un sujet 'nous' masculin/mixte, on accorde : 'partis'."
"French A2 Grammar 1","Les filles sont ___ au cinéma.","allées","allé","allés","allée","Sujet féminin pluriel avec 'être' : accord 'allées'."
"French A2 Grammar 1","Paul ___ venu chez moi hier.","est","a","es","suis","Le verbe 'venir' utilise l'auxiliaire 'être'."
"French A2 Grammar 1","Elles sont ___ dans la maison.","entrées","entré","entrés","entrée","Sujet féminin pluriel avec 'être' : 'entrées'."
"French A2 Grammar 1","Je suis ___ à huit heures. (Marie parle)","rentrée","rentré","rentrés","rentrées","'Je' féminin (Marie) + 'être' : accord au féminin singulier 'rentrée'."
"French A2 Grammar 1","Mon grand-père est ___ l'année dernière.","mort","mouru","mouri","morts","Le participe passé irrégulier de 'mourir' est 'mort', avec 'être'."
"French A2 Grammar 1","Les enfants sont ___ tôt hier soir.","tombés","tombé","tombées","tomber","'Les enfants' (masculin pluriel) avec 'être' : 'tombés'."
"French A2 Grammar 1","Sophie est ___ chez sa sœur.","restée","resté","restés","rester","Sujet féminin singulier avec 'être' : 'restée'."
"French A2 Grammar 1","Je ___ lave les mains avant de manger.","me","m'","te","se","Verbe pronominal 'se laver' à la 1ère personne : 'je me lave'."
"French A2 Grammar 1","Tu ___ lèves à quelle heure ?","te","me","se","t'","'Se lever' à la 2e personne : 'tu te lèves'."
"French A2 Grammar 1","Elle ___ brosse les dents le matin.","se","me","te","s'","'Se brosser' à la 3e personne : 'elle se brosse'."
"French A2 Grammar 1","Nous ___ couchons à dix heures.","nous","se","vous","me","'Se coucher' à la 1ère personne du pluriel : 'nous nous couchons'."
"French A2 Grammar 1","Vous ___ reposez le dimanche ?","vous","nous","se","te","'Se reposer' à la 2e personne du pluriel : 'vous vous reposez'."
"French A2 Grammar 1","Ils ___ habillent rapidement.","s'","se","me","nous","Devant voyelle, 'se' devient 's'' : 'ils s'habillent'."
"French A2 Grammar 1","Ce matin, je me suis ___ à sept heures.","réveillé","réveiller","réveille","réveillés","Verbe pronominal au passé composé avec 'être' ; masculin singulier : 'réveillé'."
"French A2 Grammar 1","Elle s'est ___ les cheveux.","lavé","lavée","lavés","laver","Quand le COD suit le verbe, pas d'accord : 'elle s'est lavé les cheveux'."
"French A2 Grammar 1","Nous nous sommes ___ dans le parc.","promenés","promené","promener","promenées","Sujet 'nous' masculin/mixte : accord 'promenés'."
"French A2 Grammar 1","Elles se sont ___ tôt hier.","couchées","couché","couchés","coucher","Sujet féminin pluriel, verbe pronominal réfléchi : 'couchées'."
"French A2 Grammar 1","Tu connais Marie ? Oui, je ___ connais.","la","le","les","lui","Marie = COD féminin singulier → 'la'."
"French A2 Grammar 1","Tu as vu le film ? Oui, je ___ ai vu.","l'","le","la","les","Devant voyelle, 'le' devient 'l'' : 'je l'ai vu'."
"French A2 Grammar 1","Tu aimes les pommes ? Oui, je ___ aime.","les","la","le","leur","'Les pommes' = COD pluriel → 'les'."
"French A2 Grammar 1","Tu prends le bus ? Non, je ne ___ prends pas.","le","la","les","lui","'Le bus' = COD masculin singulier → 'le'."
"French A2 Grammar 1","Tu regardes la télé ? Oui, je ___ regarde souvent.","la","le","les","lui","'La télé' = COD féminin singulier → 'la'."
"French A2 Grammar 1","Où sont mes clés ? Je ne ___ trouve pas.","les","le","la","leur","'Mes clés' = COD pluriel → 'les'."
"French A2 Grammar 1","Ce gâteau est bon. Je ___ mange avec plaisir.","le","la","les","lui","'Ce gâteau' = COD masculin singulier → 'le'."
"French A2 Grammar 1","Tu écoutes cette chanson ? Oui, je ___ écoute.","l'","la","le","les","'Cette chanson' féminin, devant voyelle → 'l''."
"French A2 Grammar 1","Tu aides tes parents ? Oui, je ___ aide.","les","leur","le","la","'Tes parents' = COD pluriel → 'les'."
"French A2 Grammar 1","Tu achètes ce livre ? Oui, je vais ___ acheter.","l'","le","la","les","Devant voyelle 'acheter' → 'l''."
"French A2 Grammar 1","Tu invites Marc et Paul ? Oui, je ___ invite à la fête.","les","leur","le","la","'Marc et Paul' = COD masculin pluriel → 'les'."
"French A2 Grammar 1","Je reste à la maison ___ il pleut.","parce qu'","parce que","que","si","'Parce que' devient 'parce qu'' devant une voyelle, pour exprimer la cause."
"French A2 Grammar 1","Elle est fatiguée ___ elle a beaucoup travaillé.","parce qu'","parce que","parce","pour que","Devant voyelle, 'parce que' → 'parce qu''."
"French A2 Grammar 1","___ j'étais petit, j'habitais à Lyon.","Quand","Pour que","Parce","Dès","'Quand' exprime le temps : 'quand j'étais petit'."
"French A2 Grammar 1","___ tu as faim, mange un fruit.","Si","Pour que","Parce","Pendant","'Si' introduit une condition : 'si tu as faim…'."
"French A2 Grammar 1","Je pense ___ c'est une bonne idée.","que","qui","dont","où","Après 'penser', on utilise 'que' pour introduire une proposition."
"French A2 Grammar 1","Il dit ___ il est malade aujourd'hui.","qu'","que","qui","si","Devant voyelle, 'que' devient 'qu''."
"French A2 Grammar 1","___ tu travailles bien, tu réussiras.","Si","Pour que","Parce","Dès","'Si' + présent exprime une condition."
