"title","question","correct","wrong1","wrong2","wrong3","explanation"
"French A1 Vocab 2","Avec quoi est-ce qu'on sent les odeurs ?","le nez","la bouche","l'oreille","l'œil","Le nez sert à sentir les odeurs."
"French A1 Vocab 2","Avec quoi est-ce qu'on mange ?","la bouche","le nez","l'oreille","le pied","On mange avec la bouche."
"French A1 Vocab 2","Avec quoi est-ce qu'on marche ?","les pieds","les mains","les yeux","les oreilles","On marche avec les pieds et les jambes."
"French A1 Vocab 2","Avec quoi est-ce qu'on écrit ?","la main","le pied","le nez","le genou","On tient le stylo avec la main pour écrire."
"French A1 Vocab 2","Les doigts sont sur la…","main","tête","jambe","oreille","La main a cinq doigts."
"French A1 Vocab 2","Quelle partie du corps porte les cheveux ?","la tête","le bras","la jambe","le ventre","Les cheveux poussent sur la tête."
"French A1 Vocab 2","Avec quoi est-ce qu'on mord une pomme ?","les dents","les oreilles","les yeux","les cheveux","On mord et on mâche avec les dents."
"French A1 Vocab 2","La partie entre la tête et le corps s'appelle le…","cou","dos","bras","pied","Le cou relie la tête au reste du corps."
"French A1 Vocab 2","Le bras finit par la…","main","tête","jambe","oreille","La main se trouve au bout du bras."
"French A1 Vocab 2","La jambe finit par le…","pied","bras","doigt","dos","Le pied se trouve au bout de la jambe."
"French A1 Vocab 2","L'organe qui bat dans la poitrine s'appelle le…","cœur","ventre","dos","bras","Le cœur bat dans la poitrine et fait circuler le sang."
"French A1 Vocab 2","Quand on a mangé trop de gâteau, on a mal au…","ventre","pied","coude","cheveu","Le ventre est la partie du corps où se trouve l'estomac."
"French A1 Vocab 2","La partie du corps derrière la poitrine s'appelle le…","dos","cou","nez","genou","Le dos se trouve derrière, entre le cou et les jambes."
"French A1 Vocab 2","Choisissez le mot qui désigne une pièce de la maison.","la chambre","la chaise","la fourchette","la clé","La chambre est une pièce. La chaise est un meuble."
"French A1 Vocab 2","Choisissez le membre de la famille.","le neveu","le voisin","l'ami","le boulanger","Le neveu est le fils du frère ou de la sœur. C'est un membre de la famille."
"French A1 Vocab 2","Choisissez la partie du corps.","le genou","le lit","le miroir","le tapis","Le genou est la partie qui plie au milieu de la jambe."
"French A1 Vocab 2","Je me lave les mains dans le…","lavabo","lit","four","placard","Le lavabo se trouve dans la salle de bains ou la cuisine."
"French A1 Vocab 2","Pour ouvrir la porte, j'ai besoin d'une…","clé","fourchette","chaise","lampe","La clé ouvre et ferme la porte."
"French A1 Vocab 2","Ma fille et mon fils sont mes…","enfants","parents","cousins","oncles","Les enfants sont les fils et les filles."
"French A1 Vocab 2","La partie du visage au-dessus des yeux s'appelle le…","front","menton","cou","dos","Le front est en haut du visage, au-dessus des yeux."
"French A1 Vocab 2","Quand je suis fatigué, je vais au lit pour…","dormir","manger","courir","nager","On dort dans le lit quand on est fatigué."
