"title","question","correct","wrong1","wrong2","wrong3","explanation"
"French B2 Grammar 2","Nous espérions que les invités ___ apprécié le repas.","auraient","aurions","auriont","aient","Concordance avec 'espérions' + verbe au conditionnel passé 3e pers. plur.: 'auraient apprécié'. 'aurions' est 1re pers. plur.; 'auriont' n'existe pas; 'aient' est subjonctif présent, pas conditionnel passé."
"French B2 Grammar 2","Je lui ai répondu que je ne ___ pas de quoi il parlait.","savais","sais","saurais","saurai","Simultanéité dans le passé: imparfait 1re pers. sing. 'savais'. 'sais' rompt la concordance; 'saurais' est conditionnel; 'saurai' est futur."
"French B2 Grammar 2","Tout ___ arrivant, il s'est rendu compte de son oubli.","en","ent","an","em","Gérondif: 'en arrivant'. 'tout en' marque la concession. 'ent', 'an', 'em' ne sont pas des prépositions du gérondif et n'existent pas dans cette fonction."
"French B2 Grammar 2","Quel est le gérondif du verbe 'commencer'?","en commençant","en commencant","en commenceant","en commencent","Devant 'a' du suffixe -ant, 'c' prend la cédille: 'commençant'. 'commencant' oublie la cédille; 'commenceant' est inexistant; 'commencent' est la 3e pers. plur. de l'indicatif."
"French B2 Grammar 2","Quel est le gérondif du verbe 'savoir'?","en sachant","en savant","en savent","en sachent","Forme irrégulière: 'en sachant'. 'savant' est un nom/adjectif; 'savent' est la 3e pers. plur. du présent; 'sachent' est le subjonctif présent."
"French B2 Grammar 2","___ étant malade, il a quand même assisté à la réunion.","Tout en","Tout ent","Toute en","En tout","Concession au gérondif: 'tout en étant'. 'tout ent' et 'toute en' n'existent pas; 'en tout' est une locution de sommation, pas un gérondif."
"French B2 Grammar 2","Quel est le gérondif du verbe 'être'?","en étant","en étent","en étant été","en estant","Forme irrégulière: 'en étant'. 'étent' n'existe pas; 'étant été' est impossible; 'estant' est un archaïsme mort."
"French B2 Grammar 2","C'est ___ forgeant qu'on devient forgeron.","en","ent","an","em","Proverbe classique: gérondif 'en forgeant'. Les autres formes n'existent pas comme prépositions."
"French B2 Grammar 2","Quel est le gérondif du verbe 'voir'?","en voyant","en voiant","en vuyant","en vu","Forme irrégulière: 'en voyant'. 'voiant' n'existe pas; 'vuyant' n'existe pas; 'vu' est le participe passé."
"French B2 Grammar 2","___ me voyant arriver, elle a souri.","En","Ent","Em","À","Gérondif de simultanéité: 'En me voyant'. 'ent' et 'em' n'existent pas; 'à' + infinitif n'est pas un gérondif."
"French B2 Grammar 2","Quel est le gérondif du verbe 'fuir'?","en fuyant","en fuiant","en fuissant","en fuyent","Forme irrégulière avec 'y': 'en fuyant'. 'fuiant' n'existe pas; 'fuissant' n'existe pas; 'fuyent' n'existe pas."
"French B2 Grammar 2","Elle lisait le journal ___ buvant son café.","en","ent","an","em","Gérondif de simultanéité: 'en buvant'. Les autres formes n'existent pas comme prépositions du gérondif."
"French B2 Grammar 2","Si tu ___ plus attentif, tu n'aurais pas fait cette erreur hier.","avais été","avais êté","aurais été","serais","Si de type 3 (irréel du passé): 'si' + plus-que-parfait. 'avais été' 2e pers. sing. 'avais êté' a un accent erroné ('été' et non 'êté'); 'aurais été' est conditionnel passé (jamais après 'si'); 'serais' est conditionnel présent (jamais après 'si')."
"French B2 Grammar 2","Si j'avais su la vérité, je ne lui ___ rien dit.","aurais","avais","aurai","auraient","Si type 3: conditionnel passé 1re pers. sing. 'aurais dit'. 'avais' est imparfait; 'aurai' est futur simple; 'auraient' est pluriel."
"French B2 Grammar 2","Si elle ___ ici, elle saurait quoi faire maintenant.","était","serait","avait été","est","Si type 2 (irréel du présent): 'si' + imparfait. 'était' 3e pers. sing. 'serait' est conditionnel (jamais après 'si'); 'avait été' déplacerait vers le type 3; 'est' rompt le schéma hypothétique."
"French B2 Grammar 2","Si vous ___ ce livre plus tôt, vous auriez mieux compris le cours.","aviez lu","auriez lu","aviez lus","lisiez","Si type 3: 'si' + plus-que-parfait 2e pers. plur. 'aviez lu' (pas d'accord, pas de COD antéposé). 'auriez lu' est conditionnel passé (jamais après 'si'); 'aviez lus' est un accord fautif; 'lisiez' est imparfait (type 2, incohérent avec 'auriez compris')."
"French B2 Grammar 2","S'ils ___ partis plus tôt, ils seraient déjà arrivés.","étaient","avaient","seraient","avaient été","Si type 3 avec 'partir' → 'être' au plus-que-parfait 3e pers. plur. 'étaient partis'. 'avaient' est le mauvais auxiliaire; 'seraient' est conditionnel; 'avaient été' n'est pas une forme du verbe 'partir'."
"French B2 Grammar 2","Si tu ___ demain, préviens-moi à l'avance.","viens","viendras","viendrais","venais","Si type 1: 'si' + présent de l'indicatif + impératif. 'viens' 2e pers. sing. 'viendras' est futur (interdit après 'si'); 'viendrais' est conditionnel (interdit après 'si'); 'venais' déplacerait vers le type 2 incohérent avec l'impératif présent."
"French B2 Grammar 2","Si j'avais plus de temps, je ___ volontiers à ta proposition.","répondrais","répondrai","aurais répondu","répondais","Si type 2: imparfait + conditionnel présent 1re pers. sing. 'répondrais'. 'répondrai' est futur; 'aurais répondu' est conditionnel passé (type 3, incohérent avec 'avais'); 'répondais' est imparfait."
"French B2 Grammar 2","Si nous ___ connu la nouvelle, nous aurions réagi autrement.","avions","aurions","avons","eussions","Si type 3: plus-que-parfait 1re pers. plur. 'avions connu'. 'aurions' est conditionnel (interdit après 'si'); 'avons' rompt le schéma; 'eussions' est subjonctif plus-que-parfait, littéraire et inadapté dans une si-clause standard."
"French B2 Grammar 2","Si tu veux réussir, tu ___ travailler davantage.","dois","doits","devrez","devras avoir dû","Si type 1: 'si' + présent → présent ou futur dans l'apodose. 'dois' 2e pers. sing. présent. 'doits' n'existe pas; 'devrez' est 2e pers. plur. (discordance avec 'tu'); 'devras avoir dû' est une forme impossible."
"French B2 Grammar 2","Si elle ne s'était pas blessée, elle ___ au tournoi la semaine dernière.","aurait participé","avait participé","participerait","aurait participée","Si type 3: conditionnel passé 'aurait participé'. 'avait participé' est plus-que-parfait (jamais dans l'apodose); 'participerait' est conditionnel présent (type 2, incohérent); 'participée' est un accord fautif (pas de COD antéposé)."
"French B2 Grammar 2","Il ___ construire sa maison par une entreprise locale l'an dernier.","s'est fait","s'a fait","s'est faite","se faisait","'Se faire + infinitif' au passé composé avec 'être': 's'est fait construire' (invariable). 's'a fait' utilise le mauvais auxiliaire; 'faite' est un accord fautif ('fait' reste invariable dans cette tournure); 'se faisait' est imparfait et impossible avec 'l'an dernier' comme passé accompli."
"French B2 Grammar 2","Elle ne veut plus ___ dicter sa conduite par ses parents.","se faire","se faisant","s'être fait","se fait","Après 'vouloir', infinitif: 'se faire dicter'. 'se faisant' est gérondif/participe; 's'être fait' est l'infinitif passé, incohérent avec 'ne veut plus'; 'se fait' est l'indicatif."
"French B2 Grammar 2","'Les voleurs ont été arrêtés' peut se reformuler à la voix active avec 'on':","On a arrêté les voleurs","On ont arrêté les voleurs","On est arrêté les voleurs","On été arrêté les voleurs","'On' + passé composé actif: 'on a arrêté'. 'on ont' est un accord impossible; 'on est arrêté' est un passif mal formé; 'on été arrêté' n'a pas d'auxiliaire."
"French B2 Grammar 2","Nous ___ voler notre voiture pendant les vacances.","nous sommes fait","nous avons fait","nous sommes faits","nous sommes faite","'Se faire + infinitif' au passé composé avec 'être', 'fait' invariable: 'nous sommes fait voler'. 'avons' est le mauvais auxiliaire; 'faits' et 'faite' sont des accords fautifs ('fait' reste invariable devant un infinitif)."
"French B2 Grammar 2","Pour éviter le passif 'Ce livre a été écrit en 1920', on peut dire:","On a écrit ce livre en 1920","On est écrit ce livre en 1920","On ont écrit ce livre en 1920","On a été écrit ce livre en 1920","'On' + passé composé actif: 'on a écrit'. 'on est écrit' est un passif mal formé; 'on ont' est un accord impossible; 'on a été écrit' reste un passif."
"French B2 Grammar 2","Elle ___ opérer du genou le mois prochain.","va se faire","va s'est fait","va se fait","va se faisait","'Se faire + infinitif' au futur proche: 'va se faire opérer'. 'va s'est fait' combine deux temps impossibles; 'va se fait' mélange futur proche et présent; 'va se faisait' est impossible."
"French B2 Grammar 2","Il s'est fait ___ tout son argent au casino.","prendre","pris","prenant","prendu","'Se faire + infinitif': il faut l'infinitif 'prendre'. 'pris' est le participe passé; 'prenant' est le participe présent; 'prendu' n'existe pas."
"French B2 Grammar 2","'On raconte que...' est une façon d'éviter la forme passive:","Il est raconté que","Il est raconter que","Il a raconté que","Il est racontée que","Passif impersonnel: 'être' + participe passé = 'il est raconté'. 'raconter' est l'infinitif; 'a raconté' est actif; 'racontée' est un accord erroné avec un 'il' masculin."
"French B2 Grammar 2","Les enfants ___ gronder par leur mère ce matin.","se sont fait","se sont faits","s'ont fait","se sont faite","'Se faire + infinitif' au passé composé avec 'être', 'fait' invariable: 'se sont fait gronder'. 'faits' est un accord fautif; 's'ont fait' utilise le mauvais auxiliaire; 'faite' est un accord fautif."
"French B2 Grammar 2","Au lieu de 'La décision a été prise hier', on peut dire:","On a pris la décision hier","On est pris la décision hier","On a été pris la décision hier","On ont pris la décision hier","'On' + passé composé actif: 'on a pris'. 'on est pris' est un passif mal formé; 'on a été pris' reste passif; 'on ont' est un accord impossible."
