"title","question","correct","wrong1","wrong2","wrong3","explanation"
"French B2 Vocab 2","Collocation figée : 'Le directeur ___ sa démission.'","a présenté","a déposé","a soumis","a posé","'Présenter sa démission' est la collocation figée en contexte professionnel. 'Déposer' s'emploie pour un bilan ou une plainte ; 'soumettre' pour une proposition à approuver ; 'poser sa démission' n'est pas une expression française."
"French B2 Vocab 2","Collocation figée : 'prendre une ___'","décision","résolution","détermination","délibération","Seule 'décision' se combine avec 'prendre' dans cette collocation figée. 'Prendre une résolution' existe mais signifie s'engager moralement (Nouvel An) ; 'détermination' et 'délibération' ne se construisent pas avec 'prendre'."
"French B2 Vocab 2","Complétez la formule administrative : 'Je vous prie de bien vouloir me ___ ce document.'","faire parvenir","acheminer","expéditionner","dépêcher","'Faire parvenir' est la formule administrative consacrée. 'Acheminer' concerne le transport physique de marchandises ; 'expéditionner' n'est pas un verbe français ; 'dépêcher' signifie envoyer en hâte une personne, pas un document."
"French B2 Vocab 2","Verbe soutenu : 'Le gouvernement ___ des mesures.' (collocation figée)","a pris","a instauré","a édicté","a déployé","'Prendre des mesures' est la collocation figée. 'Instaurer' s'emploie pour un système ou un régime ; 'édicter' pour des règles ou des lois ; 'déployer des mesures' n'est pas une collocation française."
"French B2 Vocab 2","Complétez : 'Le client ___ le remboursement de son achat.' (= demander avec insistance et fermeté)","exige","requiert","sollicite","prie","'Exiger' signifie demander avec fermeté et autorité. 'Requérir' signifie nécessiter (pas demander à quelqu'un) ; 'solliciter' est une demande polie, pas insistante ; 'prier' est une demande courtoise, l'opposé de l'insistance."
"French B2 Vocab 2","Locution soutenue figée : '___ est de constater que les résultats sont insuffisants.'","Force","Raison","Preuve","Cause","'Force est de constater que' est la locution soutenue consacrée (= il faut bien reconnaître que). 'Raison est de constater', 'preuve est de constater' et 'cause est de constater' ne sont pas des expressions françaises."
"French B2 Vocab 2","Collocation académique figée : 'L'auteur ___ une thèse originale.'","défend","maintient","poursuit","promeut","'Défendre une thèse' est la collocation académique figée. 'Maintenir une thèse' n'est pas une collocation standard (on maintient une position, pas une thèse) ; 'poursuivre une thèse' est agrammatical dans ce sens ; 'promouvoir une thèse' n'est pas une collocation académique (on promeut un produit ou une idée politique)."
"French B2 Vocab 2","Collocation figée : 'prêter ___' (à quelqu'un qui parle)","attention","écoute","intérêt","considération","'Prêter attention' est la collocation fixe. 'Prêter l'oreille' existe mais pas 'prêter écoute' ; 'prêter intérêt' et 'prêter considération' ne sont pas des collocations françaises."
"French B2 Vocab 2","Complétez avec la tournure correcte : 'Il ___ que cette mesure soit efficace.' (= peut-être, registre soutenu + subjonctif)","se peut","est susceptible","se doute","est probable","'Il se peut que' + subjonctif est la tournure consacrée. 'Il est susceptible que' est agrammatical (on dit 'susceptible de' + infinitif) ; 'il se doute que' est agrammatical dans ce sens (se douter exige un sujet animé) ; 'il est probable que' se construit avec l'indicatif, pas le subjonctif, et ne peut donc pas compléter cette phrase au subjonctif."
"French B2 Vocab 2","Verbe soutenu : 'Cette étude ___ en lumière plusieurs facteurs.' (collocation figée)","met","porte","jette","place","'Mettre en lumière' est l'expression figée. 'Porter/jeter/placer en lumière' ne sont pas des collocations françaises."
"French B2 Vocab 2","Quel pronom littéraire signifie 'certains/certaines personnes' dans un texte soutenu ?","D'aucuns","Quiconques","Nul autres","Maintes gens","'D'aucuns' est un pronom littéraire/soutenu signifiant 'certains'. 'Quiconques' est agrammatical (quiconque est invariable) ; 'nul autres' est agrammatical (nul autre, sans 's') ; 'maintes gens' est agrammatical (on dit 'maintes personnes' ou 'bien des gens')."
"French B2 Vocab 2","Collocation juridique figée : 'Le tribunal ___ un jugement.'","a rendu","a émis","a formulé","a établi","'Rendre un jugement' est la collocation juridique figée. 'Émettre' s'emploie pour un avis ou une opinion ; 'formuler' pour une recommandation ; 'établir un jugement' n'est pas une collocation juridique."
"French B2 Vocab 2","Complétez la collocation figée : 'une question ___' (= d'une importance suprême, registre soutenu)","capitale","primaire","majuscule","monumentale","'Une question capitale' est la collocation soutenue signifiant d'une importance suprême. 'Primaire' signifie élémentaire, pas important ; 'majuscule' qualifie une lettre, pas une importance ; 'monumentale' qualifie une taille ou une erreur, pas une importance abstraite."
"French B2 Vocab 2","Collocation figée : 'tirer ___ de quelque chose' (= en exploiter les possibilités)","parti","part","partie","partis","'Tirer parti de' est la collocation figée signifiant exploiter les possibilités. 'Tirer part', 'tirer partie' et 'tirer partis' sont des fautes d'orthographe — seul 'parti' (sans -e, sans -s) est correct dans cette locution."
"French B2 Vocab 2","Connecteur figé : 'Il avait promis de venir ; il n'a ___ pas donné suite.' (concession, registre soutenu)","néanmoins","malgré","contrairement","nonobstant","'Néanmoins' est le connecteur concessif soutenu qui s'insère dans la phrase. 'Malgré' est une préposition, pas un adverbe — agrammatical ici sans complément ; 'contrairement' exige 'à' + nom ; 'nonobstant' est une préposition, pas un adverbe dans cette position."
"French B2 Vocab 2","Verbe soutenu : 'Il ___ ses fonctions en janvier.' (collocation figée)","prendra","occupera","assumera","exercera","'Prendre ses fonctions' est la collocation administrative figée pour la prise de poste. 'Occuper' décrit un état, pas le début ; 'assumer' insiste sur la responsabilité ; 'exercer' décrit la pratique continue."
"French B2 Vocab 2","Collocation figée en contexte institutionnel : '___ un avis' (= le produire officiellement)","émettre","prononcer","distribuer","déclarer","'Émettre un avis' est la collocation consacrée en contexte institutionnel (le Conseil d'État émet un avis). 'Prononcer' s'emploie avec une sentence ou un verdict ; 'distribuer un avis' n'est pas une expression française ; 'déclarer un avis' est agrammatical (on déclare un fait ou une intention, pas un avis)."
"French B2 Vocab 2","Complétez la collocation : 'Les inégalités vont ___.' (= augmenter de façon continue, registre soutenu)","croissant","accroissant","augmentant","montant","'Aller croissant' est la locution figée signifiant augmenter continuellement. 'Aller accroissant' est agrammatical ('accroissant' est transitif : 's'accroissant' serait nécessaire) ; 'aller augmentant' et 'aller montant' ne sont pas des locutions établies."
"French B2 Vocab 2","Collocation figée : '___ une promesse' (= la respecter)","honorer","accomplir","satisfaire","acquitter","'Honorer une promesse' est la collocation figée signifiant la respecter. 'Accomplir' se dit d'une mission ou d'un devoir ; 'satisfaire' se dit d'une exigence ou d'un besoin ; 'acquitter une promesse' n'est pas une expression française."
"French B2 Vocab 2","Collocation parlementaire figée : 'L'assemblée ___ la loi.'","a adopté","a promulgué","a ratifié","a entériné","'Adopter une loi' est la collocation parlementaire figée désignant l'acte de l'assemblée. 'Promulguer' est l'acte du président de la République ; 'ratifier' concerne un traité international ; 'entériner' signifie confirmer un acte antérieur, pas légiférer."
"French B2 Vocab 2","Complétez : '___ à vos remarques, nous avons apporté les modifications suivantes.' (= en réponse à, registre administratif)","Suite","Conséquemment","Subséquemment","Relativement","'Suite à' est la locution administrative consacrée signifiant 'en réponse à'. 'Conséquemment' est un adverbe rare signifiant 'de manière conséquente' ; 'subséquemment' est un archaïsme/calque de l'anglais ; 'relativement' signifie 'de façon relative', pas 'en réponse à'."
"French B2 Vocab 2","Collocation fixe : 'avoir ___ de faire quelque chose' (= être fondé à, avoir des raisons de)","lieu","motif","raison","cause","'Avoir lieu de' est une collocation figée signifiant être fondé à, avoir des raisons de. 'Avoir motif de' et 'avoir cause de' ne sont pas des expressions françaises ; 'avoir raison de' signifie venir à bout de."
"French B2 Vocab 2","Collocation soutenue : 'Le rapport ___ plusieurs recommandations.'","formule","prononce","dresse","prescrit","'Formuler des recommandations' est la collocation soutenue consacrée. 'Prononcer' s'emploie pour un verdict ou une sentence ; 'dresser' s'emploie pour un bilan ou un constat, pas des recommandations ; 'prescrire des recommandations' est redondant (prescrire est déjà recommander avec autorité)."
"French B2 Vocab 2","Locution figée : 'en ___' (= pour conclure, pour résumer un raisonnement)","définitive","sommatoire","conclusive","finalité","'En définitive' est la locution figée signifiant 'pour conclure'. 'En sommatoire', 'en conclusive' et 'en finalité' ne sont pas des locutions françaises."
"French B2 Vocab 2","Collocation figée : 'susciter ___'","l'intérêt","l'attention","le questionnement","la réflexivité","'Susciter l'intérêt' est la collocation figée. 'Attirer l'attention' est la bonne collocation (pas 'susciter l'attention') ; 'susciter le questionnement' n'est pas une collocation établie ; 'susciter la réflexivité' est un non-sens (la réflexivité est un concept grammatical/philosophique, pas un sentiment qu'on suscite)."
"French B2 Vocab 2","À l'écrit soutenu, quelle locution remplace 'par contre' ?","en revanche","de l'autre côté","par ailleurs","d'un autre part","'En revanche' est la locution soutenue qui remplace 'par contre' à l'écrit. 'De l'autre côté' est spatial, pas logique ; 'par ailleurs' signifie 'de plus', pas 'par contre' ; 'd'un autre part' est agrammatical (on dit 'd'autre part')."
"French B2 Vocab 2","Complétez la collocation scientifique : 'Ces données ___ notre hypothèse.'","corroborent","approbent","concordent","consolident","'Corroborer une hypothèse' est le verbe scientifique consacré signifiant confirmer par des preuves. 'Approber' n'est pas un verbe français (on dit 'approuver') ; 'concorder' est intransitif (on dit 'concordent avec', pas 'concordent + COD') ; 'consolider' signifie renforcer physiquement, pas confirmer."
"French B2 Vocab 2","Collocation figée : 'porter ___ à la démocratie'","atteinte","dommage","nuisance","offense","'Porter atteinte à' est la locution juridique figée. 'Porter dommage', 'porter nuisance' et 'porter offense' ne sont pas des collocations françaises (on dit 'causer un dommage', 'causer une nuisance', 'faire offense')."
"French B2 Vocab 2","Formule administrative figée : 'J'ai l'honneur de ___ votre attention sur ce dossier.'","appeler","porter","diriger","amener","'J'ai l'honneur d'appeler votre attention' est la formule administrative figée. 'Porter attention' et 'diriger attention' ne se construisent pas avec 'votre attention sur' ; 'amener votre attention' est un calque de l'anglais ('bring your attention')."
"French B2 Vocab 2","Collocation institutionnelle figée : 'Le comité ___ un communiqué.'","a publié","a divulgué","a transmis","a proclamé","'Publier un communiqué' est la collocation institutionnelle figée. 'Divulguer' implique un secret révélé ; 'transmettre' implique un destinataire précis ; 'proclamer' s'emploie pour une déclaration solennelle orale, pas un document écrit."
"French B2 Vocab 2","Équivalent soutenu de 'très bon résultat' :","un résultat remarquable","un résultat probant","un résultat significatif","un résultat satisfaisant","'Remarquable' est l'adjectif soutenu pour qualifier un excellent résultat. 'Probant' signifie convaincant (pas nécessairement bon) ; 'significatif' est un terme statistique ; 'satisfaisant' est en deçà de 'très bon'."
"French B2 Vocab 2","Collocation figée : 'courir ___' (être en danger)","un risque","une crainte","un souci","une menace","'Courir un risque' est la collocation figée. 'Courir une crainte', 'courir un souci' et 'courir une menace' ne sont pas des expressions françaises."
"French B2 Vocab 2","Collocation figée : '___ ses engagements' (= les respecter scrupuleusement, registre soutenu)","honorer","observer","acquitter","satisfaire","'Honorer ses engagements' est la collocation figée soutenue. 'Observer' s'emploie pour des règles ou des prescriptions ; 'acquitter ses engagements' n'est pas une collocation française (on dit 's'acquitter de') ; 'satisfaire ses engagements' n'est pas une expression standard."
"French B2 Vocab 2","Complétez la formule figée : '___ moi, cette approche est risquée.' (registre soutenu)","Selon","Suivant","Concernant","Auprès de","'Selon moi' est la formulation soutenue consacrée pour introduire une opinion. 'Suivant moi' est agrammatical ('suivant' au sens de 'selon' ne se construit qu'avec un nom : 'suivant les experts') ; 'concernant moi' est agrammatical ; 'auprès de moi' signifie 'à côté de moi', pas 'à mon avis'."
"French B2 Vocab 2","Collocation figée (registre juridique) : 'faire ___ de quelque chose' (= mentionner officiellement)","état","cas","point","compte","'Faire état de' est la collocation figée du registre administratif/juridique signifiant signaler ou mentionner. 'Faire cas de' signifie accorder de l'importance à, pas mentionner ; 'faire point de' n'est pas une expression française (on dit 'faire le point sur') ; 'faire compte' n'existe pas."
"French B2 Vocab 2","Collocation académique figée : 'Le chercheur ___ une nouvelle théorie.' (= la proposer pour la première fois)","avance","déploie","lance","dresse","'Avancer une théorie' est la collocation académique figée pour proposer une théorie nouvelle. 'Déployer une théorie' n'est pas une collocation française ; 'lancer une théorie' est informel et inapproprié en registre académique ; 'dresser une théorie' n'est pas une expression française (on dresse un bilan ou un constat)."
