"title","question","correct","wrong1","wrong2","wrong3","explanation"
"French B1+ Grammar 2","Il ___ trop tard qu'il s'était trompé.","s'était rendu compte","s'avait rendu compte","était se rendu compte","s'était rendu compt","Pronominal avec 'être'; 's'avait' mauvais auxiliaire; 'était se' place le pronom après l'auxiliaire; 'compt' est une forme tronquée inexistante."
"French B1+ Grammar 2","Quand nous l'avons appris, sa grand-mère ___ depuis un mois.","était morte","avait morte","était mourir","a mort","'mourir' avec 'être' + accord (fém.); 'avait morte' mauvais auxiliaire; 'était mourir' garde l'infinitif; 'a mort' n'est pas un participe passé."
"French B1+ Grammar 2","À cette époque, ma mère ___ à peine.","était née","avait née","était naître","a née","'naître' avec 'être' + accord (fém.); 'avait née' mauvais auxiliaire; 'était naître' garde l'infinitif; 'a née' mauvais auxiliaire et temps."
"French B1+ Grammar 2","Dès qu'il ___ son repas, il est sorti.","avait terminé","avais terminé","terminait","avait terminer","Antériorité → plus-que-parfait; 'avais terminé' mauvaise personne (il → avait); 'terminait' est imparfait; 'avait terminer' garde l'infinitif."
"French B1+ Grammar 2","Ils ___ à peine quand la dispute a éclaté.","s'étaient parlé","s'avaient parlé","étaient se parlé","s'étaient parlés","'se parler' = COI → pas d'accord; 's'avaient' mauvais auxiliaire; 'étaient se' mauvaise position du pronom; 's'étaient parlés' accord erroné."
"French B1+ Grammar 2","Si tu ne ___ pas immédiatement, tu rateras le train.","pars","partiras","partirais","partais","Type 1: 'si' + présent; 'partiras' futur interdit après 'si'; 'partirais' conditionnel interdit; 'partais' imparfait (type 2)."
"French B1+ Grammar 2","Si tu vois Marc, ___ -lui bonjour de ma part.","dis","diras","dirais","disais","Type 1: impératif dans la principale; 'diras' futur; 'dirais' conditionnel; 'disais' imparfait — tous impossibles ici."
"French B1+ Grammar 2","Si vous ___ m'aider, j'apprécierai beaucoup.","pouvez","pourrez","pourriez","pouviez","Type 1: 'si' + présent, futur dans la principale; 'pourrez' futur interdit après 'si'; 'pourriez' conditionnel interdit après 'si'; 'pouviez' imparfait (type 2, mais la principale est au futur)."
"French B1+ Grammar 2","Que feras-tu si on t'___ ce poste?","offre","offrira","offrirait","offrais","Type 1: après 'si', présent obligatoire; 'offrira' futur interdit; 'offrirait' conditionnel interdit; 'offrais' imparfait (type 2)."
"French B1+ Grammar 2","Si j'___ toi, je n'accepterais jamais cette offre.","étais","suis","serais","aurais été","Type 2: 'si' + imparfait; 'suis' présent (type 1); 'serais' conditionnel interdit après 'si'; 'aurais été' conditionnel passé (type 3)."
"French B1+ Grammar 2","Si nous connaissions la vérité, nous ___ quoi faire.","saurions","savons","saurons","savions","Type 2: conditionnel présent; 'savons' présent; 'saurons' futur; 'savions' imparfait — seul le conditionnel est correct dans la principale."
"French B1+ Grammar 2","Si tu ___ vraiment, tu pourrais réussir cet examen.","voulais","veux","voudras","voudrais","Type 2: 'si' + imparfait; 'veux' présent; 'voudras' futur interdit; 'voudrais' conditionnel interdit après 'si'."
"French B1+ Grammar 2","Si vous alliez plus souvent au théâtre, vous ___ la différence.","verriez","voyez","verrez","voyiez","Type 2: conditionnel présent; 'voyez' présent; 'verrez' futur; 'voyiez' imparfait (subordonnée, pas principale)."
"French B1+ Grammar 2","S'il le fallait vraiment, je ___ tout abandonner.","pourrais","peux","pourrai","pouvais","Type 2: conditionnel présent; 'peux' présent; 'pourrai' futur; 'pouvais' imparfait."
"French B1+ Grammar 2","Si elle ___ mieux, elle ___ davantage.","travaillait / gagnerait","travaillerait / gagnait","travaillerait / gagnerait","travaillait / gagnait","Type 2: imparfait + conditionnel; 'travaillerait/gagnait' inverse les modes; 'travaillerait/gagnerait' met le conditionnel après 'si'; 'travaillait/gagnait' met l'imparfait dans la principale."
"French B1+ Grammar 2","Les victimes ___ par les pompiers.","ont été sauvées","ont sauvé","étaient sauver","a été sauvées","Passif passé composé, accord fém. pl.; 'ont sauvé' actif; 'étaient sauver' infinitif impossible; 'a été sauvées' auxiliaire singulier."
"French B1+ Grammar 2","La décision ___ bien avant notre arrivée.","avait été prise","avait pris","avait été prendre","avait être prise","Passif plus-que-parfait: 'avait été' + participe; 'avait pris' est actif; 'avait été prendre' garde l'infinitif; 'avait être' utilise l'infinitif au lieu du participe passé 'été'."
"French B1+ Grammar 2","Ce projet ___ immédiatement si on avait le budget.","serait lancé","lancerait","serait lancer","était lancé","Passif conditionnel: 'serait' + participe; 'lancerait' actif; 'serait lancer' infinitif impossible; 'était lancé' imparfait passif."
"French B1+ Grammar 2","Ce professeur ___ tous ses élèves.","est respecté de","est respecté avec","est respecté sous","est respecté à","Avec verbes de sentiment, agent introduit par 'de'; 'avec', 'sous', 'à' ne peuvent pas introduire l'agent passif."
"French B1+ Grammar 2","Cette maison mérite d'___ restaurée rapidement.","être","avoir","étant","été","Infinitif passif: 'être' + participe; 'avoir restaurée' actif impossible; 'étant' est gérondif; 'été' manque l'auxiliaire."
"French B1+ Grammar 2","Quand vous arriverez, tout ___ .","aura été préparé","aura préparé","sera préparer","avait été préparé","Passif futur antérieur: 'aura été' + participe; 'aura préparé' actif; 'sera préparer' infinitif impossible; 'avait été préparé' plus-que-parfait."
