"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Άποψη: προστακτική τελεία (μία φορά)","___ αυτό το γράμμα στο ταχυδρομείο, παρακαλώ.","Στείλε","Στέλνε","Στειλ","Στέλνεσαι","Η τελεία προστακτική χρησιμοποιείται για μία συγκεκριμένη πράξη: 'Στείλε'. Η ατελής 'Στέλνε' δηλώνει επαναλαμβανόμενη πράξη. Το 'Στειλ' και 'Στέλνεσαι' δεν είναι έγκυροι τύποι."
"Άποψη: παρατατικός για διαρκή κατάσταση","Τα παλαιά κτήρια ___ τότε σε άθλια κατάσταση.","βρίσκονταν","βρέθηκαν","βρεθούν","βρίσκονταιν","Η παρατατικός εκφράζει διαρκή κατάσταση στο παρελθόν: 'βρίσκονταν'. Ο αόριστος 'βρέθηκαν' δηλώνει στιγμιαία πράξη, 'βρεθούν' υποτακτική, και 'βρίσκονταιν' δεν υπάρχει ως τύπος."
"Άποψη: αόριστος για αλλαγή κατάστασης","Ξαφνικά, ο ουρανός ___ συννεφιασμένος.","έγινε","γίνεται","γίνονταν","γινόταν","Η ξαφνική αλλαγή κατάστασης εκφράζεται με αόριστο: 'έγινε'. Ο ενεστώτας 'γίνεται' και ο παρατατικός 'γινόταν' δεν εκφράζουν αλλαγή. Το 'γίνονταν' δεν είναι έγκυρος τύπος."
"Άποψη: υποτακτική ατελής (συνήθεια στο παρελθόν)","Πριν αρρωστήσει, συνήθιζε να ___ κάθε Κυριακή.","κολυμπά","κολυμπήσει","κολύμπα","κολυμπηθεί","Για επαναλαμβανόμενη πράξη μετά το 'συνήθιζε να' χρησιμοποιείται η υποτακτική ατελούς άποψης: 'να κολυμπά'. Το 'κολυμπήσει' τελεία άποψη, 'κολύμπα' παρατατικός οριστικής (δεν συντάσσεται με 'να'), και 'κολυμπηθεί' παθητική φωνή."
"Άποψη: μέλλοντας ατελής για μεταβατικό μέλλον","Τα επόμενα χρόνια ___ πολλά στον τομέα της τεχνολογίας.","θα αλλάζουν","θα αλλάξουν","θα άλλαζαν","θα αλλαχτούν","Για εξέλιξη ή διαρκή μεταβολή στο μέλλον χρησιμοποιείται ο ατελής μέλλοντας: 'θα αλλάζουν'. Ο τελικός 'θα αλλάξουν' δηλώνει ολοκληρωμένη αλλαγή, 'θα άλλαζαν' είναι παρατατικός, και 'θα αλλαχτούν' παθητική φωνή."
"Τυπικό ύφος: παθητική φωνή ενεστώτα","Τα έγγραφα ___ από την αρμόδια υπηρεσία.","εξετάζονται","εξετάζουν","εξετάστηκαν","εξετάζεσαι","Στο επίσημο ύφος προτιμάται η παθητική φωνή: 'εξετάζονται'. Το 'εξετάζουν' είναι ενεργητική φωνή, 'εξετάστηκαν' αόριστος, και 'εξετάζεσαι' είναι παθητικό β' ενικό."
"Τυπικό ύφος: παθητική φωνή αορίστου","Η αίτηση ___ σύμφωνα με τους κανονισμούς.","υποβλήθηκε","υπέβαλε","υποβλήθεις","υποβλέθηκε","Στο επίσημο γραπτό λόγο η παθητική φωνή αορίστου είναι: 'υποβλήθηκε'. Το 'υπέβαλε' είναι ενεργητική φωνή, 'υποβλήθεις' δεν υπάρχει ως τύπος, και 'υποβλέθηκε' είναι ορθογραφικό λάθος."
"Τυπικό ύφος: παθητική φωνή μέλλοντα","Οι αποφάσεις ___ στην επόμενη συνεδρίαση.","θα ανακοινωθούν","θα ανακοινώσουν","θα ανακοινωνόταν","θα ανακοινωθεί","Στο επίσημο ύφος η παθητική μελλοντική χρόνου (γ' πληθυντικό): 'θα ανακοινωθούν'. Το 'θα ανακοινώσουν' ενεργητική φωνή, 'θα ανακοινωνόταν' παρατατικός παθητικός, και 'θα ανακοινωθεί' είναι ενικό."
"Τυπικό ύφος: παθητικό μετοχικό κατηγορούμενο","Η σύμβαση ___ από αμφότερες τις πλευρές.","υπεγράφη","υπέγραψε","υπογράφτηκε ήταν","υπογράφω","Στο επίσημο ύφος ο αόριστος παθητικός 'υπεγράφη' είναι η λόγια μορφή. Το 'υπέγραψε' ενεργητική φωνή, 'υπογράφτηκε ήταν' δεν είναι έγκυρος τύπος, και 'υπογράφω' ενεστώτας."
"Τυπικό ύφος: παθητική φωνή υποτακτικής","Είναι απαραίτητο να ___ σχετική τεκμηρίωση.","προσκομιστεί","προσκομίζεται","προσκομίσει","προσκομισθείται","Το επίσημο ύφος προτιμά παθητική υποτακτική: 'να προσκομιστεί'. Το 'προσκομίζεται' ενεστώτας παθητικός (δεν συντάσσεται με 'να' εδώ με υποτακτική σημασία), 'προσκομίσει' ενεργητική υποτακτική, και 'προσκομισθείται' δεν υπάρχει."
"Τυπικό ύφος: παθητική φωνή για 'πήραν απόφαση'","Αποφασίστηκε ___ στην τελευταία συνεδρίαση.","ομόφωνα","ομόφωνους","ομόφωνο","ομόφωνη","Στο επίσημο ύφος χρησιμοποιείται παθητική σύνταξη. Το επίρρημα 'ομόφωνα' είναι η σωστή μορφή. Το 'ομόφωνους' είναι αιτιατική πληθυντικού επιθέτου, 'ομόφωνο' ουδέτερο επίθετο, και 'ομόφωνη' θηλυκό επίθετο."
"Τυπικό ύφος: λόγια έκφραση για χρόνο","___ της υποβολής της αίτησης ορίζεται σε τριάντα ημέρες.","Η προθεσμία","Ο χρόνος","Η ώρα","Το διάστημα ήταν","Στο επίσημο διοικητικό ύφος η λόγια λέξη 'προθεσμία' (deadline) είναι η κατάλληλη επιλογή. Το 'χρόνος' και 'ώρα' είναι λιγότερο εξειδικευμένα, και 'το διάστημα ήταν' δεν αποτελεί έγκυρη σύνταξη εδώ."
"Τυπικό ύφος: παθητική αόριστου σε επίσημη ανακοίνωση","Το νομοσχέδιο ___ από τη Βουλή.","ψηφίστηκε","ψήφισε","ψηφίζεται","ψηφιστεί","Σε επίσημη ανακοίνωση χρησιμοποιείται αόριστος παθητικός: 'ψηφίστηκε'. Το 'ψήφισε' ενεργητική φωνή, 'ψηφίζεται' ενεστώτας παθητικός, και 'ψηφιστεί' υποτακτική."
"Τυπικό ύφος: παθητική φωνή μέλλοντα (απρόσωπο)","___ ειδοποίηση σε όλους τους εγγεγραμμένους.","Θα αποσταλεί","Θα αποστείλει","Θα έχει αποστείλει","Θα αποστελλόταν","Στο επίσημο ύφος η παθητική μελλοντική: 'θα αποσταλεί'. Το 'θα αποστείλει' ενεργητική φωνή, 'θα έχει αποστείλει' παρακείμενος, και 'θα αποστελλόταν' δεν είναι έγκυρος τύπος."
"Μετοχή ενεστώτα: σχηματισμός -οντας","___ στο γραφείο, διάβασε τα έγγραφα.","Μπαίνοντας","Μπαίνωντας","Μπαίνοντος","Μπαίνων","Η μετοχή ενεστώτα σχηματίζεται με κατάληξη -οντας (ή -ώντας): 'Μπαίνοντας'. Το 'Μπαίνωντας' είναι ορθογραφικό λάθος, 'Μπαίνοντος' παλαιότυπη γενική μετοχής που δεν χρησιμοποιείται, και 'Μπαίνων' αρχαία μορφή."
"Μετοχή ενεστώτα: σχηματισμός -ώντας","___ την κατάσταση, ο υπουργός ζήτησε εξηγήσεις.","Αξιολογώντας","Αξιολογόντας","Αξιολογήσοντας","Αξιολογούντας","Τα ρήματα σε -ώ σχηματίζουν μετοχή ενεστώτα σε -ώντας: 'Αξιολογώντας'. Το 'Αξιολογόντας' λανθασμένη κατάληξη, 'Αξιολογήσοντας' δεν υπάρχει, και 'Αξιολογούντας' αρχαία μορφή."
"Μετοχή ενεστώτα: αμετάβλητη μορφή","Η εταιρεία, ___ τους στόχους της, ανακοίνωσε κέρδη.","επιτυγχάνοντας","επιτυγχάνοντα","επιτυγχάνοντος","επιτυγχάνωντας","Η μετοχή ενεστώτα είναι αμετάβλητη (δεν κλίνεται): 'επιτυγχάνοντας'. Τα 'επιτυγχάνοντα' και 'επιτυγχάνοντος' είναι κλιτές μορφές που δεν υπάρχουν στη ΝΕ, και 'επιτυγχάνωντας' ορθογραφικό λάθος."
"Μετοχή ενεστώτα: σημασία ταυτοχρονισμού","___ τη δήλωση, ο υπουργός αναφέρθηκε στις επιπτώσεις.","Αναγινώσκοντας","Αναγινώσκαντας","Αναγνωρίζοντος","Αναγνωριστεί","Η μετοχή ενεστώτα εκφράζει ταυτόχρονη πράξη: 'Αναγινώσκοντας'. Τα 'Αναγινώσκαντας' και 'Αναγνωρίζοντος' δεν είναι έγκυροι τύποι, και 'Αναγνωριστεί' υποτακτική."
"Μετοχή ενεστώτα: αιτιολογική χρήση","___ την αρμοδιότητα, ο διευθυντής έλαβε την απόφαση.","Έχοντας","Έχοντα","Έχοντος","Είχοντας","Η μετοχή 'έχοντας' χρησιμοποιείται εδώ αιτιολογικά (επειδή είχε την αρμοδιότητα). Τα 'Έχοντα' και 'Έχοντος' δεν είναι έγκυροι τύποι στη Νέα Ελληνική, και 'Είχοντας' δεν υπάρχει."
"Μετοχή παρακειμένου παθητική: γένος αρσενικό","Ο ___ φάκελος είχε σφραγιστεί πριν από μέρες.","σφραγισμένος","σφραγισμένη","σφραγισμένο","σφραγισόμενος","Η παθητική μετοχή παρακειμένου για αρσενικό ονοματικό σχηματίζεται σε -μένος: 'σφραγισμένος'. Το 'σφραγισμένη' θηλυκό, 'σφραγισμένο' ουδέτερο, και 'σφραγισόμενος' δεν είναι έγκυρος τύπος."
"Μετοχή παρακειμένου παθητική: γένος θηλυκό","Η ___ έκθεση περιείχε τα αποτελέσματα.","κατατεθειμένη","κατατεθειμένος","κατατεθειμένο","κατατεθέμενη","Η παθητική μετοχή συμφωνεί με το θηλυκό ουσιαστικό 'έκθεση': 'κατατεθειμένη'. Το 'κατατεθειμένος' αρσενικό, 'κατατεθειμένο' ουδέτερο, και 'κατατεθέμενη' δεν είναι έγκυρος τύπος."
"Μετοχή παρακειμένου παθητική: γένος ουδέτερο","Το ___ σχέδιο εγκρίθηκε από την επιτροπή.","εγκεκριμένο","εγκεκριμένος","εγκεκριμένη","εγκεκριμμένο","Η παθητική μετοχή για ουδέτερο: 'εγκεκριμένο'. Το 'εγκεκριμένος' αρσενικό, 'εγκεκριμένη' θηλυκό, και 'εγκεκριμμένο' ορθογραφικό λάθος (διπλό μ)."
"Μετοχή παρακειμένου παθητική: πληθυντικός αρσενικό","Οι ___ φοιτητές έλαβαν το πτυχίο τους.","εγγεγραμμένοι","εγγεγραμμένος","εγγεγραμμένα","εγγεγραμμένη","Η παθητική μετοχή για πληθυντικό αρσενικό: 'εγγεγραμμένοι'. Το 'εγγεγραμμένος' ενικό αρσενικό, 'εγγεγραμμένα' ουδέτερο πληθυντικό, και 'εγγεγραμμένη' θηλυκό ενικό."
"Μετοχή παρακειμένου παθητική: πληθυντικός θηλυκό","Οι ___ αιτήσεις θα εξεταστούν από την επιτροπή.","υποβεβλημένες","υποβεβλημένος","υποβεβλημένα","υποβεβλημμένες","Η παθητική μετοχή για πληθυντικό θηλυκό: 'υποβεβλημένες'. Το 'υποβεβλημένος' αρσενικό ενικό, 'υποβεβλημένα' ουδέτερο πληθυντικό, και 'υποβεβλημμένες' ορθογραφικό λάθος."
"Μετοχή ενεστώτα: ρήμα -ώ (τρίτη συζυγία)","___ την πρόοδο, το συμβούλιο επέλεξε να συνεχίσει.","Παρακολουθώντας","Παρακολουθόντας","Παρακολουθώοντας","Παρακολουθούντας","Τα ρήματα σε -ώ/-άω σχηματίζουν μετοχή ενεστώτα σε -ώντας: 'Παρακολουθώντας'. Το 'Παρακολουθόντας' λανθασμένη κατάληξη, 'Παρακολουθώοντας' δεν υπάρχει, και 'Παρακολουθούντας' αρχαιότροπη μορφή."
"Μετοχή παρακειμένου: σε ρόλο επιθέτου","Τα ___ στοιχεία επιβεβαίωσαν τις υποψίες.","συλλεχθέντα","συλλεχθείς","συλλεχθέντος","συλλεγμένοι","Η παθητική μετοχή για ουδέτερο πληθυντικό ('στοιχεία'): 'συλλεχθέντα' (λόγια) ή 'συλλεγμένα'. Ο τύπος 'συλλεχθείς' αρσενικό ονομαστικό ενικού, 'συλλεχθέντος' γενική ενικού, και 'συλλεγμένοι' αρσενικό πληθυντικό."
"Άποψη: αόριστος σε αφήγηση (sequence of events)","Πρώτα ___ το τηλέφωνο και μετά άνοιξε την πόρτα.","χτύπησε","χτυπούσε","χτυπήσει","χτυπάει","Σε αφήγηση παρελθόντος, διαδοχικές πράξεις εκφράζονται με αόριστο: 'χτύπησε'. Ο παρατατικός 'χτυπούσε' δηλώνει διάρκεια, 'χτυπήσει' υποτακτική, και 'χτυπάει' ενεστώτας."
"Άποψη: παρατατικός για υπόβαθρο (background)","Ενώ ___ η βροχή, ο Κώστας έγραφε στο γραφείο του.","έπεφτε","έπεσε","πέσει","πέφτει","Ο παρατατικός εκφράζει υπόβαθρο (background action) σε σχέση με πρωτεύουσα πράξη: 'έπεφτε'. Ο αόριστος 'έπεσε' ολοκλήρωση, 'πέσει' υποτακτική, και 'πέφτει' ενεστώτας."
"Άποψη: υποτακτική τελεία για εντολή (directive)","Ο γιατρός ζήτησε να ___ αμέσως το φάρμακο.","ληφθεί","λαμβάνεται","λαμβάνεται εδώ","ληφθείτε","Η τελεία υποτακτική παθητική 'ληφθεί' εκφράζει συγκεκριμένη πράξη που πρέπει να ολοκληρωθεί. Το 'λαμβάνεται' ενεστώτας (ατελής), 'λαμβάνεται εδώ' δεν είναι έγκυρη σύνταξη, και 'ληφθείτε' πληθυντικό."
"Τυπικό ύφος: λόγια παθητική φωνή αορίστου","Το ζήτημα ___ κατά τη διάρκεια της συνεδρίασης.","συζητήθηκε","συζητήθηκαν","συζητείται","συζήτησε","Ο αόριστος παθητικός για το ζήτημα (ενικό): 'συζητήθηκε'. Το 'συζητήθηκαν' πληθυντικό, 'συζητείται' ενεστώτας παθητικός, και 'συζήτησε' ενεργητικός."
"Τυπικό ύφος: παθητική για απρόσωπη αναφορά","___ ότι η πρόταση δεν ικανοποιεί τις απαιτήσεις.","Επισημαίνεται","Επισημαίνει","Επισήμαναν","Επισημάνθηκαν","Στο επίσημο ύφος η απρόσωπη παθητική 'επισημαίνεται' χρησιμοποιείται για αντικειμενική παρουσίαση. Το 'επισημαίνει' ενεργητική (χρειάζεται υποκείμενο), 'επισήμαναν' αόριστος ενεργητικός, και 'επισημάνθηκαν' πληθυντικό παθητικό."
"Τυπικό ύφος: λόγια παθητική φωνή μέλλοντα","Τα αποτελέσματα ___ την επόμενη εβδομάδα.","θα δημοσιευθούν","θα δημοσιεύσουν","θα δημοσιεύονται","θα δημοσιευθεί","Η παθητική μελλοντική πληθυντικού: 'θα δημοσιευθούν'. Το 'θα δημοσιεύσουν' ενεργητική φωνή, 'θα δημοσιεύονται' ατελής (ενεστώτας), και 'θα δημοσιευθεί' ενικό."
"Μετοχή ενεστώτα: χρόνος (ταυτοχρονισμός)","___ για έξοδο, ο υπάλληλος υπέγραψε τα τελευταία έγγραφα.","Προετοιμαζόμενος","Προετοιμαζόμενους","Προετοιμαζόμενη","Προετοιμαζομένου","Η κλιτή (εδώ: αρσενικό ενικό) παθητική μετοχή ενεστώτα: 'Προετοιμαζόμενος'. Το 'Προετοιμαζόμενους' αιτιατική πληθυντικού, 'Προετοιμαζόμενη' θηλυκό, και 'Προετοιμαζομένου' γενική αρχαιότροπη."
"Μετοχή παρακειμένου παθητική: γενική (κτητική)","Η αξία του ___ αυτοκινήτου ήταν υψηλή.","μεταχειρισμένου","μεταχειρισμένο","μεταχειρισμένος","μεταχειρισμένη","Η παθητική μετοχή στη γενική ενικού αρσενικού: 'μεταχειρισμένου'. Το 'μεταχειρισμένο' ουδέτερο ονομαστική/αιτιατική, 'μεταχειρισμένος' αρσενικό ονομαστική, και 'μεταχειρισμένη' θηλυκό."
"Μετοχή παρακειμένου παθητική: σε αιτιατική","Βρήκαν τον ___ λογαριασμό πίσω από τα βιβλία.","χαμένο","χαμένης","χαμένοι","χαμένους","Ο 'λογαριασμός' είναι αρσενικό ενικό αιτιατικής: 'χαμένο' (άρθρο 'τον' + αιτιατική). Το 'χαμένης' γενική θηλυκού, 'χαμένοι' αρσενικό πληθυντικό ονομαστική, και 'χαμένους' αρσενικό πληθυντικό αιτιατική."
"Άποψη: υποτακτική ατελής σε στόχο","Προσπαθεί να ___ καλύτερος κάθε μέρα.","γίνεται","γίνει","γέγονε","γενόταν","Η ατελής υποτακτική 'να γίνεται' εκφράζει συνεχή προσπάθεια (κάθε μέρα). Η τελεία 'να γίνει' εκφράζει ολοκλήρωση. Εδώ η ατελής είναι σωστή λόγω 'κάθε μέρα'. Το 'γέγονε' αρχαία μορφή, και 'γενόταν' παθητικός παρατατικός."
"Άποψη: μέλλοντας ατελής για πρόγραμμα","Αύριο θα ___ για την Αθήνα νωρίς το πρωί.","φεύγουμε","φύγουμε","έφυγα","φεύγεις","Ο ατελής μέλλοντας (θα + ενεστώτας) εκφράζει προγραμματισμένη πράξη: 'θα φεύγουμε'. Η τελεία άποψη 'φύγουμε' δηλώνει ολοκλήρωση εξόδου, 'έφυγα' αόριστος α' ενικού, και 'φεύγεις' β' ενικό ενεστώτα."
"Τυπικό ύφος: λόγια ρήματα αντί καθημερινών","Το συμβούλιο ___ ότι το σχέδιο ήταν ελλιπές.","διαπίστωσε","βρήκε","είδε","θεωρούσε","Στο επίσημο ύφος χρησιμοποιείται το λόγιο ρήμα 'διαπίστωσε' αντί του καθημερινού 'βρήκε'. Τα 'βρήκε', 'είδε', και 'θεωρούσε' είναι γραμματικά σωστά αλλά ανεπίσημα για επίσημο έγγραφο. Σημείωση: εδώ δοκιμάζεται λεξιλογική εκλογή επίσημου ύφους."
"Μετοχή ενεστώτα: σύνταξη με υποκείμενο","Η εταιρεία, ___ τις ζημίες, κατέθεσε αγωγή.","αποτιμώντας","αποτιμόντας","αποτιμώντα","αποτιμήσαντας","Τα ρήματα σε -ώ σχηματίζουν μετοχή σε -ώντας: 'αποτιμώντας'. Το 'αποτιμόντας' λανθασμένη κατάληξη, 'αποτιμώντα' κλιτή μορφή που δεν υπάρχει, και 'αποτιμήσαντας' αρχαιότροπη μορφή αορίστου."
"Μετοχή παρακειμένου: κλίση σε γενική θηλυκού","Η τιμή της ___ γης ήταν υψηλή.","αγορασμένης","αγορασμένο","αγορασμένης είναι","αγορασμένου","Η παθητική μετοχή σε γενική ενικού θηλυκού: 'αγορασμένης'. Το 'αγορασμένο' ουδέτερο ονομαστική, 'αγορασμένης είναι' δεν είναι έγκυρη φράση, και 'αγορασμένου' γενική αρσενικού/ουδετέρου."
