"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Ακαδημαϊκό: συσχέτιση","Η έρευνα βρήκε ισχυρή ___ μεταξύ άσκησης και ποιότητας ύπνου.","συσχέτιση","σφουγγαρίστρα","κουβέρτα","μπανιέρα","Η συσχέτιση είναι η στατιστική σχέση μεταξύ δύο μεταβλητών. Σφουγγαρίστρα, κουβέρτα και μπανιέρα ανήκουν στον χώρο του σπιτιού."
"Ακαδημαϊκό: διατριβή","Η διδακτορική ___ απαιτεί χρόνια πρωτότυπης έρευνας.","διατριβή","διακοπτήρα","διακήρυξη","διάδρομο","Η διατριβή είναι η εκτεταμένη επιστημονική εργασία που συντάσσεται για τη λήψη διδακτορικού τίτλου. Διακήρυξη σημαίνει επίσημη ανακοίνωση και δεν αναφέρεται σε επιστημονικό έγγραφο."
"Ακαδημαϊκό: πλαγιογραφία","Η ___ συνίσταται στη χρήση έργου άλλου χωρίς την κατάλληλη αναφορά.","λογοκλοπή","λογοθεσία","λογιστική","λαχανόσουπα","Η λογοκλοπή είναι η παράνομη και αντιδεοντολογική ιδιοποίηση πνευματικής εργασίας άλλου. Τα άλλα ουσιαστικά δεν έχουν σχέση με αυτή την έννοια."
"Ακαδημαϊκό: δείγμα","Το ___ της μελέτης αποτελούνταν από πεντακόσιους συμμετέχοντες.","δείγμα","δελτίο","δελφίνι","δεντρολίβανο","Το δείγμα είναι η αντιπροσωπευτική ομάδα που επιλέγεται από έναν πληθυσμό για έρευνα. Τα άλλα ουσιαστικά ανήκουν σε άσχετα πεδία."
"Ακαδημαϊκό: μεταβλητή","Στο πείραμα, η ανεξάρτητη ___ είναι αυτή που ελέγχεται από τον ερευνητή.","μεταβλητή","μεταμέλεια","μετακόμιση","μεταφορά","Η μεταβλητή είναι ένα στοιχείο που μπορεί να πάρει διαφορετικές τιμές σε ένα πείραμα. Μεταμέλεια, μετακόμιση και μεταφορά έχουν τελείως διαφορετικές σημασίες."
"Ακαδημαϊκό: λοιπό κενό","Η έρευνα παρουσιάζει ένα σημαντικό ___ στα δεδομένα της μεσαιωνικής περιόδου.","κενό","κεφάλι","κεράσι","κεντητό","Το κενό (lacuna) σε ακαδημαϊκό πλαίσιο σημαίνει έλλειψη ή απουσία στοιχείων. Κεφάλι, κεράσι και κεντητό ανήκουν σε άσχετες σημασιολογικές κατηγορίες."
"Ακαδημαϊκό: συλλογισμός","Ο ___ του επιστήμονα βασίστηκε σε επαγωγική λογική.","συλλογισμός","σύλληψη","συλλαβή","σύλλογο","Ο συλλογισμός είναι η λογική διαδικασία εξαγωγής συμπερασμάτων. Σύλληψη σημαίνει σύλληψη εγκλήματος ή σύλληψη ιδέας, αλλά δεν ανταποκρίνεται στη λογική-επιστημονική σημασία του συλλογισμού. Συλλαβή και σύλλογος ανήκουν σε άσχετα πεδία."
"Ακαδημαϊκό: τεκμηρίωση","Η ___ των αποτελεσμάτων γίνεται με πρωτογενείς πηγές και αριθμητικά δεδομένα.","τεκμηρίωση","τυποποίηση","ταπητουργία","τεφτέρι","Η τεκμηρίωση είναι η παροχή αποδεικτικών στοιχείων που υποστηρίζουν μια θέση. Τυποποίηση, ταπητουργία και τεφτέρι δεν σχετίζονται με επιστημονικές αποδείξεις."
"Επαγγελματικό: κύκλος εργασιών","Ο ετήσιος ___ της εταιρείας ξεπέρασε τα δέκα εκατομμύρια ευρώ.","κύκλος εργασιών","κύκλος φίλων","κύκλος μαθημάτων","κύκλος αγωνιών","Ο κύκλος εργασιών είναι το σύνολο των εσόδων μιας επιχείρησης. Κύκλος φίλων, μαθημάτων και αγωνιών είναι εντελώς διαφορετικές χρήσεις της λέξης «κύκλος»."
"Επαγγελματικό: προθεσμία","Πρέπει να υποβάλουμε την πρόταση πριν από την ___ της Παρασκευής.","προθεσμία","προδοσία","πρόσληψη","προέλαση","Η προθεσμία είναι η τελευταία ημερομηνία για να ολοκληρωθεί κάτι. Προδοσία, πρόσληψη και προέλαση έχουν τελείως διαφορετικές σημασίες."
"Επαγγελματικό: διαπραγμάτευση","Μετά από μακρές ___, οι δύο εταιρείες κατέληξαν σε συμφωνία.","διαπραγματεύσεις","διαγωνισμούς","διαμερίσματα","διαρρήξεις","Η διαπραγμάτευση είναι η διαδικασία συζήτησης για να επιτευχθεί συμφωνία. Διαγωνισμοί, διαμερίσματα και διαρρήξεις έχουν εντελώς άσχετες σημασίες."
"Επαγγελματικό: υλοποίηση","Η τεχνική ομάδα θα αναλάβει την ___ του νέου συστήματος.","υλοποίηση","υπνοβασία","υδατοσφαίριση","υδραυλική","Η υλοποίηση σημαίνει η πρακτική εφαρμογή ενός σχεδίου. Υπνοβασία, υδατοσφαίριση και υδραυλική ανήκουν σε άσχετα πεδία."
"Επαγγελματικό: αρμοδιότητα","Η ___ αυτή ανήκει στο τμήμα νομικών υπηρεσιών.","αρμοδιότητα","αρμεγία","αρμολόγηση","αρμοκαλόγρια","Η αρμοδιότητα είναι ο τομέας ευθύνης ή εξουσίας ενός τμήματος ή ατόμου. Τα άλλα δεν είναι έγκυρες λέξεις ή ανήκουν σε τελείως άσχετα πεδία."
"Επαγγελματικό: οργανόγραμμα","Το ___ της εταιρείας δείχνει την ιεραρχία και τις σχέσεις μεταξύ των τμημάτων.","οργανόγραμμα","οργανισμός","οργασμός","οργάνωση","Το οργανόγραμμα είναι η γραφική αναπαράσταση της οργανωτικής δομής μιας επιχείρησης. Οργανισμός, οργασμός και οργάνωση έχουν διαφορετικές σημασίες."
"Επαγγελματικό: ισολογισμός","Ο ετήσιος ___ δείχνει τα περιουσιακά στοιχεία και τις υποχρεώσεις της επιχείρησης.","ισολογισμός","ισοδύναμος","ισόβιος","ισόγειο","Ο ισολογισμός είναι το λογιστικό έγγραφο που συνοψίζει την οικονομική κατάσταση μιας επιχείρησης. Τα άλλα παράγωγα του «ισο-» έχουν εντελώς διαφορετικές σημασίες."
"Επαγγελματικό: κίνητρο","Η εταιρεία προσφέρει οικονομικά ___ στους πιο παραγωγικούς υπαλλήλους.","κίνητρα","κίνηση","κινηματογράφο","κίνδυνο","Τα κίνητρα είναι οι παρορμήσεις ή τα βραβεία που ενθαρρύνουν μια συμπεριφορά. Κίνηση, κινηματογράφος και κίνδυνος έχουν τελείως διαφορετικές σημασίες."
"Επαγγελματικό: ρήτρα","Η σύμβαση περιέχει ___ που προβλέπει χρηματική ποινή σε περίπτωση καθυστέρησης.","ρήτρα","ρήμα","ρήξη","ρήγα","Η ρήτρα είναι μια ειδική διάταξη σε σύμβαση που καθορίζει όρους, υποχρεώσεις ή δικαιώματα. Ρήμα, ρήξη και ρήγας έχουν εντελώς διαφορετικές σημασίες."
"Επαγγελματικό: αμοιβή","Η μηνιαία ___ του υπαλλήλου αυξήθηκε μετά την αξιολόγησή του.","αμοιβή","αμαρτία","αμφίβολος","αμέλεια","Η αμοιβή είναι η οικονομική αντιπαροχή για εργασία ή υπηρεσίες. Αμαρτία, αμφίβολος και αμέλεια έχουν εντελώς διαφορετικές σημασίες."
"Επαγγελματικό: ανάθεση","Ο διευθυντής αποφάσισε την ___ του έργου σε εξωτερικό συνεργάτη.","ανάθεση","ανάταση","ανάβαση","ανάτρεψη","Η ανάθεση σημαίνει η ανάθεση καθηκόντων ή έργου σε κάποιον. Ανάταση, ανάβαση και ανατροπή έχουν τελείως διαφορετικές σημασίες."
"Επαγγελματικό: εισφορά","Κάθε μήνα κρατείται ___ για την κοινωνική ασφάλιση από τον μισθό.","εισφορά","εισβολή","εισαγωγή","εισοδηματίας","Η εισφορά είναι η υποχρεωτική πληρωμή σε ασφαλιστικό ή συνταξιοδοτικό ταμείο. Εισβολή και εισαγωγή έχουν τελείως διαφορετικές σημασίες. Εισοδηματίας σημαίνει αυτός που ζει από εισόδημα και δεν μπορεί να «κρατηθεί» από μισθό."
"Επαγγελματικό: υπόμνημα","Ο διευθυντής έστειλε ___ σε όλους τους υπαλλήλους σχετικά με τις νέες πολιτικές.","υπόμνημα","υπόδηση","υποδοχή","υπόδυση","Το υπόμνημα είναι ένα επίσημο εγγυητικό έγγραφο ή ανακοίνωση εντός οργανισμού. Υπόδηση, υποδοχή και υπόδυση έχουν εντελώς διαφορετικές σημασίες."
"Επαγγελματικό: αποζημίωση","Ο εργαζόμενος έλαβε ___ μετά την απόλυσή του χωρίς αιτία.","αποζημίωση","αποστολή","αποχή","απόδραση","Η αποζημίωση είναι το οικονομικό ποσό που καταβάλλεται ως αντιστάθμιση για ζημία ή απώλεια. Αποστολή, αποχή και απόδραση έχουν εντελώς διαφορετικές σημασίες."
"Επαγγελματικό: πρόγραμμα εργασιών","Η ημερήσια ___ της συνεδρίασης περιελάμβανε τέσσερα θέματα.","διάταξη","διαστρωμάτωση","διάχυτος","διάβαση","Η διάταξη (ή διάταξη ημερησίας) είναι η λίστα θεμάτων που θα συζητηθούν σε μια συνεδρίαση. Διαστρωμάτωση, διάχυτος και διάβαση έχουν τελείως διαφορετικές σημασίες."
"Επαγγελματικό: έκθεση","Η ετήσια ___ παρουσίασε λεπτομερώς τα οικονομικά αποτελέσματα.","έκθεση","έκρηξη","έκλειψη","έκκλιση","Η έκθεση (report) είναι επίσημο έγγραφο που παρουσιάζει πληροφορίες και αποτελέσματα. Έκρηξη, έκλειψη και έκκλιση έχουν εντελώς διαφορετικές σημασίες."
"Επαγγελματικό: ενδιαφερόμενο μέρος","Κάθε ___ του έργου, από τους επενδυτές ως τους τελικούς χρήστες, συμμετείχε στη διαδικασία.","ενδιαφερόμενο μέρος","ενδιαφέρον αντικείμενο","ενδεχόμενο γεγονός","ενδυναμωτικό πρόγραμμα","Το ενδιαφερόμενο μέρος (stakeholder) είναι κάθε πρόσωπο ή ομάδα που έχει συμφέρον σε ένα έργο. Τα άλλα δεν αποδίδουν αυτήν την έννοια."
"Ακαδημαϊκό: επισκόπηση","Η ___ της βιβλιογραφίας συνόψισε τα κύρια ευρήματα των τελευταίων είκοσι χρόνων.","επισκόπηση","επίσχεση","επίστρωση","επισκευή","Η επισκόπηση (review) είναι η συστηματική ανασκόπηση και αξιολόγηση υπάρχουσας βιβλιογραφίας. Επίσχεση, επίστρωση και επισκευή έχουν εντελώς διαφορετικές σημασίες."
"Ακαδημαϊκό: αντίκτυπος","Ο ___ της έρευνας στην εκπαιδευτική πολιτική ήταν σημαντικός.","αντίκτυπος","αντικατοπτρισμός","αντίδοτο","αντιπροσφορά","Ο αντίκτυπος σημαίνει η επίδραση ή το αποτέλεσμα κάτι σε έναν τομέα. Αντικατοπτρισμός, αντίδοτο και αντιπροσφορά έχουν εντελώς διαφορετικές σημασίες."
"Ακαδημαϊκό: επαρκής","Τα στοιχεία δεν ήταν ___ για να υποστηρίξουν το συμπέρασμα.","επαρκή","επίπεδα","επιφανειακούς","επαγγελματισμός","Επαρκή σημαίνει αρκετά, ικανοποιητικά. Επίπεδα είναι άσχετης σημασίας επίθετο. Επιφανειακούς είναι αρσενικής πτώσης και δεν συμφωνεί με το ουδέτερο πληθυντικό «στοιχεία». Επαγγελματισμός είναι ουσιαστικό ενικού και δεν μπορεί να λειτουργήσει ως κατηγόρημα του «στοιχεία»."
"Ακαδημαϊκό: αμφισβητώ","Ποια λέξη σημαίνει «θέτω υπό αμφιβολία την εγκυρότητα κάτι με επιχειρήματα»;","αμφισβητώ","διεκδικώ","επικυρώνω","αποκηρύσσω","Αμφισβητώ σημαίνει ακριβώς αυτό: αμφιβάλλω για την ορθότητα κάτι και το αμφιβάλλω με επιχειρήματα. Διεκδικώ σημαίνει ζητώ κάτι ως δικαίωμά μου. Επικυρώνω σημαίνει επιβεβαιώνω ή εγκρίνω. Αποκηρύσσω σημαίνει δηλώνω ότι αρνούμαι κάτι ή κάποιον."
"Ακαδημαϊκό: θεωρητικό πλαίσιο","Η έρευνα βασίστηκε σε ένα σαφές ___ που καθόριζε τις βασικές έννοιες.","θεωρητικό πλαίσιο","θεωρητικό σφάλμα","θεωρητικό ψήφισμα","θεωρητικό ταξίδι","Το θεωρητικό πλαίσιο είναι το σύνολο εννοιών και θεωριών που στηρίζει μια έρευνα. Τα άλλα δεν αποτελούν επιστημονικούς όρους."
"Ακαδημαϊκό: ερευνητικό κενό","Ο ερευνητής εντόπισε σημαντικό ___ στη βιβλιογραφία του θέματος.","ερευνητικό κενό","ερευνητικό αίτημα","ερευνητικό βραβείο","ερευνητικό γεύμα","Το ερευνητικό κενό είναι ένα ανεξερεύνητο ζήτημα ή έλλειψη γνώσης στη βιβλιογραφία. Τα άλλα δεν αποδίδουν αυτή τη σημασία."
"Επαγγελματικό: χαρτοφυλάκιο","Ο υποψήφιος παρουσίασε ένα εκτεταμένο ___ με δείγματα της δουλειάς του.","χαρτοφυλάκιο","χαρτοβασιλιά","χαρτόκουτο","χαρτοπαίγνιο","Το χαρτοφυλάκιο (portfolio) είναι η συλλογή έργων που παρουσιάζει τις ικανότητες ενός επαγγελματία. Χαρτοβασιλιά, χαρτόκουτο και χαρτοπαίγνιο δεν έχουν καμία σχέση."
"Επαγγελματικό: σύμβαση","Πριν αρχίσει η εργασία, και οι δύο πλευρές υπέγραψαν τη ___.","σύμβαση","συνδρομή","συλλαβή","συνέλευση","Η σύμβαση είναι το νομικό έγγραφο που ορίζει τους όρους μεταξύ εργοδότη και εργαζομένου ή μεταξύ επιχειρήσεων. Συνδρομή, συλλαβή και συνέλευση έχουν τελείως διαφορετικές σημασίες."
"Επαγγελματικό: συνέντευξη","Ο υποψήφιος πέρασε επιτυχώς τη ___ και προσλήφθηκε.","συνέντευξη","συνέπεια","σύνδεση","συνωμοσία","Η συνέντευξη εργασίας είναι η επίσημη συνάντηση μεταξύ υποψήφιου και εργοδότη. Συνέπεια, σύνδεση και συνωμοσία έχουν τελείως διαφορετικές σημασίες."
"Επαγγελματικό: αποδοτικός","Η νέα διαδικασία αποδείχτηκε πολύ ___ ως προς τη χρήση πόρων.","αποδοτική","αποφευκτική","αποδυναμωτική","αποκρυπτογραφική","Αποδοτική σημαίνει αποτελεσματική και οικονομική ως προς πόρους και χρόνο. Τα άλλα επίθετα δεν αποδίδουν αυτή τη σημασία."
"Επαγγελματικό: εκπαίδευση προσωπικού","Η εταιρεία επένδυσε σε ___ για να αναβαθμίσει τις δεξιότητες των υπαλλήλων.","κατάρτιση","κατάρρευση","κατάσχεση","κατάταξη","Η κατάρτιση σημαίνει επαγγελματική εκπαίδευση και ανάπτυξη δεξιοτήτων. Κατάρρευση, κατάσχεση και κατάταξη έχουν εντελώς διαφορετικές σημασίες."
"Επαγγελματικό: τιμολόγιο","Ο προμηθευτής εξέδωσε ___ για τα αγαθά που παραδόθηκαν.","τιμολόγιο","τιμοκατάλογο","τιμαριθμοποίηση","τιμή παραχώρησης","Το τιμολόγιο είναι το επίσημο έγγραφο που εκδίδει ο πωλητής για την καταγραφή μιας συναλλαγής. Τα άλλα δεν αποδίδουν αυτή τη σημασία."
"Ακαδημαϊκό: μεθοδολογικός περιορισμός","Κάθε έρευνα πρέπει να αναγνωρίζει τους ___ της.","μεθοδολογικούς περιορισμούς","μεθοδολογικούς ορισμούς","μεθοδολογικούς κινδύνους","μεθοδολογικούς εορτασμούς","Οι μεθοδολογικοί περιορισμοί είναι τα εγγενή αδύνατα σημεία ή εμπόδια της ερευνητικής μεθόδου. Ορισμοί, κίνδυνοι και εορτασμοί δεν αποδίδουν αυτή την έννοια."
"Επαγγελματικό: εξωτερική ανάθεση","Η εταιρεία αποφάσισε να κάνει ___ της παραγωγής σε τρίτες χώρες.","εξωτερική ανάθεση","εξωτερική διακόσμηση","εξωτερική ασφάλιση","εξωτερική διακήρυξη","Η εξωτερική ανάθεση (outsourcing) σημαίνει ανάθεση λειτουργιών σε εξωτερικούς παρόχους. Τα άλλα δεν αποδίδουν αυτή τη σημασία."
"Ακαδημαϊκό: ποσοτική έρευνα","Η ___ χρησιμοποιεί αριθμητικά δεδομένα και στατιστική ανάλυση.","ποσοτική έρευνα","ποσοτική κατανάλωση","ποσοτική παρέμβαση","ποσοτική μαγειρική","Η ποσοτική έρευνα εστιάζει στη μέτρηση και την ανάλυση αριθμητικών δεδομένων. Κατανάλωση, παρέμβαση και μαγειρική δεν αποδίδουν αυτή τη σημασία."
