"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Ο οποίος: αιτ. με ουδέτερο πληθ.","Τα ζητήματα, ___ θίξαμε στη συνέντευξη, χρειάζονται ανάλυση.","τα οποία","τους οποίους","των οποίων","οι οποίοι","Τα ζητήματα (ουδέτερο πληθυντικό) είναι αντικείμενο: αιτιατική ουδέτερη πληθυντική 'τα οποία'. Οι άλλες μορφές έχουν λάθος γένος ή πτώση."
"Ο οποίος: γενική θηλ. ενικού","Η πόλη, ___ η ιστορία είναι πλούσια, αξίζει επίσκεψη.","της οποίας","η οποία","την οποία","που της","Εκφράζεται κτητική σχέση ('η ιστορία της'): γενική θηλυκή ενικού 'της οποίας'. 'Η οποία' ονομαστική, 'την οποία' αιτιατική, 'που της' επαναλαμβάνει αντωνυμία αδόκιμα."
"Σύνδεσμος: ωστόσο","Η ταινία ήταν μακρά· ___, άξιζε τον κόπο να την παρακολουθήσει κανείς.","ωστόσο","επομένως","εξάλλου","άρα","'Ωστόσο' εκφράζει εναντίωση (= παρά ταύτα). Το νόημα εδώ είναι: παρόλο που ήταν μακρά, άξιζε — εναντίωση. 'Επομένως' και 'άρα' εκφράζουν συμπέρασμα, 'εξάλλου' προσθήκη επιχειρήματος — όλα άτοπα εδώ."
"Σύνδεσμος: εντούτοις","Ο καιρός ήταν άσχημος· ___, αποφάσισαν να συνεχίσουν την εκδρομή.","εντούτοις","εξάλλου","επομένως","άλλωστε","'Εντούτοις' σημαίνει 'παρ' όλα αυτά' — εναντίωση. 'Εξάλλου' και 'άλλωστε' προσθέτουν επιχείρημα, 'επομένως' εκφράζει συμπέρασμα — κανένα δεν αποδίδει την εναντίωση που ζητά το κείμενο."
"Σύνδεσμος: εξάλλου","Το φαγητό ήταν ανούσιο· ___, η μερίδα ήταν πολύ μικρή.","εξάλλου","ωστόσο","επομένως","άρα","'Εξάλλου' προσθέτει ένα επιπλέον αρνητικό στοιχείο στην ίδια κατεύθυνση: ανούσιο φαγητό ΚΑΙ μικρή μερίδα. 'Ωστόσο' εκφράζει εναντίωση, 'επομένως'/'άρα' αιτιακό συμπέρασμα — κανένα δεν αποδίδει απλή πρόσθεση."
"Σύνδεσμος: επομένως","Δεν ολοκλήρωσε τα απαραίτητα έγγραφα· ___, η αίτησή του απορρίφθηκε.","επομένως","ωστόσο","εντούτοις","εξάλλου","'Επομένως' εισάγει λογικό συμπέρασμα. Η απόρριψη είναι συνέπεια της έλλειψης εγγράφων. 'Ωστόσο' και 'εντούτοις' εκφράζουν εναντίωση, 'εξάλλου' προσθήκη επιχειρήματος — λάθος."
"Σύνδεσμος: άλλωστε","Δεν ήθελε να πάει στο πάρτι· ___, ήταν κουρασμένος.","άλλωστε","επομένως","εντούτοις","αντίθετα","'Άλλωστε' προσθέτει υποστηρικτικό επιχείρημα για κάτι ήδη ειπωμένο. Εδώ δικαιολογεί γιατί δεν ήθελε να πάει. 'Επομένως' εκφράζει συμπέρασμα, 'εντούτοις' εναντίωση, 'αντίθετα' αντίθεση — λάθος."
"Σύνδεσμος: αντίθετα","Ο συνάδελφός του αντέδρασε με θυμό· ___, αυτός παρέμεινε ήρεμος.","αντίθετα","επομένως","εξάλλου","άλλωστε","'Αντίθετα' παρουσιάζει ρητή αντιπαράθεση δύο διαφορετικών τρόπων αντίδρασης: ο ένας με θυμό, ο άλλος με ηρεμία. 'Επομένως' συμπέρασμα, 'εξάλλου' πρόσθεση επιχειρήματος, 'άλλωστε' υποστηρικτικό επιχείρημα — κανένα δεν αποδίδει αντίθεση."
"Σύνδεσμος: συνεπώς","Η εταιρεία έχασε τους κύριους πελάτες της· ___, πρέπει να αναθεωρήσει τη στρατηγική της.","συνεπώς","εντούτοις","εξάλλου","άλλωστε","'Συνεπώς' εισάγει συμπέρασμα ή αναγκαία συνέπεια (συνώνυμο του 'επομένως'). 'Εντούτοις' εναντίωση, 'εξάλλου' και 'άλλωστε' πρόσθεση — λάθος."
"Σύνδεσμος: παρ' όλα αυτά","Η πρόταση είχε ελλείψεις· ___, εγκρίθηκε από την επιτροπή.","παρ' όλα αυτά","κατά συνέπεια","επομένως","συνεπώς","'Παρ' όλα αυτά' εκφράζει εναντίωση: παρά τις ελλείψεις, η έγκριση ήρθε. 'Κατά συνέπεια', 'επομένως' και 'συνεπώς' εκφράζουν αιτιακό συμπέρασμα — η έγκριση δεν είναι λογική συνέπεια των ελλείψεων."
"Σύνδεσμος: εκτός αυτού","Το σπίτι ήταν μικρό· ___, βρισκόταν μακριά από το κέντρο.","εκτός αυτού","ωστόσο","κατά συνέπεια","παρ' όλα αυτά","'Εκτός αυτού' προσθέτει ένα ακόμα αρνητικό στοιχείο. 'Ωστόσο' εκφράζει εναντίωση, 'κατά συνέπεια' συμπέρασμα, 'παρ' όλα αυτά' εναντίωση — κανένα δεν αποδίδει απλή πρόσθεση."
"Σύνδεσμος: ωστόσο vs επομένως","Η έρευνα ήταν προσεγμένη· ___, τα αποτελέσματα ήταν απρόσμενα.","ωστόσο","επομένως","άρα","συνεπώς","Τα αποτελέσματα έρχονται σε αντίθεση με αυτό που θα περιμέναμε από μια προσεγμένη έρευνα: εναντίωση → 'ωστόσο'. 'Επομένως', 'άρα', 'συνεπώς' εκφράζουν αναμενόμενη συνέπεια — λάθος νόημα."
"Σύνδεσμος: εξάλλου vs εντούτοις","Δεν μπορώ να αγοράσω αυτό το αυτοκίνητο — είναι πολύ ακριβό· ___, καταναλώνει πολύ καύσιμο.","εξάλλου","εντούτοις","ωστόσο","αντίθετα","'Εξάλλου' προσθέτει δεύτερο ανεξάρτητο λόγο στην ίδια κατεύθυνση: ακριβό ΚΑΙ υψηλή κατανάλωση. 'Εντούτοις' και 'ωστόσο' εκφράζουν εναντίωση (χρειάζονται θετικό πρώτο στοιχείο), 'αντίθετα' ρητή αντιπαράθεση — κανένα δεν αποδίδει απλή πρόσθεση λόγου."
"Ποιόν/Άποιόν: να + αόριστος vs παρατατικός (1)","Θέλω ___ αυτό το βιβλίο μέχρι αύριο.","να διαβάσω","να διαβάζω","να διαβάσω εγώ","να είχα διαβάσει","'Να διαβάσω' (αόριστος, συνοπτική άποψη) δηλώνει ολοκλήρωση: θέλω να ολοκληρώσω την ανάγνωση ως αύριο. 'Να διαβάζω' (παρατατικός, εξακολουθητική άποψη) δηλώνει διαρκή ενέργεια χωρίς τέλος — αδύνατο με 'μέχρι αύριο'. 'Να είχα διαβάσει' είναι παρακείμενος (παρελθόν), αδύνατος εδώ."
"Ποιόν/Άποιόν: θα + αόριστος vs παρακείμενος","___ το γράμμα πριν φύγεις, παρακαλώ.","Στείλε","Έχεις στείλει","Θα έχεις στείλει","Να έχεις στείλει","Προστακτική αόριστου 'στείλε' εκφράζει σαφή εντολή για ολοκλήρωση της ενέργειας πριν από κάτι. 'Έχεις στείλει' αποφαντική πρόταση, 'θα έχεις στείλει' εικασία, 'να έχεις στείλει' επιθυμία — καμία δεν λειτουργεί ως απευθείας εντολή."
"Ποιόν/Άποιόν: να + παρατατικός (επανάληψη)","Συνήθιζε ___ κάθε πρωί, χωρίς εξαίρεση.","να περπατάει","να περπατήσει","να έχει περπατήσει","να περπατούσε","'Να περπατάει' (εξακολουθητική άποψη) αποδίδει επαναλαμβανόμενη συνήθεια. 'Να περπατήσει' (αόριστος) δηλώνει μεμονωμένη ενέργεια. 'Να έχει περπατήσει' παρακείμενος, ανύπαρκτος εδώ. 'Να περπατούσε' είναι παρελθοντικός τύπος που δεν εισάγεται με 'συνήθιζε'."
"Ποιόν/Άποιόν: θα + αόριστος (στιγμιαίο)","Μην ανησυχείς — ___ λίγο.","θα αργήσω","θα αργώ","θα έχω αργήσει","θα αργούσα","'Θα αργήσω' (αόριστος) δηλώνει μελλοντική καθυστέρηση ως γεγονός. 'Θα αργώ' (εξακολουθητικός μέλλοντας) δηλώνει διαρκή κατάσταση, ακατάλληλο. 'Θα έχω αργήσει' προαπαιτεί άλλο γεγονός. 'Θα αργούσα' είναι παρελθοντική ευκτική — αδύνατη εδώ."
"Υποτακτική: αόριστος vs παρατατικός με 'αν'","Αν ___ νωρίς, θα προλάβαινες.","έφευγες","έφυγες","θα έφευγες","να έφευγες","Στην αντίθετη προς την πραγματικότητα συνθήκη παρόντος/παρελθόντος, η πρόταση με 'αν' παίρνει παρατατικό: 'αν έφευγες'. 'Έφυγες' αόριστος (πραγματικό παρελθόν), 'θα έφευγες' ανήκει στην απόδοση, 'να έφευγες' εισάγει επιθυμία — όλα λάθος."
"Ποιόν: διαρκής vs στιγμιαία ενέργεια με 'ενώ'","Ενώ ___, χτύπησε το τηλέφωνο.","μαγείρευε","μαγείρεψε","θα μαγείρευε","να μαγειρεύει","'Ενώ' + παρατατικός ('μαγείρευε') δηλώνει ταυτόχρονη διαρκή ενέργεια κατά τη διάρκεια της οποίας συμβαίνει κάτι άλλο. 'Μαγείρεψε' αόριστος (ολοκληρωμένη), 'θα μαγείρευε' ευκτική, 'να μαγειρεύει' υποτακτική — όλα λάθος."
"Ποιόν: αόριστος (ολοκλήρωση) vs παρατατικός","Τελικά ___ το άρθρο και το έστειλε στον εκδότη.","έγραψε","έγραφε","θα έγραφε","να γράψει","'Έγραψε' (αόριστος) δηλώνει ολοκλήρωση: έγραψε ΚΑΙ έστειλε — δύο ολοκληρωμένες ενέργειες. 'Έγραφε' (παρατατικός) δηλώνει διαρκή/ατελή ενέργεια που δεν συνάδει με το 'τελικά'. 'Θα έγραφε' ευκτική, 'να γράψει' υποτακτική — λάθος."
"Ποιόν: θα + παρατατικός (εικασία)","— Τι έκανε χτες; — Δεν ξέρω, ___ σπίτι.","θα ήταν","θα είναι","θα ήταν να","να ήταν","'Θα ήταν' (θα + παρατατικός) εκφράζει εικασία για παρελθόν. 'Θα είναι' εικασία για παρόν/μέλλον. 'Θα ήταν να' και 'να ήταν' είναι αδύνατοι τύποι σε αυτό το πλαίσιο."
"Υποτακτική: όταν + αόριστος (μέλλον)","Θα σε πάρω τηλέφωνο όταν ___.","φτάσω","θα φτάσω","θα φτάνω","έχω φτάσει","Μετά το 'όταν' που αναφέρεται σε μελλοντικό γεγονός χρησιμοποιείται υποτακτική αόριστου χωρίς 'θα': 'φτάσω'. 'Θα φτάσω' και 'θα φτάνω' συνδυάζουν 'όταν' με 'θα' (αδύνατο). 'Έχω φτάσει' παρακείμενος — λάθος."
"Υποτακτική: να + αόριστος (σκοπός)","Σηκώθηκε νωρίς ___ προλάβει το τρένο.","για να προλάβει","για να προλαμβάνει","για να ήταν να προλάβει","για να θα προλάβει","'Για να' + αόριστος υποτακτική ('προλάβει') εκφράζει σκοπό με συνοπτική άποψη. 'Για να προλαμβάνει' εξακολουθητική — χωρίς τελικό σκοπό ολοκλήρωσης. 'Για να ήταν να' και 'για να θα' είναι αδύνατοι τύποι."
"Ποιόν: ατελής άποψη (εντολή)","— Πονάει; — Ναι. Πάρ' ένα παυσίπονο και ξεκουράσου.","Ξεκουράσου","Ξεκουραζόσουν","Να ξεκουραστείς εσύ","Θα ξεκουραστείς","Προστακτική αόριστου ενεργητικής φωνής ('ξεκουράσου') δίνει άμεση εντολή. 'Ξεκουραζόσουν' παρατατικός (παρελθόν), 'να ξεκουραστείς εσύ' υποτακτική με επανάληψη υποκειμένου (αδόκιμο), 'θα ξεκουραστείς' αποφαντικό — καμία δεν αποδίδει εντολή."
"Ποιόν: παρακείμενος (σχέση με παρόν)","Δεν μπορώ να έρθω — ___ ήδη μια άλλη υποχρέωση.","έχω αναλάβει","ανέλαβα","αναλάμβανα","θα αναλάβω","'Έχω αναλάβει' (παρακείμενος) δηλώνει παρελθοντική ενέργεια που επηρεάζει το παρόν: έχω ήδη αναλάβει. 'Ανέλαβα' (αόριστος) αποκόπτεται από το παρόν. 'Αναλάμβανα' παρατατικός (ατελής). 'Θα αναλάβω' μέλλοντας — λάθος."
"Υποτακτική: μην + αόριστος (προειδοποίηση)","Πρόσεχε ___ χάσεις τα πράγματά σου.","μην χάσεις","μην θα χάσεις","δεν χάσεις","να χάσεις","Μετά το 'πρόσεχε' ακολουθεί 'μην' + αόριστος υποτακτικής: 'μην χάσεις'. 'Μην θα χάσεις' είναι αδύνατος συνδυασμός — το 'μην' δεν συνδυάζεται ποτέ με 'θα'. 'Δεν χάσεις' χρησιμοποιεί αποφαντικό αρνητικό αντί υποτακτικού — αδύνατο σε προειδοποίηση. 'Να χάσεις' χωρίς άρνηση αντιστρέφει το νόημα."
"Σύνδεσμος: κατά συνέπεια","Η οικονομία συρρικνώθηκε σημαντικά· ___, χιλιάδες άνθρωποι έχασαν τη δουλειά τους.","κατά συνέπεια","εντούτοις","εξάλλου","άλλωστε","'Κατά συνέπεια' εισάγει λογικό αποτέλεσμα (συνώνυμο 'επομένως'/'συνεπώς'). Εδώ η απώλεια θέσεων εργασίας είναι άμεση συνέπεια της συρρίκνωσης. 'Εντούτοις' εκφράζει εναντίωση, 'εξάλλου' και 'άλλωστε' προσθέτουν επιχείρημα — κανένα δεν αποδίδει αιτιακή συνέπεια."
