"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Ρητορικό σχήμα: ρητορική ερώτηση","«Μπορεί κανείς να μείνει αδιάφορος μπροστά σε τέτοια αδικία;» είναι ___.","ρητορική ερώτηση","επαναληπτική ερώτηση","αντωνομαστική ερώτηση","ειρωνική ερώτηση","Η ρητορική ερώτηση δεν αναμένει απάντηση· ο ομιλητής την θέτει για πειστικό αποτέλεσμα. Η επαναληπτική ερώτηση ζητεί διευκρίνιση κάτι που ακούστηκε. Η αντωνομαστική ερώτηση δεν είναι καθιερωμένος ρητορικός όρος. Η ειρωνική ερώτηση εμπεριέχεται στη ρητορική."
"Ρητορικό σχήμα: κλιμακωτή φράση","Ποια φράση παρουσιάζει τριμερή κλιμακωτή δομή αυξανόμενης έντασης;","«Ήρθε, είδε, νίκησε.»","«Πρέπει να μελετάς.»","«Τον αγαπά ή τον μισεί;»","«Αυτό είναι σωστό και λογικό.»","Η τριμερής κλιμακωτή φράση (τριάδα) αναπτύσσει τρία στοιχεία που ανεβαίνουν σε ένταση. «Ήρθε, είδε, νίκησε» είναι τριμερής φράση με αυξανόμενη δράση. Οι άλλες φράσεις έχουν ένα ή δύο μέλη ή είναι ερώτηση δίχως κλιμάκωση."
"Ρητορικό σχήμα: παρήχηση","«Πάτερ παντοδύναμε, πάρε τις πίκρες μου» χρησιμοποιεί ___.","παρήχηση","ομοιοτέλευτο","ασσόνανς","αναφορά","Η παρήχηση είναι η επανάληψη του ίδιου αρχικού συμφώνου (/π/) σε γειτονικές λέξεις. Το ομοιοτέλευτο είναι η επανάληψη ομοίων καταλήξεων. Το ασσόνανς είναι επανάληψη φωνήεντος ήχου. Η αναφορά είναι επανάληψη λέξης στην αρχή διαδοχικών προτάσεων."
"Ρητορικό σχήμα: αποστροφή","Ένας ποιητής που απευθύνεται άμεσα στην «Ελλάδα» ως να ήταν παρούσα χρησιμοποιεί ___.","αποστροφή","προσωποποίηση","μετωνυμία","παράδοξο","Η αποστροφή απευθύνεται σε απόντα, νεκρά ή αφηρημένα πρόσωπα/πράγματα σαν να ήταν παρόντα. Η προσωποποίηση αποδίδει ανθρώπινα χαρακτηριστικά. Η μετωνυμία αντικαθιστά λέξη με συναφή. Το παράδοξο εκφράζει φαινομενική αντίφαση."
"Ύφος: επίσημο ύφος","Ποια λέξη ανήκει στο επίσημο/λόγιο ύφος;","διαβιβάζω","στέλνω","βγάζω","ρίχνω","«Διαβιβάζω» ανήκει στο επίσημο γραπτό ύφος. «Στέλνω», «βγάζω» και «ρίχνω» είναι καθημερινές, ανεπίσημες λέξεις."
"Ύφος: ανεπίσημο ύφος","Ποια λέξη ανήκει στο ανεπίσημο/καθομιλούμενο ύφος;","κατεβάζω (= κατεβάζω αρχείο)","λαμβάνω","αιτούμαι","υποβάλλω","«Κατεβάζω» (με τεχνολογική έννοια) είναι χαρακτηριστικό του ανεπίσημου λόγου. «Λαμβάνω», «αιτούμαι» και «υποβάλλω» ανήκουν στο επίσημο ύφος."
"Ύφος: δείκτης επιστημονικού ύφους","Ποια φράση είναι τυπική του επιστημονικού/ακαδημαϊκού ύφους;","«Τα ευρήματα υποδηλώνουν ότι...»","«Φαίνεται ότι...»","«Λένε ότι...»","«Λογικά...»","«Τα ευρήματα υποδηλώνουν ότι...» είναι τυπικός τύπος ακαδημαϊκής αβεβαιότητας (hedging). Οι υπόλοιπες φράσεις ανήκουν στον καθημερινό λόγο ή στον δημοσιογραφικό."
"Ύφος: μετριαστικό ρήμα","Ποιο ρήμα χρησιμοποιείται ως μετριαστικό (hedge) σε επιστημονικό κείμενο;","φαίνεται να υποδηλώνει","αποδεικνύει αδιαμφισβήτητα","καταδεικνύει αδιαμφισβήτητα","εξασφαλίζει","«Φαίνεται να υποδηλώνει» είναι τυπικό μετριαστικό ρήμα που εκφράζει επιστημονική επιφύλαξη. Τα «αποδεικνύει αδιαμφισβήτητα», «καταδεικνύει αδιαμφισβήτητα» και «εξασφαλίζει» δηλώνουν βεβαιότητα, όχι επιφύλαξη."
"Ύφος: λόγιος δείκτης αντίθεσης","Ποια λέξη είναι λόγιος δείκτης αντίθεσης;","ωστόσο","αλλά","όμως","μα","«Ωστόσο» είναι λόγιος σύνδεσμος αντίθεσης, τυπικός του γραπτού επίσημου ύφους. «Αλλά», «όμως» και «μα» είναι συνηθισμένα στον καθημερινό λόγο."
"Ύφος: λόγιος δείκτης αιτίου","Ποια φράση εισάγει αιτιολογία σε επίσημο κείμενο;","εν όψει του ότι","μιας και","αφού","επειδή","«Εν όψει του ότι» είναι εξαιρετικά επίσημος σύνδεσμος αιτιολόγησης, τυπικός νομικών και επιστημονικών κειμένων. «Μιας και», «αφού» και «επειδή» ανήκουν στον καθημερινό ή ημι-επίσημο λόγο."
"Ύφος: δείκτης παραχώρησης","Ποια λέξη εκφράζει παραχώρηση σε επίσημο ύφος;","μολονότι","αν και","μόνο που","έστω κι αν","«Μολονότι» είναι ο λόγιος σύνδεσμος παραχώρησης. «Αν και» είναι ημι-επίσημος. «Μόνο που» και «έστω κι αν» ανήκουν στον καθομιλούμενο λόγο."
"Ύφος: δείκτης συμπεράσματος","Ποια λέξη εισάγει συμπέρασμα σε επίσημο, γραπτό κείμενο;","εξ αυτού προκύπτει ότι","άρα","δηλαδή","τελικά","«Εξ αυτού προκύπτει ότι» είναι τυπικός επίσημος τρόπος εισαγωγής συμπεράσματος. «Άρα» και «τελικά» είναι ημι-επίσημα. «Δηλαδή» εισάγει εξήγηση ή αποσαφήνιση, όχι συμπέρασμα."
"Ύφος: γραφειοκρατική φράση","Ποια φράση είναι τυπική του γραφειοκρατικού/διοικητικού ύφους;","βάσει των ισχυουσών διατάξεων","σύμφωνα με τους κανόνες","κατά τον νόμο","με βάση αυτά που λέει ο νόμος","«Βάσει των ισχυουσών διατάξεων» είναι τυπική νομική/διοικητική φράση. Οι άλλες εκφράσεις είναι πιο καθημερινές αποδόσεις της ίδιας ιδέας."
"Ακρίβεια λεξιλογίου: αποχή vs αποφυγή","Ποια λέξη σημαίνει «εκούσια αποχή από κάτι, π.χ. αλκοόλ»;","αποχή","αποφυγή","άρνηση","απέχθεια","«Αποχή» δηλώνει εκούσια αποστολή ή αποτυχία συμμετοχής (π.χ. από ψηφοφορία ή ουσία). «Αποφυγή» είναι ενεργητική προσπάθεια να μην συναντήσεις κάτι. «Άρνηση» είναι ρητή απόρριψη. «Απέχθεια» είναι έντονη αποστροφή."
"Ακρίβεια λεξιλογίου: κατηγορώ vs κατακρίνω","Ποια λέξη σημαίνει «αποδίδω ευθύνη σε κάποιον για κάτι κακό»;","κατηγορώ","κατακρίνω","επικρίνω","αποδοκιμάζω","«Κατηγορώ» αποδίδει ευθύνη ή αιτία («τον κατηγορώ για το ατύχημα»). «Κατακρίνω» και «επικρίνω» εκφράζουν αρνητική κρίση για πράξεις ή ιδέες. «Αποδοκιμάζω» εκφράζει αποδοκιμασία χωρίς να αποδίδεις αιτία."
"Ακρίβεια λεξιλογίου: παρεμποδίζω vs αποτρέπω","Ποια λέξη σημαίνει «παρεμβάλλομαι ενεργά για να δυσχεράνω ή να ματαιώσω μια ενέργεια ή διαδικασία»;","παρεμποδίζω","αποτρέπω","ανακόπτω","αποθαρρύνω","«Παρεμποδίζω» σημαίνει ότι παρεμβάλλομαι ενεργά για να φέρω εμπόδια σε κάτι. «Αποτρέπω» σημαίνει αποθαρρύνω ή εμποδίζω ψυχολογικά, χωρίς απαραίτητα άμεση παρέμβαση. «Ανακόπτω» σημαίνει διακόπτω μια κίνηση ή διαδικασία απότομα. «Αποθαρρύνω» σημαίνει μειώνω τη θέληση κάποιου — ψυχολογική επίδραση, όχι φυσική παρεμπόδιση."
"Ακρίβεια λεξιλογίου: διάλογος vs διαπραγμάτευση","Ποια λέξη σημαίνει συγκεκριμένα «επίσημη διαπραγμάτευση για επίτευξη συμφωνίας»;","διαπραγμάτευση","διάλογος","επικοινωνία","αλληλεπίδραση","«Διαπραγμάτευση» σημαίνει επίσημη ανταλλαγή με σκοπό τη συμφωνία. «Διάλογος» είναι ευρύτερος και δεν συνεπάγεται απαραίτητα συμφωνία. «Επικοινωνία» και «αλληλεπίδραση» είναι γενικότεροι όροι."
"Ακρίβεια λεξιλογίου: ερμηνεύω vs μεταφράζω","Ποια λέξη σημαίνει «αποδίδω προφορικά από μια γλώσσα σε άλλη σε πραγματικό χρόνο»;","διερμηνεύω","μεταφράζω","αποδίδω","μεταγράφω","«Διερμηνεύω» είναι η προφορική μετάδοση, ο «διερμηνέας» το κάνει σε πραγματικό χρόνο. «Μεταφράζω» αφορά γραπτά κείμενα. «Αποδίδω» είναι γενικό. «Μεταγράφω» σημαίνει να αναπαράγεις από ένα σύστημα σε άλλο."
"Ακρίβεια λεξιλογίου: αμφίβολος vs αμφιλεγόμενος","Ποια λέξη σημαίνει «αμφισβητήσιμος, που προκαλεί διχογνωμία»;","αμφιλεγόμενος","αμφίβολος","αβέβαιος","αμφισβητήσιμος","«Αμφιλεγόμενος» σημαίνει ότι προκαλεί έριδες, διαφωνίες. «Αμφίβολος» σημαίνει αβέβαιος, άγνωστος. «Αβέβαιος» εκφράζει αμφιταλάντευση. «Αμφισβητήσιμος» εκφράζει ότι μπορεί να αμφισβητηθεί, αλλά λιγότερο έντονα από «αμφιλεγόμενος»."
"Ακρίβεια λεξιλογίου: εύθραυστος vs ευάλωτος","Ποια λέξη σημαίνει «εκτεθειμένος σε κίνδυνο, χωρίς επαρκή προστασία»;","ευάλωτος","εύθραυστος","ασθενής","λεπτός","«Ευάλωτος» σημαίνει εκτεθειμένος σε απειλή ή κίνδυνο. «Εύθραυστος» σημαίνει που σπάει εύκολα (υλικό αντικείμενο ή λεπτή υγεία). «Ασθενής» και «λεπτός» έχουν διαφορετικές κύριες έννοιες."
"Ακρίβεια λεξιλογίου: αποκαλύπτω vs αποκαλύπτω (leak)","Ποια λέξη χρησιμοποιείται για μη εξουσιοδοτημένη αποκάλυψη εμπιστευτικών πληροφοριών;","διαρρέω","αποκαλύπτω","ανακοινώνω","κοινοποιώ","«Διαρρέω» χρησιμοποιείται ειδικά για μη εξουσιοδοτημένη αποκάλυψη (ένα διαρροή πληροφοριών). «Αποκαλύπτω» είναι γενικό. «Ανακοινώνω» και «κοινοποιώ» δηλώνουν επίσημη, εξουσιοδοτημένη πράξη."
"Ακρίβεια λεξιλογίου: αλλοιώνω vs αλλάζω","Ποια λέξη σημαίνει «τροποποιώ με τρόπο που αλλοιώνει την αυθεντικότητα ή την ποιότητα»;","νοθεύω","αλλάζω","τροποποιώ","μεταβάλλω","«Νοθεύω» σημαίνει αλλοιώνω για να παραπλανήσω ή να υποβαθμίσω (π.χ. νοθευμένο κρασί, νοθευμένα έγγραφα). «Αλλάζω», «τροποποιώ» και «μεταβάλλω» δεν φέρουν αυτή την αρνητική χροιά."
"Ακρίβεια λεξιλογίου: αιτιολογώ vs δικαιολογώ","Ποια λέξη σημαίνει «εξηγώ τις αιτίες ή τους λόγους κάτι»;","αιτιολογώ","δικαιολογώ","αποδεικνύω","υποστηρίζω","«Αιτιολογώ» σημαίνει παρέχω αιτιολογία ή λόγους. «Δικαιολογώ» σημαίνει κάνω κάτι να φαίνεται αποδεκτό ή παρουσιάζω δικαιολογία. «Αποδεικνύω» και «υποστηρίζω» έχουν πιο γενική χρήση."
"Ακρίβεια λεξιλογίου: λεξιλόγιο ύφους — «σαφής»","Ποια λέξη είναι το επίσημο ισοδύναμο του «ξεκάθαρος»;","σαφής","καθαρός","εμφανής","προφανής","«Σαφής» είναι ο λόγιος όρος για «ξεκάθαρος» ή «σαφής στη διατύπωση». «Καθαρός» έχει κυρίως φυσική σημασία. «Εμφανής» σημαίνει «που φαίνεται». «Προφανής» σημαίνει «αυτονόητος»."
"Ακρίβεια λεξιλογίου: παραχωρητικός σύνδεσμος — επισημότητα","Ποια φράση εισάγει παραχωρητική πρόταση σε επίσημο γραπτό ύφος;","παρά το γεγονός ότι","αν και","ωστόσο","παρόλο που","«Παρά το γεγονός ότι» είναι επίσημος παραχωρητικός σύνδεσμος, τυπικός νομικών και ακαδημαϊκών κειμένων. «Αν και» είναι ημι-επίσημο. «Ωστόσο» είναι επίρρημα αντίθεσης (= however), όχι παραχωρητικός σύνδεσμος· δεν εισάγει δευτερεύουσα πρόταση. «Παρόλο που» ανήκει στον ημι-επίσημο ή καθημερινό λόγο."
"Ακρίβεια λεξιλογίου: «αφθονία» vs «πλήθος»","Ποια λέξη σημαίνει «υπερεπάρκεια, περίσσεια»;","αφθονία","πλήθος","ποσότητα","συγκέντρωση","«Αφθονία» δηλώνει υπερεπάρκεια. «Πλήθος» σημαίνει μεγάλος αριθμός ατόμων ή στοιχείων. «Ποσότητα» είναι ουδέτερος μετρησιμός όρος. «Συγκέντρωση» αφορά τη συγκέντρωση σε ένα σημείο."
"Ύφος: γλωσσική επιφύλαξη","Ποια έκφραση εισάγει επιφύλαξη σε επίσημο κείμενο;","εφόσον ισχύουν οι παραδοχές αυτές","αν αληθεύει","αν είναι αλήθεια","υποθετικά","«Εφόσον ισχύουν οι παραδοχές αυτές» είναι τυπική λόγια έκφραση επιφύλαξης. «Αν αληθεύει» και «αν είναι αλήθεια» είναι πιο καθημερινές. «Υποθετικά» είναι επίρρημα, όχι πλήρης επιφυλακτική πρόταση."
"Ύφος: σύνδεσμος προσθήκης","Ποιος σύνδεσμος εκφράζει προσθήκη σε επίσημο, γραπτό ύφος;","επιπλέον","και","ακόμη","μαζί","«Επιπλέον» είναι επίσημος σύνδεσμος προσθήκης. «Και» είναι ο καθημερινός. «Ακόμη» μπορεί να λειτουργεί ως σύνδεσμος αλλά είναι πιο ανεπίσημο. «Μαζί» εκφράζει συνοδεία, όχι προσθήκη επιχειρήματος."
"Ύφος: διαβαθμίσεις επισημότητας","Ποια λέξη έχει πιο λόγιο/επίσημο ύφος;","εκπορεύεται","βγαίνει","πηγάζει","βγάζει","«Εκπορεύεται» είναι λόγιο ρήμα (επίσημο κείμενο, θεολογικός ή νομικός λόγος). «Βγαίνει» και «βγάζει» είναι καθομιλούμενα. «Πηγάζει» είναι ημι-λόγιο αλλά χρησιμοποιείται και σε λογοτεχνικά κείμενα."
"Ύφος: απόχρωση ύφους — «παρουσιάζω»","Ποια λέξη σημαίνει «παρουσιάζω κάτι επίσημα, φέρω ενώπιον»;","υποβάλλω","παρουσιάζω","δείχνω","εμφανίζω","«Υποβάλλω» (π.χ. αίτηση, έκθεση) είναι το επίσημο ισοδύναμο. «Παρουσιάζω» είναι γενικότερο. «Δείχνω» και «εμφανίζω» είναι πιο ανεπίσημα ή οπτικά."
"Ακρίβεια λεξιλογίου: «ρητός» vs «σιωπηρός»","Ποια λέξη σημαίνει «που εκφράζεται άμεσα και ξεκάθαρα»;","ρητός","σιωπηρός","υπονοούμενος","άρρητος","«Ρητός» σημαίνει άμεσος, σαφώς διατυπωμένος. «Σιωπηρός» σημαίνει που δεν λέγεται αλλά εννοείται. «Υπονοούμενος» σημαίνει που υπονοείται. «Άρρητος» σημαίνει ανείπωτος ή ανέκφραστος."
"Ακρίβεια λεξιλογίου: «προτεραιότητα» vs «προτίμηση»","Ποια λέξη σημαίνει «αυτό που τίθεται πρώτο σε σειρά σπουδαιότητας»;","προτεραιότητα","προτίμηση","επιλογή","κατάταξη","«Προτεραιότητα» δηλώνει σειρά σπουδαιότητας. «Προτίμηση» εκφράζει τι αρέσει περισσότερο. «Επιλογή» είναι η πράξη επιλογής. «Κατάταξη» είναι ταξινόμηση κατά σειρά."
"Ακρίβεια λεξιλογίου: «αντικρούω» vs «αντιτίθεμαι»","Ποια λέξη σημαίνει «απαντώ σε ένα επιχείρημα αναιρώντας το»;","αντικρούω","αντιτίθεμαι","αρνούμαι","διαφωνώ","«Αντικρούω» σημαίνει αναιρώ με επιχειρήματα. «Αντιτίθεμαι» σημαίνει έχω αντίθετη άποψη. «Αρνούμαι» σημαίνει λέω «όχι». «Διαφωνώ» είναι γενικότερο."
"Ακρίβεια λεξιλογίου: «ακυρώνω» vs «καταργώ»","Ποια λέξη σημαίνει «καταργώ επίσημα έναν νόμο ή κανόνα»;","καταργώ","ακυρώνω","αποσύρω","αναστέλλω","«Καταργώ» σημαίνει επίσημα εξαλείφω (νόμο, θεσμό). «Ακυρώνω» σημαίνει κάνω άκυρο (π.χ. σύμβαση). «Αποσύρω» σημαίνει παίρνω πίσω. «Αναστέλλω» σημαίνει παύω προσωρινά."
"Ακρίβεια λεξιλογίου: «επίκαιρος» vs «σύγχρονος»","Ποια λέξη σημαίνει «σχετικός με την τρέχουσα εποχή, ενημερωμένος»;","επίκαιρος","σύγχρονος","πρόσφατος","νέος","«Επίκαιρος» σημαίνει ότι αφορά το τρέχον, το παρόν, τα άμεσα ζητήματα. «Σύγχρονος» σημαίνει της ίδιας εποχής ή σύγχρονης τεχνολογίας. «Πρόσφατος» σημαίνει που έγινε λίγο καιρό πριν. «Νέος» είναι γενικός."
"Ακρίβεια λεξιλογίου: «ευθύνη» vs «υπαιτιότητα»","Ποια λέξη σημαίνει ειδικά «νομική ή ηθική υπαιτιότητα για ζημία»;","υπαιτιότητα","ευθύνη","αμέλεια","βάρος","«Υπαιτιότητα» είναι νομικός/ηθικός όρος που σημαίνει προσωπική ενοχή ή αιτιότητα ζημίας. «Ευθύνη» είναι γενικότερη. «Αμέλεια» είναι συγκεκριμένος τύπος αδικήματος. «Βάρος» είναι μεταφορικό."
"Ρητορικό σχήμα: παρεκβολή","Η παρεμβολή μιας πρόσθετης φράσης ή πρότασης εντός μιας κύριας πρότασης — συνήθως σε παρενθέσεις ή παύλες — ονομάζεται ___.","παρεκβολή","παρένθεση","αναδρομή","επεξήγηση","Η παρεκβολή (ή παρένθετη φράση) είναι η επεξήγηση ή ο σχολιασμός που παρεμβάλλεται στο κύριο νόημα. «Παρένθεση» είναι το σημείο στίξης που τη δηλώνει. «Αναδρομή» είναι η επιστροφή σε παρελθοντικά γεγονότα. «Επεξήγηση» είναι ο ευρύτερος όρος για κάθε εξήγηση."
