"title","question","correct","wrong1","wrong2","wrong3","explanation"
"Μέλλοντας με θα: αυτοί","Τα παιδιά ___ το σχολείο σύντομα.","θα τελειώσουν","θα τελειώσει","θα τελειώσουμε","θα τελειώσεις","Γ΄ πληθυντικό μέλλοντα: 'θα τελειώσουν'. Το '-ει' είναι γ΄ ενικό, το '-ουμε' α΄ πληθυντικό."
"Μέλλοντας με θα: άρνηση","Δεν ___ σήμερα.","θα έρθω","δεν θα πάω","δεν πάω","δεν ήρθα","Η άρνηση στον μέλλοντα γίνεται με 'δεν θα': 'Δεν θα έρθω'. Η φράση 'δεν πάω' είναι ενεστώτας, 'δεν ήρθα' αόριστος."
"Μέλλοντας με θα: ερώτηση","___ μαζί μας αύριο;","Θα έρθεις","Ήρθες","Έρχεσαι","Ελάτε","Οι ερωτήσεις μέλλοντα ξεκινούν με 'θα': 'Θα έρθεις;' Το 'ήρθες' είναι αόριστος, το 'έρχεσαι' ενεστώτας."
"Μέλλοντας με θα: αύριο","Αύριο ___ γράμμα στη γιαγιά μου.","θα γράψω","έγραψα","γράφω","γράψε","Το 'αύριο' δείχνει μέλλον: 'θα γράψω'. Το 'έγραψα' είναι αόριστος, το 'γράφω' ενεστώτας."
"Μέλλοντας με θα: πότε θα πας","___ στην Αθήνα την Παρασκευή;","Θα πας","Πήγες","Πας","Πήγα","Β΄ ενικό μέλλοντα: 'Θα πας;' Το 'πήγες' είναι αόριστος, το 'πας' ενεστώτας."
"Σύνδεσμος: και","Έφαγα ψωμί ___ τυρί.","και","αλλά","ή","γιατί","Το 'και' συνδέει δύο ομοιόβαθμα στοιχεία (πρόσθεση). Το 'αλλά' εκφράζει αντίθεση, το 'ή' εναλλαγή."
"Σύνδεσμος: αλλά","Θέλω να έρθω, ___ είμαι πολυάσχολος.","αλλά","και","ή","γιατί","Το 'αλλά' εκφράζει αντίθεση. Δεν θα χρησιμοποιούσαμε 'και' γιατί οι δύο προτάσεις αντιτίθενται."
"Σύνδεσμος: ή","Θες καφέ ___ τσάι;","ή","και","αλλά","γιατί","Το 'ή' εκφράζει εναλλαγή/επιλογή ανάμεσα σε δύο επιλογές. Το 'και' είναι πρόσθεση, το 'αλλά' αντίθεση."
"Σύνδεσμος: γιατί (αιτία)","Μένω σπίτι ___ βρέχει.","γιατί","και","αλλά","ή","Το 'γιατί' εισάγει αιτία (= επειδή). Το 'και' είναι πρόσθεση, το 'αλλά' αντίθεση."
"Σύνδεσμος: γιατί (ερώτηση)","___ δεν ήρθες χθες;","Γιατί","Και","Αλλά","Ή","Το 'γιατί' χρησιμοποιείται και σε ερωτήσεις (= για ποιον λόγο). Το 'και/αλλά/ή' δεν είναι ερωτηματικές λέξεις."
"Σύνδεσμος: αλλά vs και","Η Αθήνα είναι μεγάλη ___ ωραία πόλη.","και","αλλά","ή","γιατί","Και τα δύο χαρακτηριστικά (μεγάλη, ωραία) συμφωνούν, οπότε χρησιμοποιούμε 'και' για πρόσθεση."
"Σύνδεσμος: ή (εναλλαγή)","Μένεις στο σπίτι ___ βγαίνεις απόψε;","ή","και","αλλά","γιατί","Το 'ή' εκφράζει επιλογή/εναλλακτική. Ρωτάμε αν θα κάνει το ένα ή το άλλο."
"Σύνδεσμος: γιατί (λόγος)","Χαίρομαι ___ σε βλέπω.","γιατί","ή","αλλά","και","Το 'γιατί' εισάγει τον λόγο της χαράς. Το 'και/αλλά/ή' δεν εκφράζουν αιτία."
"Σύνδεσμος: αλλά (αντίθεση σε χαρακτήρα)","Η ταινία ήταν μακρά ___ ενδιαφέρουσα.","αλλά","και","ή","γιατί","Το 'αλλά' εκφράζει αντίθεση ανάμεσα σε αρνητικό (μακρά) και θετικό (ενδιαφέρουσα) στοιχείο."
"Σύνδεσμος: και (σύνδεση προτάσεων)","Πήγα στο σούπερ μάρκετ ___ αγόρασα φρούτα.","και","αλλά","ή","γιατί","Το 'και' συνδέει δύο διαδοχικές πράξεις χωρίς αντίθεση. Το 'αλλά' θα έδειχνε αντίθεση."
